id,state,c_code,country,crop,year,harv_area_ha,yield,production_ha,statearea_ha,perimeter_km,lon,lat
"39525,Alto Molocue,MOZ,Mozambique,""Rice, Paddy"",2000,513.000000000000000,1.200779727100000,616.000000000000000,743703.7320000000,439.3230000000,37.6102860860,-15.8420232360"
"39526,Alto Molocue,MOZ,Mozambique,""Rice, Paddy"",2000,513.000000000000000,1.200779727100000,616.000000000000000,743703.7320000000,439.3230000000,37.6569689040,-15.8423174850"
"39527,Alto Molocue,MOZ,Mozambique,""Rice, Paddy"",2000,513.000000000000000,1.200779727100000,616.000000000000000,743703.7320000000,439.3230000000,37.7036526850,-15.8426016870"
"39528,Alto Molocue,MOZ,Mozambique,""Rice, Paddy"",2000,513.000000000000000,1.200779727100000,616.000000000000000,743703.7320000000,439.3230000000,37.7503373960,-15.8428758420"
"39529,Alto Molocue,MOZ,Mozambique,""Rice, Paddy"",2000,513.000000000000000,1.200779727100000,616.000000000000000,743703.7320000000,439.3230000000,37.7970230030,-15.8431399490"
"39530,Alto Molocue,MOZ,Mozambique,""Rice, Paddy"",2000,513.000000000000000,1.200779727100000,616.000000000000000,743703.7320000000,439.3230000000,37.8437094740,-15.8433940070"
"39531,Alto Molocue,MOZ,Mozambique,""Rice, Paddy"",2000,513.000000000000000,1.200779727100000,616.000000000000000,743703.7320000000,439.3230000000,37.8903967740,-15.8436380150"
"39532,Alto Molocue,MOZ,Mozambique,""Rice, Paddy"",2000,513.000000000000000,1.200779727100000,616.000000000000000,743703.7320000000,439.3230000000,37.9370848700,-15.8438719720"
"39533,Alto Molocue,MOZ,Mozambique,""Rice, Paddy"",2000,513.000000000000000,1.200779727100000,616.000000000000000,743703.7320000000,439.3230000000,37.9837737280,-15.8440958770"
"39534,Alto Molocue,MOZ,Mozambique,""Rice, Paddy"",2000,513.000000000000000,1.200779727100000,616.000000000000000,743703.7320000000,439.3230000000,38.0304633160,-15.8443097310"
"39535,Alto Molocue,MOZ,Mozambique,""Rice, Paddy"",2000,513.000000000000000,1.200779727100000,616.000000000000000,743703.7320000000,439.3230000000,38.0771535990,-15.8445135320"
"39800,Alto Molocue,MOZ,Mozambique,""Rice, Paddy"",2000,513.000000000000000,1.200779727100000,616.000000000000000,743703.7320000000,439.3230000000,37.4232138940,-15.8859312170"
"39801,Alto Molocue,MOZ,Mozambique,""Rice, Paddy"",2000,513.000000000000000,1.200779727100000,616.000000000000000,743703.7320000000,439.3230000000,37.4699029140,-15.8862666450"
"39802,Alto Molocue,MOZ,Mozambique,""Rice, Paddy"",2000,513.000000000000000,1.200779727100000,616.000000000000000,743703.7320000000,439.3230000000,37.5165930320,-15.8865920000"
"39803,Alto Molocue,MOZ,Mozambique,""Rice, Paddy"",2000,513.000000000000000,1.200779727100000,616.000000000000000,743703.7320000000,439.3230000000,37.5632842140,-15.8869072810"
"39804,Alto Molocue,MOZ,Mozambique,""Rice, Paddy"",2000,513.000000000000000,1.200779727100000,616.000000000000000,743703.7320000000,439.3230000000,37.6099764280,-15.8872124880"
"39805,Alto Molocue,MOZ,Mozambique,""Rice, Paddy"",2000,513.000000000000000,1.200779727100000,616.000000000000000,743703.7320000000,439.3230000000,37.6566696400,-15.8875076190"
"39806,Alto Molocue,MOZ,Mozambique,""Rice, Paddy"",2000,513.000000000000000,1.200779727100000,616.000000000000000,743703.7320000000,439.3230000000,37.7033638170,-15.8877926740"
"39807,Alto Molocue,MOZ,Mozambique,""Rice, Paddy"",2000,513.000000000000000,1.200779727100000,616.000000000000000,743703.7320000000,439.3230000000,37.7500589240,-15.8880676510"
"39808,Alto Molocue,MOZ,Mozambique,""Rice, Paddy"",2000,513.000000000000000,1.200779727100000,616.000000000000000,743703.7320000000,439.3230000000,37.7967549280,-15.8883325490"
"39809,Alto Molocue,MOZ,Mozambique,""Rice, Paddy"",2000,513.000000000000000,1.200779727100000,616.000000000000000,743703.7320000000,439.3230000000,37.8434517970,-15.8885873690"
"39810,Alto Molocue,MOZ,Mozambique,""Rice, Paddy"",2000,513.000000000000000,1.200779727100000,616.000000000000000,743703.7320000000,439.3230000000,37.8901494950,-15.8888321080"
"39811,Alto Molocue,MOZ,Mozambique,""Rice, Paddy"",2000,513.000000000000000,1.200779727100000,616.000000000000000,743703.7320000000,439.3230000000,37.9368479910,-15.8890667670"
"39812,Alto Molocue,MOZ,Mozambique,""Rice, Paddy"",2000,513.000000000000000,1.200779727100000,616.000000000000000,743703.7320000000,439.3230000000,37.9835472500,-15.8892913440"
"39813,Alto Molocue,MOZ,Mozambique,""Rice, Paddy"",2000,513.000000000000000,1.200779727100000,616.000000000000000,743703.7320000000,439.3230000000,38.0302472390,-15.8895058390"
"39814,Alto Molocue,MOZ,Mozambique,""Rice, Paddy"",2000,513.000000000000000,1.200779727100000,616.000000000000000,743703.7320000000,439.3230000000,38.0769479240,-15.8897102500"
"40080,Alto Molocue,MOZ,Mozambique,""Rice, Paddy"",2000,513.000000000000000,1.200779727100000,616.000000000000000,743703.7320000000,439.3230000000,37.4695609820,-15.9314528740"
"40081,Alto Molocue,MOZ,Mozambique,""Rice, Paddy"",2000,513.000000000000000,1.200779727100000,616.000000000000000,743703.7320000000,439.3230000000,37.5162615240,-15.9317792020"
"40082,Alto Molocue,MOZ,Mozambique,""Rice, Paddy"",2000,513.000000000000000,1.200779727100000,616.000000000000000,743703.7320000000,439.3230000000,37.5629631320,-15.9320954260"
"40083,Alto Molocue,MOZ,Mozambique,""Rice, Paddy"",2000,513.000000000000000,1.200779727100000,616.000000000000000,743703.7320000000,439.3230000000,37.6096657730,-15.9324015450"
"40084,Alto Molocue,MOZ,Mozambique,""Rice, Paddy"",2000,513.000000000000000,1.200779727100000,616.000000000000000,743703.7320000000,439.3230000000,37.6563694120,-15.9326975590"
"40085,Alto Molocue,MOZ,Mozambique,""Rice, Paddy"",2000,513.000000000000000,1.200779727100000,616.000000000000000,743703.7320000000,439.3230000000,37.7030740170,-15.9329834660"
"40086,Alto Molocue,MOZ,Mozambique,""Rice, Paddy"",2000,513.000000000000000,1.200779727100000,616.000000000000000,743703.7320000000,439.3230000000,37.7497795540,-15.9332592660"
"40087,Alto Molocue,MOZ,Mozambique,""Rice, Paddy"",2000,513.000000000000000,1.200779727100000,616.000000000000000,743703.7320000000,439.3230000000,37.7964859890,-15.9335249570"
"40088,Alto Molocue,MOZ,Mozambique,""Rice, Paddy"",2000,513.000000000000000,1.200779727100000,616.000000000000000,743703.7320000000,439.3230000000,37.8431932890,-15.9337805380"
"40089,Alto Molocue,MOZ,Mozambique,""Rice, Paddy"",2000,513.000000000000000,1.200779727100000,616.000000000000000,743703.7320000000,439.3230000000,37.8899014200,-15.9340260100"
"40090,Alto Molocue,MOZ,Mozambique,""Rice, Paddy"",2000,513.000000000000000,1.200779727100000,616.000000000000000,743703.7320000000,439.3230000000,37.9366103490,-15.9342613700"
"40091,Alto Molocue,MOZ,Mozambique,""Rice, Paddy"",2000,513.000000000000000,1.200779727100000,616.000000000000000,743703.7320000000,439.3230000000,37.9833200420,-15.9344866190"
"40092,Alto Molocue,MOZ,Mozambique,""Rice, Paddy"",2000,513.000000000000000,1.200779727100000,616.000000000000000,743703.7320000000,439.3230000000,38.0300304660,-15.9347017550"
"40093,Alto Molocue,MOZ,Mozambique,""Rice, Paddy"",2000,513.000000000000000,1.200779727100000,616.000000000000000,743703.7320000000,439.3230000000,38.0767415860,-15.9349067780"
"40359,Alto Molocue,MOZ,Mozambique,""Rice, Paddy"",2000,513.000000000000000,1.200779727100000,616.000000000000000,743703.7320000000,439.3230000000,37.4692179500,-15.9766389060"
"40360,Alto Molocue,MOZ,Mozambique,""Rice, Paddy"",2000,513.000000000000000,1.200779727100000,616.000000000000000,743703.7320000000,439.3230000000,37.5159289500,-15.9769662080"
"40361,Alto Molocue,MOZ,Mozambique,""Rice, Paddy"",2000,513.000000000000000,1.200779727100000,616.000000000000000,743703.7320000000,439.3230000000,37.5626410170,-15.9772833750"
"40362,Alto Molocue,MOZ,Mozambique,""Rice, Paddy"",2000,513.000000000000000,1.200779727100000,616.000000000000000,743703.7320000000,439.3230000000,37.6093541180,-15.9775904080"
"40363,Alto Molocue,MOZ,Mozambique,""Rice, Paddy"",2000,513.000000000000000,1.200779727100000,616.000000000000000,743703.7320000000,439.3230000000,37.6560682190,-15.9778873050"
"40364,Alto Molocue,MOZ,Mozambique,""Rice, Paddy"",2000,513.000000000000000,1.200779727100000,616.000000000000000,743703.7320000000,439.3230000000,37.7027832860,-15.9781740650"
"40365,Alto Molocue,MOZ,Mozambique,""Rice, Paddy"",2000,513.000000000000000,1.200779727100000,616.000000000000000,743703.7320000000,439.3230000000,37.7494992860,-15.9784506870"
"40366,Alto Molocue,MOZ,Mozambique,""Rice, Paddy"",2000,513.000000000000000,1.200779727100000,616.000000000000000,743703.7320000000,439.3230000000,37.7962161850,-15.9787171700"
"40367,Alto Molocue,MOZ,Mozambique,""Rice, Paddy"",2000,513.000000000000000,1.200779727100000,616.000000000000000,743703.7320000000,439.3230000000,37.8429339500,-15.9789735140"
"40368,Alto Molocue,MOZ,Mozambique,""Rice, Paddy"",2000,513.000000000000000,1.200779727100000,616.000000000000000,743703.7320000000,439.3230000000,37.8896525470,-15.9792197180"
"40369,Alto Molocue,MOZ,Mozambique,""Rice, Paddy"",2000,513.000000000000000,1.200779727100000,616.000000000000000,743703.7320000000,439.3230000000,37.9363719430,-15.9794557800"
"40370,Alto Molocue,MOZ,Mozambique,""Rice, Paddy"",2000,513.000000000000000,1.200779727100000,616.000000000000000,743703.7320000000,439.3230000000,37.9830921040,-15.9796817010"
"40371,Alto Molocue,MOZ,Mozambique,""Rice, Paddy"",2000,513.000000000000000,1.200779727100000,616.000000000000000,743703.7320000000,439.3230000000,38.0298129960,-15.9798974790"
"40372,Alto Molocue,MOZ,Mozambique,""Rice, Paddy"",2000,513.000000000000000,1.200779727100000,616.000000000000000,743703.7320000000,439.3230000000,38.0765345850,-15.9801031140"
"40640,Alto Molocue,MOZ,Mozambique,""Rice, Paddy"",2000,513.000000000000000,1.200779727100000,616.000000000000000,743703.7320000000,439.3230000000,37.5623178690,-16.0224711290"
"40641,Alto Molocue,MOZ,Mozambique,""Rice, Paddy"",2000,513.000000000000000,1.200779727100000,616.000000000000000,743703.7320000000,439.3230000000,37.6090414640,-16.0227790750"
"40642,Alto Molocue,MOZ,Mozambique,""Rice, Paddy"",2000,513.000000000000000,1.200779727100000,616.000000000000000,743703.7320000000,439.3230000000,37.6557660590,-16.0230768550"
"40643,Alto Molocue,MOZ,Mozambique,""Rice, Paddy"",2000,513.000000000000000,1.200779727100000,616.000000000000000,743703.7320000000,439.3230000000,37.7024916220,-16.0233644680"
"40644,Alto Molocue,MOZ,Mozambique,""Rice, Paddy"",2000,513.000000000000000,1.200779727100000,616.000000000000000,743703.7320000000,439.3230000000,37.7492181190,-16.0236419140"
"40645,Alto Molocue,MOZ,Mozambique,""Rice, Paddy"",2000,513.000000000000000,1.200779727100000,616.000000000000000,743703.7320000000,439.3230000000,37.7959455160,-16.0239091900"
"40646,Alto Molocue,MOZ,Mozambique,""Rice, Paddy"",2000,513.000000000000000,1.200779727100000,616.000000000000000,743703.7320000000,439.3230000000,37.8426737790,-16.0241662970"
"40647,Alto Molocue,MOZ,Mozambique,""Rice, Paddy"",2000,513.000000000000000,1.200779727100000,616.000000000000000,743703.7320000000,439.3230000000,37.8894028760,-16.0244132330"
"40648,Alto Molocue,MOZ,Mozambique,""Rice, Paddy"",2000,513.000000000000000,1.200779727100000,616.000000000000000,743703.7320000000,439.3230000000,37.9361327720,-16.0246499980"
"40649,Alto Molocue,MOZ,Mozambique,""Rice, Paddy"",2000,513.000000000000000,1.200779727100000,616.000000000000000,743703.7320000000,439.3230000000,37.9828634340,-16.0248765910"
"40650,Alto Molocue,MOZ,Mozambique,""Rice, Paddy"",2000,513.000000000000000,1.200779727100000,616.000000000000000,743703.7320000000,439.3230000000,38.0295948270,-16.0250930110"
"40921,Alto Molocue,MOZ,Mozambique,""Rice, Paddy"",2000,513.000000000000000,1.200779727100000,616.000000000000000,743703.7320000000,439.3230000000,37.6554629320,-16.0682662100"
"40922,Alto Molocue,MOZ,Mozambique,""Rice, Paddy"",2000,513.000000000000000,1.200779727100000,616.000000000000000,743703.7320000000,439.3230000000,37.7021990240,-16.0685546770"
"40923,Alto Molocue,MOZ,Mozambique,""Rice, Paddy"",2000,513.000000000000000,1.200779727100000,616.000000000000000,743703.7320000000,439.3230000000,37.7489360510,-16.0688329460"
"40924,Alto Molocue,MOZ,Mozambique,""Rice, Paddy"",2000,513.000000000000000,1.200779727100000,616.000000000000000,743703.7320000000,439.3230000000,37.7956739800,-16.0691010150"
"40925,Alto Molocue,MOZ,Mozambique,""Rice, Paddy"",2000,513.000000000000000,1.200779727100000,616.000000000000000,743703.7320000000,439.3230000000,37.8424127750,-16.0693588850"
"40926,Alto Molocue,MOZ,Mozambique,""Rice, Paddy"",2000,513.000000000000000,1.200779727100000,616.000000000000000,743703.7320000000,439.3230000000,37.8891524050,-16.0696065540"
"40927,Alto Molocue,MOZ,Mozambique,""Rice, Paddy"",2000,513.000000000000000,1.200779727100000,616.000000000000000,743703.7320000000,439.3230000000,37.9358928350,-16.0698440220"
"40928,Alto Molocue,MOZ,Mozambique,""Rice, Paddy"",2000,513.000000000000000,1.200779727100000,616.000000000000000,743703.7320000000,439.3230000000,37.9826340320,-16.0700712870"
"40929,Alto Molocue,MOZ,Mozambique,""Rice, Paddy"",2000,513.000000000000000,1.200779727100000,616.000000000000000,743703.7320000000,439.3230000000,38.0293759610,-16.0702883490"
"41200,Alto Molocue,MOZ,Mozambique,""Rice, Paddy"",2000,513.000000000000000,1.200779727100000,616.000000000000000,743703.7320000000,439.3230000000,37.6551588370,-16.1134553690"
"41201,Alto Molocue,MOZ,Mozambique,""Rice, Paddy"",2000,513.000000000000000,1.200779727100000,616.000000000000000,743703.7320000000,439.3230000000,37.7019054920,-16.1137446900"
"41202,Alto Molocue,MOZ,Mozambique,""Rice, Paddy"",2000,513.000000000000000,1.200779727100000,616.000000000000000,743703.7320000000,439.3230000000,37.7486530830,-16.1140237820"
"41203,Alto Molocue,MOZ,Mozambique,""Rice, Paddy"",2000,513.000000000000000,1.200779727100000,616.000000000000000,743703.7320000000,439.3230000000,37.7954015760,-16.1142926450"
"41204,Alto Molocue,MOZ,Mozambique,""Rice, Paddy"",2000,513.000000000000000,1.200779727100000,616.000000000000000,743703.7320000000,439.3230000000,37.8421509380,-16.1145512790"
"41205,Alto Molocue,MOZ,Mozambique,""Rice, Paddy"",2000,513.000000000000000,1.200779727100000,616.000000000000000,743703.7320000000,439.3230000000,37.8889011340,-16.1147996810"
"41206,Alto Molocue,MOZ,Mozambique,""Rice, Paddy"",2000,513.000000000000000,1.200779727100000,616.000000000000000,743703.7320000000,439.3230000000,37.9356521320,-16.1150378520"
"41207,Alto Molocue,MOZ,Mozambique,""Rice, Paddy"",2000,513.000000000000000,1.200779727100000,616.000000000000000,743703.7320000000,439.3230000000,37.9824038960,-16.1152657900"
"41480,Alto Molocue,MOZ,Mozambique,""Rice, Paddy"",2000,513.000000000000000,1.200779727100000,616.000000000000000,743703.7320000000,439.3230000000,37.7016110230,-16.1589345060"
"41481,Alto Molocue,MOZ,Mozambique,""Rice, Paddy"",2000,513.000000000000000,1.200779727100000,616.000000000000000,743703.7320000000,439.3230000000,37.7483692120,-16.1592144230"
"41482,Alto Molocue,MOZ,Mozambique,""Rice, Paddy"",2000,513.000000000000000,1.200779727100000,616.000000000000000,743703.7320000000,439.3230000000,37.7951283040,-16.1594840800"
"41483,Alto Molocue,MOZ,Mozambique,""Rice, Paddy"",2000,513.000000000000000,1.200779727100000,616.000000000000000,743703.7320000000,439.3230000000,37.8418882650,-16.1597434770"
"41484,Alto Molocue,MOZ,Mozambique,""Rice, Paddy"",2000,513.000000000000000,1.200779727100000,616.000000000000000,743703.7320000000,439.3230000000,37.8886490620,-16.1599926130"
"41485,Alto Molocue,MOZ,Mozambique,""Rice, Paddy"",2000,513.000000000000000,1.200779727100000,616.000000000000000,743703.7320000000,439.3230000000,37.9354106610,-16.1602314870"
"41486,Alto Molocue,MOZ,Mozambique,""Rice, Paddy"",2000,513.000000000000000,1.200779727100000,616.000000000000000,743703.7320000000,439.3230000000,37.9821730280,-16.1604600980"
"41759,Alto Molocue,MOZ,Mozambique,""Rice, Paddy"",2000,513.000000000000000,1.200779727100000,616.000000000000000,743703.7320000000,439.3230000000,37.7013156180,-16.2041241260"
"41760,Alto Molocue,MOZ,Mozambique,""Rice, Paddy"",2000,513.000000000000000,1.200779727100000,616.000000000000000,743703.7320000000,439.3230000000,37.7480844380,-16.2044048670"
"41764,Alto Molocue,MOZ,Mozambique,""Rice, Paddy"",2000,513.000000000000000,1.200779727100000,616.000000000000000,743703.7320000000,439.3230000000,37.9351684220,-16.2054249270"
"69031,Buzi,MOZ,Mozambique,""Rice, Paddy"",2000,2072.000000000000000,0.001447876447900,3.000000000000000,736772.9150000000,738.8500000000,34.3137891870,-20.5732406520"
"69032,Buzi,MOZ,Mozambique,""Rice, Paddy"",2000,2072.000000000000000,0.001447876447900,3.000000000000000,736772.9150000000,738.8500000000,34.3616046350,-20.5745312090"
"69033,Buzi,MOZ,Mozambique,""Rice, Paddy"",2000,2072.000000000000000,0.001447876447900,3.000000000000000,736772.9150000000,738.8500000000,34.4094237360,-20.5758086340"
"69034,Buzi,MOZ,Mozambique,""Rice, Paddy"",2000,2072.000000000000000,0.001447876447900,3.000000000000000,736772.9150000000,738.8500000000,34.4572464560,-20.5770729240"
"69035,Buzi,MOZ,Mozambique,""Rice, Paddy"",2000,2072.000000000000000,0.001447876447900,3.000000000000000,736772.9150000000,738.8500000000,34.5050727550,-20.5783240730"
"69036,Buzi,MOZ,Mozambique,""Rice, Paddy"",2000,2072.000000000000000,0.001447876447900,3.000000000000000,736772.9150000000,738.8500000000,34.5529025970,-20.5795620770"
"69037,Buzi,MOZ,Mozambique,""Rice, Paddy"",2000,2072.000000000000000,0.001447876447900,3.000000000000000,736772.9150000000,738.8500000000,34.6007359440,-20.5807869340"
"69311,Buzi,MOZ,Mozambique,""Rice, Paddy"",2000,2072.000000000000000,0.001447876447900,3.000000000000000,736772.9150000000,738.8500000000,34.3602393910,-20.6195627930"
"69312,Buzi,MOZ,Mozambique,""Rice, Paddy"",2000,2072.000000000000000,0.001447876447900,3.000000000000000,736772.9150000000,738.8500000000,34.4080724460,-20.6208432610"
"69314,Buzi,MOZ,Mozambique,""Rice, Paddy"",2000,2072.000000000000000,0.001447876447900,3.000000000000000,736772.9150000000,738.8500000000,34.5037493860,-20.6233646930"
"63164,Buzi,MOZ,Mozambique,""Rice, Paddy"",2000,2072.000000000000000,0.001447876447900,3.000000000000000,736772.9150000000,738.8500000000,33.9617908170,-19.6173087640"
"63165,Buzi,MOZ,Mozambique,""Rice, Paddy"",2000,2072.000000000000000,0.001447876447900,3.000000000000000,736772.9150000000,738.8500000000,34.0092921180,-19.6186348330"
"63166,Buzi,MOZ,Mozambique,""Rice, Paddy"",2000,2072.000000000000000,0.001447876447900,3.000000000000000,736772.9150000000,738.8500000000,34.0567972650,-19.6199484540"
"62884,Buzi,MOZ,Mozambique,""Rice, Paddy"",2000,2072.000000000000000,0.001447876447900,3.000000000000000,736772.9150000000,738.8500000000,33.9157105330,-19.5709635400"
"63162,Buzi,MOZ,Mozambique,""Rice, Paddy"",2000,2072.000000000000000,0.001447876447900,3.000000000000000,736772.9150000000,738.8500000000,33.8667998940,-19.6146193060"
"63163,Buzi,MOZ,Mozambique,""Rice, Paddy"",2000,2072.000000000000000,0.001447876447900,3.000000000000000,736772.9150000000,738.8500000000,33.9142933970,-19.6159702540"
"63442,Buzi,MOZ,Mozambique,""Rice, Paddy"",2000,2072.000000000000000,0.001447876447900,3.000000000000000,736772.9150000000,738.8500000000,33.9128723420,-19.6609766450"
"63443,Buzi,MOZ,Mozambique,""Rice, Paddy"",2000,2072.000000000000000,0.001447876447900,3.000000000000000,736772.9150000000,738.8500000000,33.9603828960,-19.6623184720"
"63444,Buzi,MOZ,Mozambique,""Rice, Paddy"",2000,2072.000000000000000,0.001447876447900,3.000000000000000,736772.9150000000,738.8500000000,34.0078973370,-19.6636478260"
"63445,Buzi,MOZ,Mozambique,""Rice, Paddy"",2000,2072.000000000000000,0.001447876447900,3.000000000000000,736772.9150000000,738.8500000000,34.0554156280,-19.6649647030"
"63446,Buzi,MOZ,Mozambique,""Rice, Paddy"",2000,2072.000000000000000,0.001447876447900,3.000000000000000,736772.9150000000,738.8500000000,34.1029377330,-19.6662690990"
"63447,Buzi,MOZ,Mozambique,""Rice, Paddy"",2000,2072.000000000000000,0.001447876447900,3.000000000000000,736772.9150000000,738.8500000000,34.1504636150,-19.6675610090"
"63448,Buzi,MOZ,Mozambique,""Rice, Paddy"",2000,2072.000000000000000,0.001447876447900,3.000000000000000,736772.9150000000,738.8500000000,34.1979932400,-19.6688404290"
"63449,Buzi,MOZ,Mozambique,""Rice, Paddy"",2000,2072.000000000000000,0.001447876447900,3.000000000000000,736772.9150000000,738.8500000000,34.2455265700,-19.6701073550"
"63450,Buzi,MOZ,Mozambique,""Rice, Paddy"",2000,2072.000000000000000,0.001447876447900,3.000000000000000,736772.9150000000,738.8500000000,34.2930635690,-19.6713617820"
"63451,Buzi,MOZ,Mozambique,""Rice, Paddy"",2000,2072.000000000000000,0.001447876447900,3.000000000000000,736772.9150000000,738.8500000000,34.3406042020,-19.6726037070"
"63452,Buzi,MOZ,Mozambique,""Rice, Paddy"",2000,2072.000000000000000,0.001447876447900,3.000000000000000,736772.9150000000,738.8500000000,34.3881484310,-19.6738331260"
"63453,Buzi,MOZ,Mozambique,""Rice, Paddy"",2000,2072.000000000000000,0.001447876447900,3.000000000000000,736772.9150000000,738.8500000000,34.4356962200,-19.6750500340"
"63454,Buzi,MOZ,Mozambique,""Rice, Paddy"",2000,2072.000000000000000,0.001447876447900,3.000000000000000,736772.9150000000,738.8500000000,34.4832475340,-19.6762544270"
"63455,Buzi,MOZ,Mozambique,""Rice, Paddy"",2000,2072.000000000000000,0.001447876447900,3.000000000000000,736772.9150000000,738.8500000000,34.5308023350,-19.6774463020"
"63456,Buzi,MOZ,Mozambique,""Rice, Paddy"",2000,2072.000000000000000,0.001447876447900,3.000000000000000,736772.9150000000,738.8500000000,34.5783605880,-19.6786256540"
"63457,Buzi,MOZ,Mozambique,""Rice, Paddy"",2000,2072.000000000000000,0.001447876447900,3.000000000000000,736772.9150000000,738.8500000000,34.6259222560,-19.6797924800"
"63721,Buzi,MOZ,Mozambique,""Rice, Paddy"",2000,2072.000000000000000,0.001447876447900,3.000000000000000,736772.9150000000,738.8500000000,33.9114473650,-19.7059827110"
"63722,Buzi,MOZ,Mozambique,""Rice, Paddy"",2000,2072.000000000000000,0.001447876447900,3.000000000000000,736772.9150000000,738.8500000000,33.9589710890,-19.7073278570"
"63723,Buzi,MOZ,Mozambique,""Rice, Paddy"",2000,2072.000000000000000,0.001447876447900,3.000000000000000,736772.9150000000,738.8500000000,34.0064987050,-19.7086604990"
"63724,Buzi,MOZ,Mozambique,""Rice, Paddy"",2000,2072.000000000000000,0.001447876447900,3.000000000000000,736772.9150000000,738.8500000000,34.0540301760,-19.7099806340"
"63725,Buzi,MOZ,Mozambique,""Rice, Paddy"",2000,2072.000000000000000,0.001447876447900,3.000000000000000,736772.9150000000,738.8500000000,34.1015654660,-19.7112882550"
"63726,Buzi,MOZ,Mozambique,""Rice, Paddy"",2000,2072.000000000000000,0.001447876447900,3.000000000000000,736772.9150000000,738.8500000000,34.1491045380,-19.7125833610"
"63727,Buzi,MOZ,Mozambique,""Rice, Paddy"",2000,2072.000000000000000,0.001447876447900,3.000000000000000,736772.9150000000,738.8500000000,34.1966473570,-19.7138659450"
"63728,Buzi,MOZ,Mozambique,""Rice, Paddy"",2000,2072.000000000000000,0.001447876447900,3.000000000000000,736772.9150000000,738.8500000000,34.2441938860,-19.7151360050"
"63729,Buzi,MOZ,Mozambique,""Rice, Paddy"",2000,2072.000000000000000,0.001447876447900,3.000000000000000,736772.9150000000,738.8500000000,34.2917440900,-19.7163935350"
"63730,Buzi,MOZ,Mozambique,""Rice, Paddy"",2000,2072.000000000000000,0.001447876447900,3.000000000000000,736772.9150000000,738.8500000000,34.3392979300,-19.7176385320"
"63731,Buzi,MOZ,Mozambique,""Rice, Paddy"",2000,2072.000000000000000,0.001447876447900,3.000000000000000,736772.9150000000,738.8500000000,34.3868553730,-19.7188709910"
"63732,Buzi,MOZ,Mozambique,""Rice, Paddy"",2000,2072.000000000000000,0.001447876447900,3.000000000000000,736772.9150000000,738.8500000000,34.4344163800,-19.7200909090"
"63733,Buzi,MOZ,Mozambique,""Rice, Paddy"",2000,2072.000000000000000,0.001447876447900,3.000000000000000,736772.9150000000,738.8500000000,34.4819809160,-19.7212982820"
"63734,Buzi,MOZ,Mozambique,""Rice, Paddy"",2000,2072.000000000000000,0.001447876447900,3.000000000000000,736772.9150000000,738.8500000000,34.5295489440,-19.7224931050"
"63735,Buzi,MOZ,Mozambique,""Rice, Paddy"",2000,2072.000000000000000,0.001447876447900,3.000000000000000,736772.9150000000,738.8500000000,34.5771204280,-19.7236753750"
"63736,Buzi,MOZ,Mozambique,""Rice, Paddy"",2000,2072.000000000000000,0.001447876447900,3.000000000000000,736772.9150000000,738.8500000000,34.6246953310,-19.7248450870"
"63737,Buzi,MOZ,Mozambique,""Rice, Paddy"",2000,2072.000000000000000,0.001447876447900,3.000000000000000,736772.9150000000,738.8500000000,34.6722736180,-19.7260022390"
"64000,Buzi,MOZ,Mozambique,""Rice, Paddy"",2000,2072.000000000000000,0.001447876447900,3.000000000000000,736772.9150000000,738.8500000000,33.9100184600,-19.7509884530"
"64001,Buzi,MOZ,Mozambique,""Rice, Paddy"",2000,2072.000000000000000,0.001447876447900,3.000000000000000,736772.9150000000,738.8500000000,33.9575553910,-19.7523369190"
"64002,Buzi,MOZ,Mozambique,""Rice, Paddy"",2000,2072.000000000000000,0.001447876447900,3.000000000000000,736772.9150000000,738.8500000000,34.0050962180,-19.7536728510"
"64003,Buzi,MOZ,Mozambique,""Rice, Paddy"",2000,2072.000000000000000,0.001447876447900,3.000000000000000,736772.9150000000,738.8500000000,34.0526409050,-19.7549962440"
"64004,Buzi,MOZ,Mozambique,""Rice, Paddy"",2000,2072.000000000000000,0.001447876447900,3.000000000000000,736772.9150000000,738.8500000000,34.1001894160,-19.7563070940"
"64005,Buzi,MOZ,Mozambique,""Rice, Paddy"",2000,2072.000000000000000,0.001447876447900,3.000000000000000,736772.9150000000,738.8500000000,34.1477417140,-19.7576053960"
"64006,Buzi,MOZ,Mozambique,""Rice, Paddy"",2000,2072.000000000000000,0.001447876447900,3.000000000000000,736772.9150000000,738.8500000000,34.1952977640,-19.7588911470"
"64007,Buzi,MOZ,Mozambique,""Rice, Paddy"",2000,2072.000000000000000,0.001447876447900,3.000000000000000,736772.9150000000,738.8500000000,34.2428575290,-19.7601643420"
"64008,Buzi,MOZ,Mozambique,""Rice, Paddy"",2000,2072.000000000000000,0.001447876447900,3.000000000000000,736772.9150000000,738.8500000000,34.2904209720,-19.7614249770"
"64009,Buzi,MOZ,Mozambique,""Rice, Paddy"",2000,2072.000000000000000,0.001447876447900,3.000000000000000,736772.9150000000,738.8500000000,34.3379880580,-19.7626730470"
"64010,Buzi,MOZ,Mozambique,""Rice, Paddy"",2000,2072.000000000000000,0.001447876447900,3.000000000000000,736772.9150000000,738.8500000000,34.3855587490,-19.7639085500"
