id,lat,lon,country,Crop,State,Fraction,harv_area,curr_yield,max_yield,gw_depth,HubName,sw_dist,sw_depth,elevation,awsc,sw_suit_idx,prec_1,prec_2,prec_3,prec_4,prec_5,prec_6,prec_7,prec_8,prec_9,prec_10,prec_11,prec_12,srad_1,srad_2,srad_3,srad_4,srad_5,srad_6,srad_7,srad_8,srad_9,srad_10,srad_11,srad_12,tavg_1,tavg_2,tavg_3,tavg_4,tavg_5,tavg_6,tavg_7,tavg_8,tavg_9,tavg_10,tavg_11,tavg_12,tmax_1,tmax_2,tmax_3,tmax_4,tmax_5,tmax_6,tmax_7,tmax_8,tmax_9,tmax_10,tmax_11,tmax_12,tmin_1,tmin_2,tmin_3,tmin_4,tmin_5,tmin_6,tmin_7,tmin_8,tmin_9,tmin_10,tmin_11,tmin_12,wind_1,wind_2,wind_3,wind_4,wind_5,wind_6,wind_7,wind_8,wind_9,wind_10,wind_11,wind_12
92,-16.14974,38.9205,moz,maize,Gile,0.02480112,2.031211728,4500,6000,0.384005214,6104,1354.949591,123,111.9376478,89.47894179,1,224.021248,187.058752,196.549952,120.448704,46.425152,41.410048,34.5312,18.4688,8,20.018752,58.549952,161.021248,19394.06029,19237.69754,18630.49805,16735.81139,15353.70502,13637.64154,13940.79725,17039.63706,20168.92762,22334.01312,21725.7993,20061.47072,27.19600075,27.19600075,26.3959996,25.59600037,23.69600075,21.89812441,21.49599998,22.49599998,24.70000076,26.39999962,27.39999962,27.8959996,33.6941255,33.6469949,32.89600143,32.09599854,30.19600075,28.3959996,27.64500535,28.69600075,30.89812441,32.59599854,33.59599854,33.99812483,20.74288007,20.69600075,19.89999962,19.10000038,17.20000076,15.39999962,15.29812498,16.29999924,18.5,20.20000076,21.20000076,21.69600075,1.200000048,1.200000048,1.153120037,0.949004788,1.200000048,1.303999953,1.646880035,1.553120013,1.706124844,1.799999952,1.898009576,1.450879988
93,-19.07471,34.03832,moz,maize,Nhamatanda,0.1669575,13.67381925,4500,6000,3.121397177,9165,10150.58569,59,164.4436666,89.31310352,9999,170.8489757,213.9084486,153.4125757,49.42955136,24.41942432,19.51782432,8,19,12,28.41942432,105.9473757,192.9473757,20792.0263,20083.19719,19025.83853,17086.35336,14909.30735,13027.334,13609.08288,16215.4236,18809.026,20678.42998,20498.36283,20215.56758,26.80983927,26.60984042,25.61968027,24.70984061,22.50984004,20.40983966,20.00984004,21.70984061,23.90983966,26.5,26.70984061,26.60984042,34.1098387,33.81967931,32.90984138,32.00983985,29.80983927,27.60984042,27.01441762,28.80983927,31.00984004,33.50983985,33.71968084,33.70984061,19.50984004,19.30983927,18.40983966,17.45635983,15.20983985,13.10984033,12.90983966,14.69999981,16.90983966,19.40983966,19.60984042,19.60000038,1.709840038,1.399999976,1.305262386,1.446519987,1.200000048,1.448217556,1.448217556,1.600000024,2.052795086,2.148217542,2.041942392,1.600684888
94,-16.96329,38.84502,moz,maize,Pebane,0.00534368,0.437647392,4500,6000,1.687118667,7420,978.0971106,6,11.64533547,89.4746675,1,226.7128,174.8168525,216.8168525,127.2807475,75.82890496,61.0948,53.00925248,29.99074752,10,17.9052,51,154.1859475,19636.7156,19438.84952,18806.0508,17014.1612,15116.60376,13392.7256,13610.58753,16516.20085,20218.46796,22483.73395,21675.89742,19894.27994,27.70976061,27.70000076,27.10000038,26.20000076,24.29999924,22.5,21.91831444,22.89144483,24.29999924,26.4088344,27.39999962,28,32.79999924,32.79051938,32.20000076,31.29999924,29.39051958,27.59052035,26.89999962,27.79999924,29.29999924,31.39144483,32.31831441,33,22.70000076,22.60948042,22.00948004,21.10948042,19.20948062,17.40947965,17,17.9088344,19.39999962,21.5,22.5,23.10000038,2.200000048,2.200000048,2.109479918,2.108554669,2.099999905,2.200000048,2.307629469,2.200000048,2.617389434,2.981685265,2.700000048,2.428074821
95,-16.64418,37.92637,moz,maize,Maganja_da_Cost,0.01479528,1.211733432,4500,6000,2.732214357,13913,14146.82106,186,150.6711851,89.44541535,9999,245.5952,214.933417,225.7296339,136.2704339,68.93341696,50.93341696,55,24.40083392,13,25.6644,74.59923392,190.1984,19395.71255,18834.81877,18093.58491,16219.25451,14557.53117,12828.85765,13056.84078,16517.15883,19498.00766,21941.15618,21180.02445,19531.93077,27.10000038,27.03356013,26.08681864,25.29999924,23.20000076,21.38681787,21,22.39999962,24.33355937,26.93355975,27.30665757,27.10000038,33.40000153,33.33356001,32.33356001,31.58681864,29.5,27.63356051,27.70000076,29.03356013,31.00665833,33.60665693,34,33.79999924,20.79999924,20.78681774,19.79999924,19,16.89999962,15.10000038,14.38015973,15.69999981,17.70000076,20.28681774,20.68681902,20.42690142,1.299999952,1.299999952,1.293341655,1.153258341,1.299999952,1.380159971,1.299999952,1.553258317,1.700000048,1.799999952,1.600000024,1.5
96,-16.50109,38.28319,moz,maize,Pebane,0.00331741,0.271695879,4500,6000,8.0262009,6722,19019.17489,111,167.8140919,89.45737295,9999,240.1352995,202.3262498,218.148,137.6823005,66.45255024,51.30455024,49.69544976,23.6308,11,23,68.6308,178.3262498,19404.74797,19001.11347,18245.77156,16275.15709,14718.19419,12941.22778,13210.34517,16592.86731,19687.86648,22053.0893,21249.59441,19708.54446,27.01782504,26.93691976,26.03692014,25.2369202,23.20000076,21.31782428,20.86954448,22.20000076,24.26954468,26.7369202,27.33691938,27.13692052,33.15474402,33.13691932,32.15474402,31.43691976,29.33691938,27.4547448,27.53692014,28.83691938,30.93691976,33.33692008,33.95474567,33.83692008,20.83691938,20.79999924,19.83691938,19.10000038,17,15.13692017,14.21782485,15.53692014,17.63692052,20.06954524,20.70000076,20.53692014,1.299999952,1.150449988,1.232624993,1.032624984,1.299999952,1.250449952,1.330454984,1.519095029,1.600000024,1.799999952,1.600000024,1.563080015
97,-15.02244,36.36351,moz,maize,Cuamba,0.02754048,2.255565312,4500,6000,10.59126869,3945,17090.03647,593,640.4027211,89.39808186,9999,255.1694326,226.8043347,164.1928,65.61153472,15.29063264,12.16943264,9,8.90216736,13,23.16943264,78.92553472,203.2906326,17255.76946,17374.45139,16735.51833,15629.8441,14801.76482,12817.33126,13583.32507,16627.9912,18741.39267,21232.3372,20004.99426,17438.47922,24.70000076,24.60233713,24.18305743,23.12906376,21.30233598,19.42906299,19.68305743,20.5,23.5,25.88305629,25.5097833,24.82906261,30.81445603,30.81211928,30.31211928,29.31211928,27.51212005,25.61212043,26.08305705,26.90233636,29.90233636,32.28305623,31.91211966,31.29999924,18.58788034,18.48787995,17.98787995,16.9902167,15.18787988,13.28788014,13.21211986,14.08305705,17.08305705,19.48071993,19.10000038,18.40233636,1.399999976,1.461153463,1.612120027,1.538846537,1.700000048,1.697663311,1.990216734,2.016943248,2.299999952,2.083056657,1.899999976,1.829063223
98,-14.07017,39.2362,moz,maize,Mecuburi,0.00418134,0.342451746,4500,6000,4.766199289,2581,12685.59017,263,300.1186944,89.4938655,9999,257.9328176,240.156,190.1592,69.4215296,8.7768176,4.844,2.844,2,3,12.9875824,56,190,17422.09982,17267.52227,17188.19095,16425.92059,15519.91475,14179.06923,14463.578,16864.68562,19400.9152,21799.99427,20888.54624,18719.67578,26.48564171,26.38439956,26.29999924,25.87768129,24.57644029,23.37643955,23.00671827,23.5,25.5,27,27.20000076,26.89999962,33.08439871,32.98440024,32.88564296,32.47644031,31.16972241,29.97643991,29.68564247,30.10796041,32.10671687,33.60671687,33.80671763,33.50671814,19.89999962,19.78564122,19.70000076,19.20000076,17.89875785,16.77768134,16.40671788,16.89999962,18.89999962,20.39875785,20.60000038,20.29999924,1.293281719,1.193281806,1.201241806,1.193281806,1.229036508,1.399999976,1.600000024,1.799999952,1.799999952,1.799999952,1.600000024,1.299999952
99,-16.21168,36.89988,moz,maize,Lugela,0.00780906,0.639562014,4500,6000,135.8632596,6033,7615.866094,383,746.3441953,89.41290436,9999,324.8274438,306.9491795,301.2951725,158.4114438,62.41448128,53.43913216,50.51288128,29.43913216,22.46378304,46.4869152,153.4908608,286.2462778,18278.624,18411.57223,17080.1355,15394.7714,13945.04742,11778.0685,12525.4384,15765.08537,18583.04922,21370.90827,20487.8021,18334.53595,24.60713175,24.46335034,23.61191007,22.76075384,20.75828884,18.95828863,18.71697198,19.79975748,22.1705935,24.51697224,24.66075365,24.40713271,30.2094665,30.10946612,29.26062232,28.40946545,26.45078221,24.56062263,25.46062225,26.49962579,28.87046191,31.26062232,31.36062187,31.10700111,19.00479863,18.81463883,17.96579509,17.11463905,15.15595532,13.26579526,12.01204205,13.05104559,15.4218817,17.7707254,17.91710338,17.61710414,1.246378307,1.19493835,1.246378307,1.056218317,1.251156607,1.190160045,1.156218341,1.341316576,1.546378315,1.799999952,1.55115662,1.304778257
100,-18.9224,33.14384,moz,maize,Manica,0.18150012,14.86485983,4500,6000,44.93888058,9192,10078.64908,635,1008.137422,89.28425893,9999,235.1233696,222.6646304,142.0432,60.5153696,25.5278304,16.7158304,15.5216,14.8057696,20.5216,45.2312,107.1862304,221.6116608,20723.43239,19876.65879,19426.57845,17452.23353,15675.60805,13955.00431,14481.44948,17050.92805,19927.88388,21417.23963,20924.83747,19899.16969,21.64431964,21.748817,20.68254282,19.37273701,17.04881651,14.86312024,14.54881696,15.94881671,18.47273739,20.9488173,21.26824011,21.29215983,27.56392041,27.66391953,26.5827204,25.29233671,22.96841738,20.78271971,20.24449652,21.5684173,24.16841651,26.5684173,26.96841738,26.99233701,15.66744018,15.82921671,14.74864026,13.45313705,11.129217,8.929216959,8.929216959,10.26744034,12.84863987,15.26744034,15.58686292,15.67255983,1.895503015,1.680577003,1.676080042,1.495503039,1.514303043,1.480576955,1.299999952,1.795502997,2.414303122,2.466273952,2.414303122,1.799999952
101,-15.90282,36.73506,moz,maize,Namarroi,0.00413563,0.338708097,4500,6000,14.07887641,5854,10312.00577,522,635.4523593,89.40822174,9999,339.0045824,311.9437824,319.0660813,151.2681318,62.53828352,51.98034944,42.84914944,30.04731648,24,46.04731648,159.5963494,286.2534989,17849.25953,18147.53613,16763.47932,15274.59901,13971.69674,11767.81561,12597.07992,15856.54148,18495.37762,21244.84424,20250.51484,17876.39985,24.16491413,24.06491375,23.17634252,22.66018246,21.07634214,19.17634252,18.84706127,20.27160942,22.5403653,24.67161086,24.47161009,24.17634252,30.36687814,30.32616963,29.42617001,28.92143834,27.33759802,25.43759841,25.5261703,26.93759841,29.16687919,31.32616963,31.13759908,30.86687814,17.89053638,17.790536,16.91508482,16.38580471,14.87437642,12.96964503,12.18107324,13.58580543,15.88580471,17.98580509,17.78107266,17.56964541,1.299999952,1.275451624,1.375451618,1.240708361,1.200000048,1,1.129280031,1.204731691,1.5,1.829279959,1.611428379,1.572411665
102,-15.07068,36.64183,moz,maize,Cuamba,0.00533096,0.436605624,4500,6000,9.387375132,4301,2412.548383,579,600.4637432,89.4070483,1,243.0552,229.0095606,154.4916394,59.95363936,11.93356064,9.47156064,9,5,9.48996064,23.54516064,84.57167872,211.0344,17409.30798,17538.02842,17129.23994,15789.23846,15003.78236,12914.28531,13467.56193,16627.50904,18833.53654,21021.71368,19972.9026,17419.30526,25.15012057,25.15107664,24.65012057,23.85011945,21.5982325,19.59911644,19.85011945,20.69911682,24.15012057,26.89911568,27.19911682,25.69727682,32.04923528,32.10119643,31.54923625,30.80119622,28.54923625,26.54923625,26.65107664,27.49911606,30.95011981,33.75011996,34.05011924,32.49727607,18.19911682,18.25011998,17.69911682,16.95011981,14.65100403,12.69911588,13.05012019,13.89815963,17.35011945,20.09911644,20.35195944,18.85011945,1.299999952,1.200956111,1.399999976,1.401839977,1.652843972,1.799999952,1.899999976,2.099999905,2.148996039,1.954516051,1.810011762,1.748996065
103,-15.29777,38.01734,moz,maize,Gile,0.25878414,21.19442107,4500,6000,7.230857031,4561,1430.962222,524,540.9038811,89.45139019,1,265,235.4458221,187.7676,92.58884416,24.4648,19.44582208,17.2324,8,8,18,76.86502208,205.3217779,18035.96898,17666.32574,17264.346,15580.3632,14465.30658,12601.86338,12910.19338,16156.30156,18697.85978,21095.64636,20301.0004,18475.9752,25.30974148,25.22324041,24.60974263,23.72324041,21.52324009,19.32323933,19.02324009,20.60000038,22.85541724,25.60974263,26.22324041,25.70974282,32.02323965,31.92323971,31.32323933,30.42323971,28.22324041,26.02324009,26.26515995,27.85541724,30.12324047,32.86516036,33.46516053,32.96516053,18.60000038,18.50974225,17.89999962,17.02324009,14.82324006,12.60974253,11.7232399,13.30974234,15.60000038,18.32323933,18.92323971,18.42323971,1.200000048,1.200000048,1.200000048,1.200000048,1.200000048,1.067822224,1.176760042,1.600000024,1.853519993,1.799999952,1.758079992,1.399999976
104,-16.25731,36.94616,moz,maize,Lugela,0.01966229,1.610341551,4500,6000,6.328376668,6158,9827.858847,319,366.9732894,89.41431144,9999,295.6464275,285.3476275,261.6316413,139.3527862,54.99037248,46.98521376,42.662,24.98521376,19.6228,41.63758624,133.338,261.9852138,18494.59512,18557.54637,17240.03592,15513.18146,14059.74968,11934.28916,12688.74725,15857.47677,18668.7457,21313.67154,20556.79034,18531.03719,26.20000076,26.06375887,25.16375925,24.39999962,22.30147787,20.40147825,20.26375841,21.60000038,23.6039204,26.30391925,26.40147825,26.06375887,32.5014786,32.40148013,31.5,30.70147936,28.66375925,26.76375841,27.66131786,28.99755861,31.00147863,33.70147936,33.80147789,33.46131784,19.8637581,19.70000076,18.79999924,18.00392001,16,14.10000038,12.86375845,14.20147844,16.2039207,18.90391963,19.00392001,18.66523785,1.200000048,1.100000024,1.100000024,0.998521376,1.101478648,0.962279991,1,1.162280039,1.459838614,1.863758592,1.600000024,1.236241389
105,-15.13719,39.05119,moz,maize,Nampula,0.05050308,4.136202252,4500,6000,21.10807869,4465,11661.23877,278,362.4020553,89.48545858,9999,243.0265757,238.0239122,178.0611122,94.09831216,27.97608784,19.97608784,15.34391216,9,7,19,69,180.6932878,18883.09723,18604.44681,18299.24921,16882.39815,15647.79613,14068.56947,14352.27191,17114.56031,20012.98329,22207.94649,21564.93439,19733.88053,25.59628037,25.69760954,25.3962796,24.69628075,23.06188902,21.29627929,20.8962796,22.09760916,24.20000076,26.19628075,27.03200012,26.59628037,31.59388914,31.69628075,31.39388842,30.69388952,29.05816901,27.29255928,27.35816831,28.59628037,30.6618894,32.59627853,33.49388879,33.0581679,19.60000038,19.70132953,19.39999962,18.70000076,17.00372001,15.30000019,14.39999962,15.69627983,17.7618886,19.69760954,20.53572014,20.1618894,1.101328808,1.20132883,1.103720025,1.100000024,1.138111249,1.299999952,1.399999976,1.403719977,1.938111201,1.834391177,1.600000024,1.464279991
106,-11.72754,35.01553,moz,maize,Lago,0.03095203,2.534971257,4500,6000,2.507379983,690,27960.9729,631,1021.594224,89.3615604,9999,283.6364,276.2216506,276.7515494,129.8249747,21.02645056,3,2,2,3,12.1952,72.07097472,229.1242253,15054.08486,14992.77729,16136.0952,16609.99586,16466.22211,15949.07983,15912.98146,18540.84815,20932.48878,22286.26275,19884.32003,16341.53469,20.89999962,21.21551985,21.05720541,20.66430218,19.3643027,17.52794277,17.12084468,17.42794295,19.52084527,23.10532546,23.68580576,22.04168522,25.41440473,25.70066232,25.54944524,25.14944563,23.84944462,22.02992531,21.51308524,21.91308486,23.96430253,27.52682769,28.1416856,26.48514247,16.42018236,16.73037751,16.54279988,16.14279998,14.8720628,12.99158242,12.65522244,12.99158242,15.04280009,18.64944563,19.22018215,17.55654274,2,1.600000024,1.799999952,1.899999976,2.26099491,2.700000048,2.951217519,2.985805053,2.539040009,3.200000048,2.636359957,2.219520029
107,-16.33273,34.31865,moz,maize,Mutarara,0.0033909,0.27771471,4500,6000,1.923499067,6323,8134.041497,242,266.8554769,89.32844792,9999,170.8828,148.4224312,100.738,34,16,11,10,7,6.4224312,25.8828,66.8776312,152.8776312,18690.38806,18882.2804,18386.21546,17049.75963,15441.75192,13621.30363,13978.7448,16799.1448,19063.7732,20689.00649,20155.84207,18617.79137,26.89999962,26.79999924,26.5,25.60000038,23.16844376,20.78343978,20.81499617,22.60000038,25.98395682,28.65775748,29.12620048,27.39999962,33.75723989,33.65723978,33.29999924,32.45724065,29.98343994,27.6256836,27.41499656,29.16844376,32.56895938,35.25775676,35.72620036,34,20.10000038,19.95775672,19.64276054,18.79999924,16.32619934,13.968443,14.26844319,16,19.38395644,22.10000038,22.60000038,20.79999924,1.431039984,1.299999952,1.299999952,1.399999976,1.285003087,1.399999976,1.299999952,1.642760034,1.685519993,2.299999952,2.156559986,1.814480007
108,-14.64482,40.38822,moz,maize,Nacala_Velha,0.00331433,0.271443627,4500,6000,22.29884262,14109,16088.27771,78,184.8352459,89.53014545,9999,199.2221875,202.1568,177.0758938,74.66671872,14.78149376,13.92410624,8,8.07589376,5,14.1216,43.01050624,135.9894938,18837.72264,18759.88911,17855.58011,17467.13714,16059.53906,13937.42009,14462.87381,17209.23566,20426.67095,22882.7952,22625.56467,20374.75812,25.89999962,25.68889134,25.58889096,25.5075894,24.3888902,23.40758902,23.0075894,22.90758902,23.78889003,25.68784072,26.39542898,26.60758979,31.60758979,31.39647961,31.38783957,31.28783942,30.18784072,29.18784072,28.99647999,28.88783957,29.78783942,31.67568067,32.38784125,32.59542821,20.18889134,19.90758902,19.8888902,19.78889003,18.68889134,17.68889134,17.00864003,16.90758902,17.80758864,19.68889134,20.39647961,20.60864041,2.018698734,1.799999952,1.799999952,1.899999976,2.311109344,2.107589291,2.708640039,2.001050623,2.211109413,2.619749309,2.401050718,1.915178723
109,-19.11227,34.82434,moz,maize,Muanza,0.07061072,5.783017968,4500,6000,24.66428519,9258,28427.94918,22,175.0820694,89.33866938,9999,213.0276,230.9883859,201.5632141,86.00437184,52.68757184,36,25,24.42517184,18,35,100,196.0159859,20329.99732,19781.76566,18434.12513,16600.25917,13992.63976,12099.17439,12614.4956,15420.79502,18055.5452,20277.64586,20427.69326,19988.85054,26.79999924,26.79999924,25.79999924,24.89999962,22.89840102,20.74091873,20.04091875,21,23.10000038,25.00116141,25.94207978,26.39840102,33.3420802,33.30116067,32.30116067,31.40116103,29.39999962,27.24208012,26.70000076,27.64208054,29.74208012,31.64484053,32.64207944,33.04207936,20.29840067,20.29840067,19.29999924,18.39840102,16.34091799,14.19840123,13.39723963,14.30000019,16.39999962,18.39999962,19.29999924,19.70000076,1.5,1.656321445,1.600000024,1.098401431,1.399999976,1.100000024,1.100000024,1.399999976,1.902759977,2.299999952,2.142079965,1.700000048
110,-23.23002,34.38501,moz,maize,Funhalouro,0.00091412,0.074866428,4500,6000,2.353986622,11499,4717.243756,86,88.74120338,89.31502913,9999,127,133.6293971,76,36.07180288,22,13,9,10,13.34000576,34.7012,69,118,21368.0093,20182.95489,18391.2336,15707.96012,13959.5904,12180.1174,12625.96894,15017.21375,18232.20558,20202.5988,21238.2568,21017.8426,27.08976034,27.08976034,26,24.78975939,22.16294033,19.79999924,19.70000076,21.5,23.48975996,25.69282045,26.58976034,26.88975958,34.99281982,34.98976016,33.9268214,32.69282031,30.09282007,27.78975939,27.28975939,29.10000038,31.08976034,33.28975939,34.18976053,34.4825797,19.18976072,19.10000038,18.10000038,16.79999924,14.19999981,11.89999962,12.10000038,13.89999962,15.89999962,18.10000038,19,19.29281906,1.700000048,1.437060273,1.200000048,1.200000048,1.100000024,1.100000024,1.173179753,1.399999976,1.700000048,1.899999976,1.7629397,1.299999952
111,-17.02492,38.16849,moz,maize,Pebane,0.00301307,0.246770433,4500,6000,12.59552129,7560,16148.04996,4,72.99262396,89.45246233,9999,247.6996,208,240.2943005,158.679801,95.19539904,65,67.00539904,31.64750048,13,22.36630048,61.7188,170.8567005,19593.27072,18975.23971,18392.0105,16435.45329,14748.56362,13075.9862,13175.14754,16464.20825,19827.9793,22182.04472,21249.835,19524.65622,27.41432963,27.42811973,26.72812033,25.72812033,23.82811934,22.02812011,21.56337019,22.61433039,24.22812033,26.42811973,27.22812033,27.66337058,32.61432875,32.62811912,31.92811973,30.92811973,29.02812011,27.22812033,26.72812033,27.72812033,29.36336943,31.62812049,32.4281211,32.82811988,22.16337058,22.17716041,21.54904019,20.5137901,18.61379048,16.84903942,16.42811973,17.42811973,19.06337019,21.31378934,22.07716029,22.52812011,2.049039953,2.200000048,2.085669966,1.649040036,1.935249937,2.085669966,1.899460072,2.035249918,2.549039953,2.700000048,2.706590055,2.249040001
112,-24.25473,34.91896,moz,maize,Inharrime,0.150946,12.3624774,4500,6000,7.813266253,12536,26314.12477,0,66.2344475,89.33015802,9999,139.7903965,137.8428,104.5655965,71.79039648,67.27720352,40.27720352,37.1352,27.7752,22.79039648,40.05240352,79.0676,114.7903965,21722.43372,20310.45731,18369.84701,15649.48538,13493.35308,11819.92371,12601.17855,14908.06578,17998.97467,19947.71773,21069.00771,21569.11932,26.8157194,26.7209608,25.91571968,24.3157194,22.29475897,20.29999924,19.9224797,21.29475897,22.89475925,24.61048007,25.41571968,26.22248042,33.71048005,33.61571903,32.81047932,31.21048005,29.1172401,27.19476039,26.81723905,28.11572044,29.71724005,31.41571968,32.21723995,33.11571903,19.90151927,19.80675926,19.00676003,17.40151927,15.40675964,13.40675964,13.10000038,14.39999962,16.02096043,17.71572042,18.52096043,19.39475925,2.098480258,1.799999952,1.700000048,1.52620071,1.579039667,1.600000024,1.79172031,2.027720326,2.479039668,2.206760041,2.208279691,2.006759994
113,-15.43514,39.42409,moz,maize,Meconta,0.00256267,0.209882673,4500,6000,20.82472358,4738,20089.84305,220,280.1089311,89.49695469,9999,225.7168,211.2182746,186.674,98.20242368,28,25.87334912,21.326,12,7,23.11067456,63.3908,161.5014746,19375.5868,19341.32255,18600.81027,17310.01462,16025.2404,14320.68363,14634.76027,17494.84333,20451.44576,22579.626,22145.32134,20523.016,25.87817208,25.9329072,25.52184008,24.97817246,23.36091947,21.66092061,21.26091983,22.36091947,24.12184046,26.03290758,26.87817208,26.82184007,32.22183894,32.29382804,31.82184007,31.32184007,29.67817289,28.02184008,27.76091983,28.87817208,30.66550725,32.55015989,33.4218397,33.32184123,19.56092023,19.57198773,19.17198811,18.66092061,17,15.31725264,14.71725242,15.86091984,17.62184046,19.53290758,20.36091947,20.27817244,1.100000024,1.200000048,1.271679979,1.128012575,1.299999952,1.339079962,1.467399992,1.399999976,1.616945116,1.700000048,1.600000024,1.399999976
114,-15.15057,40.4566,moz,maize,Mossuril,0.02857669,2.340430911,4500,6000,3.874466139,4313,11840.26531,24,28.49444308,89.53125366,9999,179.4024272,172.1659728,187.708,98.1815728,27.1104272,24.6944272,24.4316,12,4,19.1659728,47.8739728,117.5684,19973.17721,19910.06284,18858.57362,18116.75431,16696.32448,15071.96315,15629.60717,18010.97842,21302.35506,23550.05463,23224.14662,21210.04313,26.70000076,26.39999962,26.39999962,26.25975713,24.85975675,23.65975789,23.20000076,23.35975675,24.29999924,26.39999962,27.29999924,27.65975789,32.03055681,31.73055758,31.73055758,31.60000038,30.20000076,29,28.7431601,28.93055702,29.83055663,31.94315978,32.88340387,33.23055758,21.35975675,21.05975751,21.05975751,20.91659696,19.51659734,18.31659658,17.62920049,17.81659658,18.71659779,20.86944222,21.79999924,22.11659772,2.252845437,2.269442701,2.269442701,2.240242729,2.38895729,2.44715461,2.972360026,2.5,2.759757271,3.169442724,2.987397292,2.369442772
115,-15.58909,39.25651,moz,maize,Meconta,0.00227689,0.186477291,4500,6000,0.59893735,5046,306.7883367,170,167.4985817,89.49114766,1,222.0904,204.8092,184.2812,108.7449589,36.50184112,30.60914704,24.05365296,13,7,21.1908,61,159.699547,19407.87711,19227.34595,18586.50596,17020.58663,15702.23932,14001.80748,14420.00861,17350.2496,20284.3512,22549.24453,21952.13995,20283.03716,26.70000076,26.61371514,26.10000038,25.39999962,23.70000076,22.01371476,21.67724597,22.77724488,24.67188066,26.60000038,27.47187989,27.47724521,33,32.90000153,32.40000153,31.70000076,30,28.29999924,28,29.10000038,31,32.90000153,33.77187967,33.79999924,20.39999962,20.31371399,19.81371399,19.10000038,17.41371437,15.71371457,15.31371482,16.41371437,18.37187951,20.27724488,21.11371514,21.11371514,1.100000024,1.128120031,1.200000048,0.899999976,1.136469441,1.200000048,1.399999976,1.328119959,1.5,1.758165288,1.5,1.328119959
116,-17.91933,34.71192,moz,maize,Maringue,0.00152389,0.124806591,4500,6000,14.30533865,8217,26001.67488,149,192.8954313,89.33769318,9999,197.9429558,181,136.0570442,60.30022336,26.94295584,22.8892,13.9304,10,10,23,81.23744416,173.1804,19471.0852,19210.82264,18258.22652,16496.40387,14006.46766,12425.03825,12903.32732,15661.55442,18121.52592,20467.8124,20070.89342,19264.89434,27.29999924,27.10000038,26.40570406,25.39999962,23.20000076,21.38321514,21,22.40570406,25.10000038,27.79999924,27.70000076,27.69874517,34.3069594,34.10570302,33.48892017,32.40570585,30.20570509,28.40570406,28.29303934,29.70000076,32.40000153,35.09874291,35,34.99304011,20.29303934,20.09304035,19.39874403,18.37625511,16.19304074,14.37625534,13.69999981,15.18321549,17.80125483,20.5,20.42374413,20.39999962,1.299999952,1.399999976,1.299999952,1.399999976,1.200000048,1.311079962,1.301255537,1.5,1.600000024,2.200000048,2.011408835,1.518040004
117,-16.71721,38.07603,moz,maize,Pebane,0.0767362,6.28469478,4500,6000,8.165091565,7019,3171.288602,90,112.7077625,89.45013362,1,239.7288587,208.9416,223.7288587,141.8925174,75.3044,56.40154128,57.21274128,26.27114128,12,24.21274128,68.72885872,182.2127413,19617.858,18922.25224,18396.8079,16306.60327,14650.26686,12845.13241,13139.09402,16480.23849,19736.93971,21969.7416,21263.28166,19504.16829,27.2434801,27.14348055,26.22711448,25.44347978,23.44347978,21.57872617,21.17872655,22.52711423,24.37872541,26.8434794,27.54348017,27.2434801,33.32220643,33.22220548,32.30584018,31.54348017,29.52220596,27.64348055,27.50584002,28.8434794,30.72220589,33.14347947,33.84348023,33.57059409,21.14348055,21.07872617,20.10000038,19.39999962,17.3434794,15.5,14.87872561,16.20000076,18.07872617,20.52711423,21.20584027,20.94347978,1.621274157,1.399999976,1.27288585,1.183634172,1.399999976,1.316365828,1.399999976,1.472885866,1.700000048,2,1.700000048,1.53524588
118,-24.14591,34.27408,moz,maize,Panda,0.04259198,3.488283162,4500,6000,8.472214209,12184,17257.20852,45,79.61243016,89.30933588,9999,127.397247,121.3952157,85,45.01481568,46.40083136,25.0092,23.00358432,17,21,36,71,109,21537.16066,20069.66348,18123.27849,15502.00439,13282.13457,11475.6136,12178.14991,14592.02402,17660.5264,19606.3804,20772.46218,21314.75064,27.09964195,26.89999962,26,24.60000038,22.29999924,20.10000038,19.70000076,21.39999962,23.20000076,25.10000038,26,26.79999924,34.56047751,34.36047905,33.49964157,32.06047751,29.76047827,27.59908038,27.10000038,28.79999924,30.60000038,32.5,33.39964309,34.20000076,19.60000038,19.39999962,18.53860172,17.10000038,14.80000019,12.60000038,12.30000019,14,15.80000019,17.70000076,18.60000038,19.39999962,1.700000048,1.400919976,1.299999952,1.200000048,1.19943848,1.199080047,1.299999952,1.700000048,2.061398373,2,1.899999976,1.638601601
