alloc_key,NAME,lon,lat,statearea,maize,tavg,srad,prec,wind,PHIHOX,BDRICM,BLD,CLYPPT,TEXMHT,ORCDRC,DRAINFAO,EVI,NDVI,slope,elevation
16300,Buzi,34.429261686,-19.9002513457,733076.8359571175,6781.0,24.708334,17577.584,86.416664,1.9,67.0,152.0,1390.0,25.0,6.0,12.0,3.0,0.2069,0.3448,0.12921053,13.0
16302,Buzi,34.619753756,-19.9050525127,733076.8359571175,6781.0,24.625,17754.416,93.75,2.5,62.0,151.0,1360.0,32.0,6.0,30.0,1.0,0.3531,0.5942000000000001,0.11283355,5.0
16437,Buzi,34.1408712291,-19.982710809500002,733076.8359571175,6781.0,24.441671,17848.25,76.75,1.7,62.0,174.0,1460.0,23.0,6.0,19.0,4.0,0.3754,0.5897,0.47205567,44.0
16439,Buzi,34.3313845128,-19.9878409604,733076.8359571175,6781.0,24.191668,17587.166,84.583336,1.8,60.0,157.0,1440.0,20.0,9.0,20.0,5.0,0.39480000000000004,0.7526,0.3696285,84.0
16862,Buzi,34.6097070952,-20.2654528093,733076.8359571175,6781.0,24.358332,17729.666,85.583336,2.7,63.0,158.0,1410.0,21.0,6.0,13.0,3.0,0.39080000000000004,0.6402,0.2589709,15.0
9889,Ile,37.237253745,-15.7941263864,594235.2202426097,11199.0,23.008333,16816.084,132.58333,1.2,58.0,156.0,1280.0,23.0,6.0,14.0,5.0,0.4072,0.6481,1.1461776,551.0
10029,Ile,37.2364694682,-15.884488803699998,594235.2202426097,11199.0,23.366667,16877.084,129.0,1.2,59.0,130.0,1290.0,29.0,6.0,21.0,5.0,0.3985,0.6065,2.1632502,467.0
10169,Ile,37.2356801289,-15.9748504292,594235.2202426097,11199.0,23.475,16956.166,127.666664,1.2,60.0,133.0,1310.0,18.0,9.0,14.0,5.0,0.3945,0.6289,2.1572092,498.0
10309,Ile,37.2348857165,-16.0652112589,594235.2202426097,11199.0,23.691666,16954.75,126.666664,1.1,61.0,130.0,1360.0,19.0,9.0,12.0,5.0,0.3523,0.5389,1.6714895,435.0
10310,Ile,37.328339285700004,-16.0659614781,594235.2202426097,11199.0,23.908333,16968.666,123.083336,1.1,61.0,148.0,1320.0,20.0,6.0,15.0,5.0,0.41400000000000003,0.6665,0.2961996,398.0
10311,Ile,37.42179767,-16.066670938399998,594235.2202426097,11199.0,23.674997,17011.084,121.75,1.1,57.0,141.0,1330.0,30.0,6.0,24.0,5.0,0.38630000000000003,0.6463,1.2526958,468.0
10312,Ile,37.5152606005,-16.0673396306,594235.2202426097,11199.0,23.35,17042.166,120.333336,1.2,58.0,162.0,1360.0,28.0,6.0,15.0,5.0,0.35660000000000003,0.5247,0.76023257,477.0
10449,Ile,37.2340862202,-16.1555712885,594235.2202426097,11199.0,23.983335,17030.916,125.0,1.1,61.0,138.0,1370.0,14.0,9.0,15.0,5.0,0.3981,0.6143000000000001,0.4791863,421.0
10451,Ile,37.4210827433,-16.1570396123,594235.2202426097,11199.0,24.150002,17076.334,118.666664,1.1,62.0,151.0,1400.0,14.0,9.0,15.0,5.0,0.35400000000000004,0.5993,0.77138036,348.0
9608,Ile,37.1455659932,-15.612631584,594235.2202426097,11199.0,22.550001,16792.416,140.58333,1.3,58.0,154.0,1350.0,24.0,6.0,16.0,5.0,0.3654,0.5903,0.95814085,662.0
9888,Ile,37.1439304564,-15.793349445699999,594235.2202426097,11199.0,23.108335,16832.834,135.25,1.2,57.0,171.0,1360.0,23.0,6.0,16.0,5.0,0.4143,0.6318,0.8385267,563.0
10028,Ile,37.1431047151,-15.8837071911,594235.2202426097,11199.0,23.383333,16912.416,130.5,1.2,62.0,131.0,1350.0,20.0,9.0,13.0,5.0,0.3658,0.5569000000000001,0.44596887,499.0
10168,Ile,37.1422736438,-15.9740641407,594235.2202426097,11199.0,23.358332,16955.166,129.08333,1.1,62.0,123.0,1370.0,22.0,6.0,15.0,5.0,0.3322,0.5183,0.9769351,483.0
10308,Ile,37.1414372311,-16.0644202904,594235.2202426097,11199.0,23.491669,17005.25,128.33333,1.1,61.0,143.0,1330.0,17.0,9.0,13.0,5.0,0.3511,0.5695,1.2830216,425.0
10448,Ile,37.1405954659,-16.154775636,594235.2202426097,11199.0,23.866667,16974.084,128.25,1.1,62.0,123.0,1420.0,18.0,9.0,11.0,5.0,0.32080000000000003,0.48310000000000003,1.136974,381.0
10593,Ile,37.607463154899996,-16.248719461300002,594235.2202426097,11199.0,24.25,17245.75,113.833336,1.1,62.0,134.0,1380.0,17.0,9.0,15.0,5.0,0.38170000000000004,0.6217,0.78877467,324.0
10594,Ile,37.7010192752,-16.249313549100002,594235.2202426097,11199.0,24.08333,17285.584,112.333336,1.2,63.0,135.0,1420.0,9.0,11.0,11.0,5.0,0.3473,0.5876,0.6235214,324.0
10730,Ile,37.3260531496,-16.3370524909,594235.2202426097,11199.0,23.841667,17165.0,121.416664,1.1,62.0,144.0,1390.0,18.0,9.0,14.0,5.0,0.37420000000000003,0.5992000000000001,1.1836184,379.0
10732,Ile,37.5132298511,-16.3384551492,594235.2202426097,11199.0,24.583334,17259.916,114.333336,1.1,60.0,142.0,1440.0,13.0,9.0,19.0,4.0,0.4194,0.7240000000000001,0.9836884,258.0
10733,Ile,37.6068247944,-16.3390942302,594235.2202426097,11199.0,24.241667,17320.666,113.166664,1.1,63.0,134.0,1420.0,8.0,11.0,11.0,5.0,0.3347,0.5542,0.4496832,274.0
10734,Ile,37.7004237718,-16.339691801300006,594235.2202426097,11199.0,24.383333,17353.166,111.583336,1.2,62.0,127.0,1400.0,13.0,9.0,12.0,5.0,0.35850000000000004,0.5912000000000001,0.7805668,258.0
10870,Ile,37.325281426,-16.4274145508,594235.2202426097,11199.0,23.900002,17188.416,121.666664,1.1,58.0,151.0,1370.0,15.0,9.0,17.0,5.0,0.40750000000000003,0.6813,1.4667692,364.0
10872,Ile,37.512544337399994,-16.428825392100002,594235.2202426097,11199.0,24.441668,17332.75,113.916664,1.2,63.0,148.0,1440.0,8.0,11.0,10.0,5.0,0.3945,0.6501,0.5322593,246.0
11012,Ile,37.5118545095,-16.51919483,594235.2202426097,11199.0,24.174997,17364.084,116.333336,1.1,59.0,129.0,1400.0,16.0,9.0,15.0,5.0,0.4222,0.6546000000000001,1.3462543,326.0
11013,Ile,37.6055359624,-16.5198413711,594235.2202426097,11199.0,24.550001,17421.0,112.416664,1.2,62.0,116.0,1400.0,13.0,9.0,14.0,5.0,0.4078,0.6421,0.8543511,225.0
12807,Caia,35.147900524099995,-17.6618963428,323665.3093705834,11115.0,25.866667,16943.25,75.333336,1.3,64.0,150.0,1360.0,32.0,6.0,13.0,3.0,0.3245,0.5394,0.040559,35.0
12525,Caia,34.9637902639,-17.4777926401,323665.3093705834,11115.0,25.691668,16927.5,69.416664,1.3,65.0,120.0,1380.0,25.0,6.0,13.0,4.0,0.26330000000000003,0.4605,0.48574632,108.0
12666,Caia,35.055799049099996,-17.5698570025,323665.3093705834,11115.0,25.975,16872.916,72.416664,1.4,64.0,128.0,1390.0,24.0,6.0,12.0,4.0,0.3583,0.599,0.28374293,45.0
12949,Caia,35.334228730700005,-17.755694853399998,323665.3093705834,11115.0,25.566666,17210.834,77.5,1.4,61.0,175.0,1410.0,28.0,6.0,21.0,3.0,0.4081,0.6586000000000001,0.08989128,33.0
13088,Caia,35.2382034282,-17.8441024661,323665.3093705834,11115.0,25.800001,16955.25,82.75,1.2,64.0,144.0,1340.0,33.0,6.0,15.0,3.0,0.3643,0.5922000000000001,0.04059831,29.0
13089,Caia,35.332383967,-17.8458970444,323665.3093705834,11115.0,25.583334,16960.084,83.75,1.2,61.0,138.0,1420.0,13.0,9.0,11.0,4.0,0.41000000000000003,0.6516000000000001,0.11593621,28.0
17402,Mossurize,32.6886529705,-20.5664867589,442553.6599295081,3491.0,21.258333,18422.834,69.333336,1.7,59.0,140.0,1240.0,32.0,6.0,18.0,5.0,0.3947,0.6461,3.4216828,675.0
17403,Mossurize,32.7840237167,-20.5699504641,442553.6599295081,3491.0,21.633333,18342.75,67.75,1.7,56.0,153.0,1240.0,38.0,3.0,19.0,6.0,0.46490000000000004,0.7141000000000001,1.5416075,612.0
17542,Mossurize,32.684937701799996,-20.6562965177,442553.6599295081,3491.0,21.725,18459.334,62.75,1.8,58.0,122.0,1220.0,36.0,3.0,19.0,5.0,0.4147,0.7123,2.3531923,538.0
17683,Mossurize,32.776684107600005,-20.7496013617,442553.6599295081,3491.0,23.275,18353.166,53.833332,1.6,64.0,162.0,1270.0,41.0,1.0,16.0,4.0,0.2233,0.4771,0.54259604,306.0
17821,Mossurize,32.581930109,-20.8323454379,442553.6599295081,3491.0,23.091667,18550.5,49.333332,1.6,64.0,133.0,1420.0,38.0,4.0,14.0,4.0,0.3327,0.6063000000000001,0.4710504,336.0
3987,Sanga,35.2473041341,-11.9784635671,1200616.8164891605,8527.0,23.725,17460.166,109.333336,1.5,62.0,101.0,1340.0,28.0,6.0,14.0,4.0,0.31670000000000004,0.612,0.7736538,658.0
5668,Sanga,35.3236427176,-13.0626047941,1200616.8164891605,8527.0,20.666666,17893.0,103.166664,2.2,60.0,127.0,1300.0,26.0,6.0,11.0,5.0,0.25620000000000004,0.5239,1.5357697,1081.0
5808,Sanga,35.3223009273,-13.1528439304,1200616.8164891605,8527.0,19.858335,17900.25,99.0,2.1,59.0,145.0,1280.0,27.0,6.0,14.0,5.0,0.248,0.465,4.453598,1181.0
4829,Sanga,35.4233407634,-12.522392948199997,1200616.8164891605,8527.0,21.458334,17610.25,110.333336,1.8,59.0,155.0,1280.0,34.0,6.0,14.0,4.0,0.24750000000000003,0.49560000000000004,0.4889906,921.0
5529,Sanga,35.4169942197,-12.973649831900001,1200616.8164891605,8527.0,21.15,17819.916,106.5,2.1,58.0,146.0,1260.0,33.0,6.0,17.0,4.0,0.22310000000000002,0.4243,1.2442702,1028.0
15313,Gondola,33.783363696,-19.2518982961,593530.750716661,22294.0,23.79167,18128.916,82.416664,1.4,62.0,120.0,1400.0,12.0,9.0,13.0,6.0,0.38980000000000004,0.7174,1.4441497,238.0
15314,Gondola,33.87813145,-19.254583317,593530.750716661,22294.0,23.966667,18037.5,85.083336,1.5,62.0,118.0,1360.0,15.0,9.0,13.0,6.0,0.3685,0.6361,1.8920152,236.0
14609,Gondola,33.4195292882,-18.7909469027,593530.750716661,22294.0,22.458336,18430.916,91.916664,1.5,57.0,110.0,1280.0,20.0,9.0,18.0,6.0,0.29560000000000003,0.5675,1.318857,509.0
22611,Jangamo,35.3760214314,-23.9817745256,155180.3025049308,4385.0,23.499998,17513.75,84.833336,3.2,61.0,157.0,1390.0,10.0,9.0,10.0,5.0,0.2589,0.37370000000000003,0.3339876,23.0
8905,Gurue,36.8704733913,-15.1583602623,560340.6082065259,14217.0,22.258333,16911.75,101.583336,1.3,59.0,135.0,1350.0,20.0,9.0,11.0,5.0,0.28850000000000003,0.5288,1.3071936,797.0
8906,Gurue,36.963497355,-15.1592195935,560340.6082065259,14217.0,22.316668,16807.334,107.25,1.3,58.0,145.0,1300.0,23.0,6.0,23.0,5.0,0.3714,0.6171,4.6899924,802.0
8908,Gurue,37.149562328,-15.1608232925,560340.6082065259,14217.0,22.300001,16821.416,108.0,1.3,55.0,108.0,1360.0,20.0,6.0,22.0,5.0,0.32320000000000004,0.5236000000000001,2.78847,761.0
8903,Gurue,36.6844438244,-15.1565266917,560340.6082065259,14217.0,22.891665,16830.416,94.5,1.3,60.0,110.0,1340.0,18.0,9.0,14.0,5.0,0.3246,0.5019,0.838121,645.0
9044,Gurue,36.7765084058,-15.2478048552,560340.6082065259,14217.0,22.483332,16948.166,105.166664,1.3,59.0,124.0,1390.0,17.0,9.0,13.0,4.0,0.27940000000000004,0.5451,0.5714939,745.0
9467,Gurue,37.0531806017,-15.5214692311,560340.6082065259,14217.0,22.566666,16774.666,145.16667,1.3,58.0,149.0,1280.0,23.0,6.0,14.0,5.0,0.3501,0.5228,1.6442908,647.0
9606,Gurue,36.9590998295,-15.6109777686,560340.6082065259,14217.0,22.666666,16759.834,147.58333,1.3,58.0,118.0,1280.0,18.0,9.0,13.0,5.0,0.3542,0.5586,1.5450767,618.0
9607,Gurue,37.0523301299,-15.611824439200001,560340.6082065259,14217.0,22.574999,16788.334,145.83333,1.3,59.0,104.0,1300.0,16.0,9.0,13.0,5.0,0.39030000000000004,0.6331,0.49072286,633.0
10026,Gurue,36.956391466599996,-15.8820232048,560340.6082065259,14217.0,23.41667,16821.166,138.83333,1.2,59.0,135.0,1290.0,25.0,6.0,15.0,5.0,0.38180000000000003,0.6343,4.3689947,560.0
10027,Gurue,37.0497452921,-15.882885321300002,560340.6082065259,14217.0,23.575003,16844.084,134.16667,1.2,61.0,124.0,1360.0,20.0,6.0,13.0,5.0,0.3526,0.53,1.9683334,485.0
9469,Gurue,37.2395763057,-15.5230344247,560340.6082065259,14217.0,22.358332,16802.166,131.58333,1.3,58.0,154.0,1340.0,22.0,6.0,14.0,5.0,0.3663,0.6039,0.86266804,691.0
9048,Gurue,37.1487735901,-15.2511864927,560340.6082065259,14217.0,20.175001,16702.834,122.25,1.3,59.0,124.0,1230.0,21.0,6.0,19.0,5.0,0.3461,0.6483,5.496448,1139.0
9188,Gurue,37.1479795984,-15.341548926199998,560340.6082065259,14217.0,19.941668,16645.916,130.0,1.4,58.0,142.0,1200.0,25.0,6.0,27.0,5.0,0.38130000000000003,0.6486000000000001,6.270228,1048.0
9324,Gurue,36.7745953602,-15.4284869601,560340.6082065259,14217.0,21.041666,16679.584,135.91667,1.3,54.0,122.0,1260.0,23.0,6.0,27.0,6.0,0.38770000000000004,0.6225,9.322251,907.0
9325,Gurue,36.8677327665,-15.429401414500001,560340.6082065259,14217.0,22.258333,16697.5,143.33333,1.3,56.0,109.0,1320.0,22.0,6.0,17.0,5.0,0.3478,0.6042000000000001,0.90743005,730.0
9468,Gurue,37.1463758107,-15.522271475999998,560340.6082065259,14217.0,22.541666,16793.584,138.5,1.3,61.0,152.0,1400.0,16.0,9.0,11.0,5.0,0.32270000000000004,0.5133,0.447918,661.0
9335,Gile,37.7993969536,-15.4363979433,862713.180336508,13043.0,23.050001,16824.166,101.0,1.2,57.0,105.0,1410.0,19.0,9.0,18.0,5.0,0.377,0.6581,1.6595192,595.0
10181,Gile,38.3568768962,-15.9811238771,862713.180336508,13043.0,23.900002,17472.166,104.083336,1.2,61.0,132.0,1390.0,15.0,9.0,12.0,5.0,0.38470000000000004,0.6548,1.1042348,371.0
10739,Gile,38.1684696899,-16.342056755399998,862713.180336508,13043.0,24.375002,17558.834,107.5,1.2,58.0,136.0,1430.0,14.0,9.0,15.0,5.0,0.3931,0.6735,0.98258066,273.0
12787,Macossa,33.269154728800004,-17.6161358452,1059524.6577630776,2103.0,21.241667,18292.166,83.0,1.5,60.0,122.0,1330.0,27.0,6.0,16.0,5.0,0.3885,0.6718000000000001,0.7091672,726.0
12928,Macossa,33.3601386635,-17.708795171,1059524.6577630776,2103.0,21.433332,18198.416,89.416664,1.5,58.0,143.0,1360.0,30.0,6.0,19.0,5.0,0.3786,0.631,1.0888135,656.0
4838,Mavago,36.2504661153,-12.5321339206,1031280.5595792476,10966.0,23.0,17128.75,107.916664,1.5,58.0,153.0,1300.0,26.0,6.0,14.0,5.0,0.31220000000000003,0.6034,1.8862627,802.0
4978,Mavago,36.2495042763,-12.6224592033,1031280.5595792476,10966.0,22.449999,17167.0,108.0,1.6,59.0,159.0,1300.0,28.0,6.0,12.0,5.0,0.2904,0.5707,2.18849,796.0
12813,Mopeia,35.7125148909,-17.672144647,768905.9889421862,7332.0,24.758331,16936.25,79.083336,1.3,62.0,151.0,1400.0,23.0,6.0,17.0,5.0,0.37170000000000003,0.6301,0.7515357,168.0
12950,Mopeia,35.428373053099996,-17.7574347438,768905.9889421862,7332.0,25.258331,16971.334,81.166664,1.2,63.0,127.0,1380.0,21.0,6.0,16.0,5.0,0.3816,0.6362,0.6619375,88.0
12951,Mopeia,35.522527984,-17.7591295817,768905.9889421862,7332.0,24.966667,16904.084,82.416664,1.2,62.0,105.0,1420.0,21.0,6.0,22.0,5.0,0.3991,0.6673,0.6196332,156.0
12952,Mopeia,35.6166932455,-17.7607793452,768905.9889421862,7332.0,25.125,16991.584,79.75,1.2,61.0,127.0,1450.0,19.0,9.0,18.0,5.0,0.4298,0.7331000000000001,0.7519469,117.0
14047,Barue,33.2428276325,-18.4255047081,461966.7463129248,11535.0,21.816666,18485.084,96.5,1.6,59.0,156.0,1250.0,24.0,6.0,12.0,5.0,0.3544,0.5937,0.9495037,581.0
13067,Barue,33.2634236059,-17.7960046107,461966.7463129248,11535.0,21.625,18364.75,92.666664,1.5,59.0,154.0,1340.0,22.0,6.0,13.0,5.0,0.3441,0.6218,1.1285774,649.0
13207,Barue,33.2605325903,-17.885937080399998,461966.7463129248,11535.0,21.683334,18378.0,98.083336,1.6,58.0,143.0,1280.0,29.0,6.0,15.0,5.0,0.3889,0.6603,0.92288506,622.0
13347,Barue,33.2576245528,-17.9758682662,461966.7463129248,11535.0,21.800001,18445.834,101.833336,1.6,57.0,134.0,1290.0,28.0,6.0,17.0,5.0,0.3501,0.681,1.5228566,586.0
13487,Barue,33.2546994534,-18.065798161500002,461966.7463129248,11535.0,22.1,18437.75,102.166664,1.5,57.0,157.0,1320.0,25.0,6.0,17.0,5.0,0.3672,0.6379,0.63261646,544.0
13627,Barue,33.2517572522,-18.1557267599,461966.7463129248,11535.0,21.975,18428.25,102.333336,1.5,57.0,135.0,1300.0,26.0,6.0,17.0,5.0,0.3039,0.5572,0.30840275,581.0
13767,Barue,33.2487979088,-18.2456540548,461966.7463129248,11535.0,21.824999,18433.25,101.416664,1.6,56.0,138.0,1180.0,29.0,6.0,22.0,5.0,0.3531,0.6096,3.7067912,602.0
13907,Barue,33.2458213826,-18.3355800397,461966.7463129248,11535.0,21.791666,18430.0,99.5,1.6,58.0,163.0,1250.0,22.0,6.0,12.0,5.0,0.3758,0.6045,0.810535,590.0
13345,Barue,33.0697137825,-17.970195879600002,461966.7463129248,11535.0,16.508333,18318.75,89.25,1.6,58.0,131.0,1230.0,33.0,6.0,21.0,6.0,0.33790000000000003,0.5644,6.554063,1439.0
25106,Marracuene,32.8489004195,-25.5206977259,72345.4064689771,6341.0,22.991667,16854.166,70.666664,3.3,61.0,174.0,1310.0,31.0,6.0,29.0,2.0,0.3683,0.6649,0.23203838,3.0
25244,Marracuene,32.6463005326,-25.6019748627,72345.4064689771,6341.0,22.824999,16679.084,66.583336,2.7,63.0,157.0,1330.0,11.0,11.0,16.0,5.0,0.31570000000000004,0.5132,0.6580562,40.0
10021,Lugela,36.489715658200005,-15.877109329000001,534247.1088134736,6732.0,22.583334,16722.084,148.16667,1.2,56.0,160.0,1310.0,17.0,9.0,16.0,3.0,0.3592,0.6029,0.14105979,626.0
10727,Lugela,37.0453251187,-16.3346374025,534247.1088134736,6732.0,24.299997,17052.5,127.583336,1.1,60.0,141.0,1380.0,17.0,9.0,17.0,5.0,0.41490000000000005,0.6897,0.8404132,327.0
10864,Lugela,36.7636179198,-16.422180951199998,534247.1088134736,6732.0,24.516665,17005.166,134.41667,1.1,63.0,132.0,1390.0,18.0,9.0,12.0,5.0,0.3906,0.6243000000000001,0.4102192,294.0
10865,Lugela,36.8572138791,-16.4231574331,534247.1088134736,6732.0,24.483332,16997.584,132.16667,1.1,62.0,133.0,1440.0,18.0,9.0,21.0,5.0,0.4098,0.653,0.92459154,322.0
10867,Lugela,37.044424160300004,-16.4249853732,534247.1088134736,6732.0,24.258333,17089.334,126.583336,1.1,59.0,147.0,1480.0,21.0,6.0,22.0,5.0,0.4164,0.7009000000000001,1.3216821,315.0
11286,Lugela,36.9479483166,-16.695115623299998,534247.1088134736,6732.0,24.933334,17183.584,110.5,1.1,63.0,118.0,1410.0,20.0,9.0,13.0,4.0,0.35600000000000004,0.5869,0.27350852,157.0
11820,Chemba,34.5051155402,-17.0171209009,394739.74681755743,3773.0,25.691666,17344.666,63.333332,1.4,64.0,115.0,1400.0,18.0,9.0,13.0,3.0,0.2727,0.502,0.43608582,185.0
12099,Chemba,34.407031623099996,-17.1952319998,394739.74681755743,3773.0,25.699999,17339.084,65.166664,1.4,63.0,118.0,1410.0,27.0,6.0,14.0,3.0,0.29510000000000003,0.46840000000000004,0.25472242,158.0
12379,Chemba,34.4025519399,-17.3754335018,394739.74681755743,3773.0,25.283333,17345.916,68.666664,1.4,62.0,129.0,1440.0,21.0,6.0,14.0,3.0,0.31970000000000004,0.5492,0.8379875,249.0
12385,Chemba,34.9657754636,-17.387626363800006,394739.74681755743,3773.0,25.900002,16893.666,66.0,1.3,66.0,101.0,1390.0,20.0,6.0,13.0,4.0,0.275,0.48410000000000003,0.80485755,70.0
11821,Chemba,34.5987867797,-17.0191727673,394739.74681755743,3773.0,25.875,17266.5,62.666668,1.3,65.0,143.0,1370.0,18.0,9.0,15.0,3.0,0.36260000000000003,0.6157,0.2795881,105.0
12243,Chemba,34.7800483439,-17.2935917559,394739.74681755743,3773.0,25.816666,17004.25,65.666664,1.4,64.0,121.0,1400.0,20.0,6.0,17.0,3.0,0.315,0.5059,0.8721347,124.0
12381,Chemba,34.5902419186,-17.3796733046,394739.74681755743,3773.0,25.474998,17232.084,67.75,1.3,65.0,95.0,1470.0,17.0,9.0,11.0,4.0,0.23670000000000002,0.4335,0.8587713,213.0
13506,Cheringoma,35.0438476347,-18.110888741700002,791865.4423173008,626.0,25.716665,17104.584,80.666664,1.5,62.0,152.0,1430.0,24.0,6.0,21.0,4.0,0.388,0.6058,0.95355076,46.0
13926,Cheringoma,35.037712610999996,-18.3813903425,791865.4423173008,626.0,24.450003,17220.084,85.5,1.4,61.0,134.0,1420.0,27.0,6.0,22.0,5.0,0.4431,0.74,0.84674454,277.0
14070,Cheringoma,35.4136928279,-18.4790990708,791865.4423173008,626.0,24.641668,17222.25,85.583336,1.4,61.0,164.0,1460.0,16.0,9.0,14.0,5.0,0.4837,0.8196,0.05615886,116.0
8650,Nampula,39.1970308887,-14.9875080046,411391.7695911481,9798.0,24.216667,18187.916,92.583336,1.2,63.0,132.0,1420.0,18.0,9.0,9.0,5.0,0.35500000000000004,0.6147,1.3183408,419.0
8790,Nampula,39.1971138835,-15.0779194932,411391.7695911481,9798.0,24.199999,18346.666,91.833336,1.2,62.0,150.0,1440.0,10.0,11.0,8.0,5.0,0.2748,0.4334,0.8448764,440.0
8791,Nampula,39.2901635813,-15.077819484,411391.7695911481,9798.0,24.416666,18504.416,90.25,1.2,63.0,145.0,1460.0,13.0,9.0,10.0,5.0,0.2884,0.44970000000000004,1.1959809,404.0
8792,Nampula,39.3832124576,-15.077681281199999,411391.7695911481,9798.0,24.358332,18526.916,89.583336,1.2,63.0,141.0,1450.0,14.0,9.0,10.0,5.0,0.3063,0.5003000000000001,1.534801,364.0
8930,Nampula,39.1971974363,-15.168330261500001,411391.7695911481,9798.0,24.33333,18330.25,92.25,1.2,63.0,138.0,1440.0,13.0,9.0,9.0,5.0,0.2962,0.4838,0.89030087,379.0
9071,Nampula,39.290410391900004,-15.2586390406,411391.7695911481,9798.0,24.400002,18435.834,90.833336,1.2,63.0,149.0,1430.0,13.0,9.0,8.0,5.0,0.3316,0.541,1.4958981,333.0
8646,Nampula,38.8249858664,-14.9875259739,411391.7695911481,9798.0,23.849998,17683.416,93.916664,1.2,62.0,157.0,1410.0,12.0,9.0,6.0,5.0,0.32230000000000003,0.5275000000000001,1.3767567,519.0
9069,Nampula,39.104152144400004,-15.258802895699999,411391.7695911481,9798.0,24.541666,18218.0,91.833336,1.2,63.0,107.0,1380.0,18.0,9.0,16.0,5.0,0.35700000000000004,0.5945,0.63115597,351.0
12127,Namacurra,37.036058908600005,-17.238079502,187601.2517209068,2862.0,25.216667,17503.084,104.083336,1.4,62.0,135.0,1400.0,12.0,9.0,9.0,5.0,0.384,0.6416000000000001,0.24583113,87.0
12829,Namacurra,37.2197061557,-17.6915654772,187601.2517209068,2862.0,25.166666,17716.834,113.25,2.7,64.0,175.0,1410.0,22.0,6.0,14.0,3.0,0.4379,0.6755,0.1216949,14.0
16024,Dondo,34.815028412,-19.7293982887,263828.87292858807,6298.0,24.65,17900.334,113.166664,2.5,60.0,175.0,1430.0,20.0,9.0,13.0,4.0,0.32180000000000003,0.5782,0.8076937,15.0
16165,Dondo,34.9079101784,-19.8217371258,263828.87292858807,6298.0,24.758333,18019.5,119.833336,2.9,62.0,151.0,1320.0,37.0,4.0,20.0,1.0,0.30720000000000003,0.5078,0.08216285,4.0
13778,Maringue,34.2850424368,-18.2740679118,673573.3485499511,4490.0,24.183332,17617.75,87.0,1.4,62.0,100.0,1370.0,19.0,9.0,17.0,5.0,0.4036,0.6872,0.6402796,310.0
13779,Maringue,34.379336814,-18.2763744447,673573.3485499511,4490.0,24.983335,17544.75,82.5,1.4,62.0,141.0,1380.0,23.0,6.0,16.0,4.0,0.39940000000000003,0.6679,0.34940398,170.0
13223,Maringue,34.7653345847,-17.924590828499998,673573.3485499511,4490.0,25.208334,17163.75,78.166664,1.4,63.0,99.0,1400.0,24.0,6.0,14.0,4.0,0.3884,0.6746,0.7857695,176.0
13362,Maringue,34.6689784837,-18.0126412903,673573.3485499511,4490.0,25.241669,17255.916,78.083336,1.3,63.0,108.0,1410.0,18.0,9.0,11.0,4.0,0.42110000000000003,0.6901,0.38367248,163.0
12800,Maringue,34.4897072981,-17.6479047752,673573.3485499511,4490.0,24.283333,17267.666,77.166664,1.5,62.0,101.0,1410.0,23.0,6.0,19.0,5.0,0.33380000000000004,0.6106,0.7092176,348.0
12940,Maringue,34.487452978200004,-17.7380124007,673573.3485499511,4490.0,24.258333,17298.25,77.666664,1.5,59.0,143.0,1440.0,24.0,6.0,20.0,4.0,0.3546,0.653,0.5088895,305.0
13082,Maringue,34.6733649059,-17.8323856033,673573.3485499511,4490.0,25.066666,17180.334,77.333336,1.3,63.0,114.0,1430.0,18.0,9.0,10.0,4.0,0.34690000000000004,0.5913,0.57783836,224.0
13219,Maringue,34.3887872152,-17.9160115569,673573.3485499511,4490.0,24.925001,17474.666,77.916664,1.3,63.0,128.0,1330.0,23.0,6.0,12.0,4.0,0.3627,0.6245,0.70748776,240.0
13221,Maringue,34.577034575,-17.9203918184,673573.3485499511,4490.0,24.875,17244.584,78.833336,1.5,60.0,137.0,1430.0,23.0,6.0,17.0,4.0,0.3831,0.6626000000000001,0.44850343,217.0
13361,Maringue,34.57478746,-18.0105077346,673573.3485499511,4490.0,25.008331,17315.25,79.75,1.3,60.0,136.0,1400.0,18.0,9.0,13.0,4.0,0.40340000000000004,0.6795,0.61077183,202.0
9975,Cahora Bassa,32.208994110700004,-15.7850980451,950681.8161662729,9348.0,24.891665,18851.25,59.75,1.4,68.0,101.0,1450.0,20.0,6.0,10.0,5.0,0.22540000000000002,0.392,0.92011815,351.0
9982,Cahora Bassa,32.8584032161,-15.804498020499999,950681.8161662729,9348.0,25.241667,18336.834,60.666668,1.5,65.0,108.0,1440.0,19.0,9.0,10.0,4.0,0.2374,0.43760000000000004,0.50683314,344.0
10953,Cahora Bassa,32.0015441134,-16.4072999764,950681.8161662729,9348.0,22.625,19238.5,56.5,1.4,67.0,127.0,1520.0,21.0,6.0,8.0,4.0,0.2649,0.431,0.441937,586.0
8319,Tsangano,34.4623291042,-14.7621054376,312803.7627155044,24519.0,19.783335,17334.416,83.25,1.6,64.0,125.0,1330.0,22.0,6.0,16.0,4.0,0.1854,0.4186,1.4451524,1278.0
8459,Tsangano,34.4604496431,-14.852234055699999,312803.7627155044,24519.0,19.108334,17310.916,85.75,1.3,59.0,111.0,1370.0,18.0,9.0,12.0,5.0,0.2243,0.4587,2.5384107,1355.0
