XCoord,YCoord,lat,long,FID,ID,ORIG_FID,area_m2,gw_depth,TDS,country,elevation,wind_1,wind_2,wind_3,wind_4,wind_5,wind_6,wind_7,wind_8,wind_9,wind_10,wind_11,wind_12,prec_1,prec_2,prec_3,prec_4,prec_5,prec_6,prec_7,prec_8,prec_9,prec_10,prec_11,prec_12,srad_1,srad_2,srad_3,srad_4,srad_5,srad_6,srad_7,srad_8,srad_9,srad_10,srad_11,srad_12,tmax_1,tmax_2,tmax_3,tmax_4,tmax_5,tmax_6,tmax_7,tmax_8,tmax_9,tmax_10,tmax_11,tmax_12,tavg_1,tavg_2,tavg_3,tavg_4,tavg_5,tavg_6,tavg_7,tavg_8,tavg_9,tavg_10,tavg_11,tavg_12,tmin_1,tmin_2,tmin_3,tmin_4,tmin_5,tmin_6,tmin_7,tmin_8,tmin_9,tmin_10,tmin_11,tmin_12
81651.34428,3448195.24,29.73384,0.73349,228,374451,228,18503.2624,30,3000,moz,367,3.6,4.5,4.4,5.2,5.2,4.9,4.6,4.6,4.5,3.8,3.7,3.7,3.22,3.22,4.1775,2.2175,1.36417,0.05,0.091042,0.510417,2.03292,4.46354,2.49458,2.79333,14576,17523,22221,25805,27891,28650,28182,26577,22723,18874,15120,13314,18.010799,21.052,25.2465,30.558001,35.415798,40.634399,42.894402,42.0201,37.687599,30.659201,23.039,18.138,10.5298,13.6711,17.691799,23.0602,28.035,33.122501,34.716202,35.089298,30.8162,23.8943,16.2957,11.6018,3.75385,6.52189,10.256,15.1895,20.0665,25.043301,28.351999,27.6145,23.341999,17.1443,9.94183,5.7454
72067.77423,3448112.196,29.73319,0.6474,229,374453,229,2434.623828,30,3000,moz,360,3.5,4,4.6,5.3,5.2,4.8,4.6,4.5,4,3.5,3.6,3.6,3.18667,3.18667,4.19417,2.11194,1.37528,0.05,0.059097,0.524306,2.08569,4.60938,2.48625,2.74889,14514,17493,22242,25793,27930,28663,28221,26549,22727,18859,15104,13285,18.0459,21.091,25.278299,30.589399,35.494701,40.6628,43.035301,42.1581,37.813202,30.735001,23.117701,18.274099,10.5344,13.682,17.6982,23.063,28.082001,33.117001,34.7257,35.148602,30.8148,23.843,16.2978,11.6053,3.72235,6.50165,10.2276,15.1596,20.086201,25.0061,28.2855,27.558001,23.3088,17.0194,9.81132,5.60915
81521.68847,3448093.3,29.73305,0.73232,230,374455,230,2434.620196,30,3000,moz,366,3.6,4.5,4.4,5.2,5.2,4.9,4.6,4.6,4.5,3.8,3.7,3.7,3.22,3.22,4.1775,2.2175,1.36417,0.05,0.091042,0.510417,2.03292,4.46354,2.49458,2.79333,14576,17523,22221,25805,27891,28650,28182,26577,22723,18874,15120,13314,18.010799,21.052,25.2465,30.558001,35.415798,40.634399,42.894402,42.0201,37.687599,30.659201,23.039,18.138,10.5298,13.6711,17.691799,23.0602,28.035,33.122501,34.716202,35.089298,30.8162,23.8943,16.2957,11.6018,3.75385,6.52189,10.256,15.1895,20.0665,25.043301,28.351999,27.6145,23.341999,17.1443,9.94183,5.7454
82299.89445,3448093.3,29.73305,0.73931,231,374456,231,1947.696157,30,3000,moz,365,3.6,4.5,4.3,5.2,5.2,4.9,4.6,4.5,4.5,3.9,3.7,3.7,3.22333,3.22333,4.17583,2.22806,1.36306,0.05,0.094236,0.509028,2.02764,3.94896,2.49542,2.79778,14577,17524,22205,25804,27889,28649,28181,26542,22702,18892,15120,13329,18.012199,21.053101,25.248301,30.5599,35.4179,40.6366,42.845299,41.971298,37.689999,30.661699,23.0411,18.139299,10.5293,13.67,17.691099,23.009899,28.035299,33.073101,34.665199,35.088402,30.816401,23.894501,16.2955,11.6015,3.752,6.51891,10.2538,15.1374,20.064501,24.992001,28.3487,27.6101,23.3403,17.141701,9.93988,5.74402
74852.82398,3448057.87,29.73277,0.67241,232,374457,232,1947.690709,30,3000,moz,357,3.4,3.7,4.4,5.3,5.2,4.8,4.6,4.6,3.7,3.3,3.5,3.5,3.19667,3.19667,4.18917,2.14361,1.37194,0.05,0.068681,0.520139,2.06986,4.56563,2.98875,2.76222,14485,17477,22223,25775,27925,28659,28219,26582,22769,18840,15091,13270,18.0504,21.094299,25.283701,30.594999,35.451,40.6693,42.987999,42.111698,37.820499,30.742201,23.0741,18.278299,10.533,13.6787,17.696199,23.062201,28.082899,33.118698,34.722801,35.145802,30.815201,23.843399,16.2971,11.6042,3.7668,6.54272,10.2711,15.1535,20.080299,25.052299,28.2754,27.544901,23.303699,17.0618,9.80547,5.65502
81542.30319,3448046.06,29.73267,0.73251,233,374458,233,486.922223,30,3000,moz,365,3.6,4.5,4.4,5.2,5.2,4.9,4.6,4.6,4.5,3.8,3.7,3.7,3.22,3.22,4.1775,2.2175,1.36417,0.05,0.091042,0.510417,2.03292,4.46354,2.49458,2.79333,14576,17523,22221,25805,27891,28650,28182,26577,22723,18874,15120,13314,18.010799,21.052,25.2465,30.558001,35.415798,40.634399,42.894402,42.0201,37.687599,30.659201,23.039,18.138,10.5298,13.6711,17.691799,23.0602,28.035,33.122501,34.716202,35.089298,30.8162,23.8943,16.2957,11.6018,3.75385,6.52189,10.256,15.1895,20.0665,25.043301,28.351999,27.6145,23.341999,17.1443,9.94183,5.7454
81995.82721,3448046.06,29.73267,0.73658,234,374459,234,486.922223,30,3000,moz,365,3.6,4.5,4.3,5.2,5.2,4.9,4.6,4.5,4.5,3.9,3.7,3.7,3.22333,3.22333,4.17583,2.22806,1.36306,0.05,0.094236,0.509028,2.02764,3.94896,2.49542,2.79778,14577,17524,22205,25804,27889,28649,28181,26542,22702,18892,15120,13329,18.012199,21.053101,25.248301,30.5599,35.4179,40.6366,42.845299,41.971298,37.689999,30.661699,23.0411,18.139299,10.5293,13.67,17.691099,23.009899,28.035299,33.073101,34.665199,35.088402,30.816401,23.894501,16.2955,11.6015,3.752,6.51891,10.2538,15.1374,20.064501,24.992001,28.3487,27.6101,23.3403,17.141701,9.93988,5.74402
82037.05666,3448046.06,29.73267,0.73695,235,374460,235,486.922223,30,3000,moz,366,3.6,4.5,4.3,5.2,5.2,4.9,4.6,4.5,4.5,3.9,3.7,3.7,3.22333,3.22333,4.17583,2.22806,1.36306,0.05,0.094236,0.509028,2.02764,3.94896,2.49542,2.79778,14577,17524,22205,25804,27889,28649,28181,26542,22702,18892,15120,13329,18.012199,21.053101,25.248301,30.5599,35.4179,40.6366,42.845299,41.971298,37.689999,30.661699,23.0411,18.139299,10.5293,13.67,17.691099,23.009899,28.035299,33.073101,34.665199,35.088402,30.816401,23.894501,16.2955,11.6015,3.752,6.51891,10.2538,15.1374,20.064501,24.992001,28.3487,27.6101,23.3403,17.141701,9.93988,5.74402
44890.52974,3448121.784,29.73327,0.40326,236,374461,236,16555.45456,30,3000,moz,374,3.4,4.2,4.2,5.2,5.3,4.8,4.6,4.7,4.2,3.8,3.5,3.5,3.18188,3.18188,4.20021,1.94583,1.34333,0.051458,0.016042,0.533958,2.69938,5.01042,3.0175,2.66375,14480,17513,22215,25753,27988,28695,28234,26594,22649,18882,15084,13257,17.988001,21.0457,25.2118,30.5214,35.414001,40.580299,43.0886,42.154301,37.8265,30.641399,23.0397,18.263901,10.4655,13.6368,17.650999,23.009001,28.0156,33.042999,34.687099,35.1567,30.790899,23.711901,16.2297,11.536,3.63679,6.45185,10.1753,15.1044,20.0296,24.931801,28.251301,27.5504,23.238501,16.9223,9.70796,5.53172
45241.18901,3448081.897,29.73296,0.40641,237,374462,237,14120.78443,30,3000,moz,376,3.4,4.2,4.2,5.2,5.3,4.8,4.6,4.7,4.2,3.8,3.5,3.5,3.18188,3.18188,4.20021,1.94583,1.34333,0.051458,0.016042,0.533958,2.69938,5.01042,3.0175,2.66375,14480,17513,22215,25753,27988,28695,28234,26594,22649,18882,15084,13257,17.988001,21.0457,25.2118,30.5214,35.414001,40.580299,43.0886,42.154301,37.8265,30.641399,23.0397,18.263901,10.4655,13.6368,17.650999,23.009001,28.0156,33.042999,34.687099,35.1567,30.790899,23.711901,16.2297,11.536,3.63679,6.45185,10.1753,15.1044,20.0296,24.931801,28.251301,27.5504,23.238501,16.9223,9.70796,5.53172
45338.25988,3448032.937,29.73257,0.40728,238,374463,238,4382.29547,30,3000,moz,375,3.4,4.2,4.2,5.2,5.3,4.8,4.6,4.7,4.2,3.8,3.5,3.5,3.18188,3.18188,4.20021,1.94583,1.34333,0.051458,0.016042,0.533958,2.69938,5.01042,3.0175,2.66375,14480,17513,22215,25753,27988,28695,28234,26594,22649,18882,15084,13257,17.988001,21.0457,25.2118,30.5214,35.414001,40.580299,43.0886,42.154301,37.8265,30.641399,23.0397,18.263901,10.4655,13.6368,17.650999,23.009001,28.0156,33.042999,34.687099,35.1567,30.790899,23.711901,16.2297,11.536,3.63679,6.45185,10.1753,15.1044,20.0296,24.931801,28.251301,27.5504,23.238501,16.9223,9.70796,5.53172
82057.67139,3448010.629,29.7324,0.73714,239,374464,239,973.841723,30,3000,moz,367,3.6,4.5,4.3,5.2,5.2,4.9,4.6,4.5,4.5,3.9,3.7,3.7,3.22333,3.22333,4.17583,2.22806,1.36306,0.05,0.094236,0.509028,2.02764,3.94896,2.49542,2.79778,14577,17524,22205,25804,27889,28649,28181,26542,22702,18892,15120,13329,18.012199,21.053101,25.248301,30.5599,35.4179,40.6366,42.845299,41.971298,37.689999,30.661699,23.0411,18.139299,10.5293,13.67,17.691099,23.009899,28.035299,33.073101,34.665199,35.088402,30.816401,23.894501,16.2955,11.6015,3.752,6.51891,10.2538,15.1374,20.064501,24.992001,28.3487,27.6101,23.3403,17.141701,9.93988,5.74402
72184.68916,3447995.445,29.73228,0.64845,240,374465,240,6816.883889,30,3000,moz,357,3.5,4,4.6,5.3,5.2,4.8,4.6,4.5,4,3.5,3.6,3.6,3.18667,3.18667,4.19417,2.11194,1.37528,0.05,0.059097,0.524306,2.08569,4.60938,2.48625,2.74889,14514,17493,22242,25793,27930,28663,28221,26549,22727,18859,15104,13285,18.0459,21.091,25.278299,30.589399,35.494701,40.6628,43.035301,42.1581,37.813202,30.735001,23.117701,18.274099,10.5344,13.682,17.6982,23.063,28.082001,33.117001,34.7257,35.148602,30.8148,23.843,16.2978,11.6053,3.72235,6.50165,10.2276,15.1596,20.086201,25.0061,28.2855,27.558001,23.3088,17.0194,9.81132,5.60915
81521.68847,3447975.199,29.73212,0.73232,241,374466,241,486.9195,30,3000,moz,365,3.6,4.5,4.4,5.2,5.2,4.9,4.6,4.6,4.5,3.8,3.7,3.7,3.22,3.22,4.1775,2.2175,1.36417,0.05,0.091042,0.510417,2.03292,4.46354,2.49458,2.79333,14576,17523,22221,25805,27891,28650,28182,26577,22723,18874,15120,13314,18.010799,21.052,25.2465,30.558001,35.415798,40.634399,42.894402,42.0201,37.687599,30.659201,23.039,18.138,10.5298,13.6711,17.691799,23.0602,28.035,33.122501,34.716202,35.089298,30.8162,23.8943,16.2957,11.6018,3.75385,6.52189,10.256,15.1895,20.0665,25.043301,28.351999,27.6145,23.341999,17.1443,9.94183,5.7454
82129.82294,3447987.009,29.73221,0.73778,242,374467,242,1947.679814,30,3000,moz,366,3.6,4.5,4.3,5.2,5.2,4.9,4.6,4.5,4.5,3.9,3.7,3.7,3.22333,3.22333,4.17583,2.22806,1.36306,0.05,0.094236,0.509028,2.02764,3.94896,2.49542,2.79778,14577,17524,22205,25804,27889,28649,28181,26542,22702,18892,15120,13329,18.012199,21.053101,25.248301,30.5599,35.4179,40.6366,42.845299,41.971298,37.689999,30.661699,23.0411,18.139299,10.5293,13.67,17.691099,23.009899,28.035299,33.073101,34.665199,35.088402,30.816401,23.894501,16.2955,11.6015,3.752,6.51891,10.2538,15.1374,20.064501,24.992001,28.3487,27.6101,23.3403,17.141701,9.93988,5.74402
82452.78701,3447994.883,29.73227,0.74069,243,374468,243,2921.521537,30,3000,moz,366,3.6,4.5,4.3,5.2,5.2,4.9,4.6,4.5,4.5,3.9,3.7,3.7,3.22333,3.22333,4.17583,2.22806,1.36306,0.05,0.094236,0.509028,2.02764,3.94896,2.49542,2.79778,14577,17524,22205,25804,27889,28649,28181,26542,22702,18892,15120,13329,18.012199,21.053101,25.248301,30.5599,35.4179,40.6366,42.845299,41.971298,37.689999,30.661699,23.0411,18.139299,10.5293,13.67,17.691099,23.009899,28.035299,33.073101,34.665199,35.088402,30.816401,23.894501,16.2955,11.6015,3.752,6.51891,10.2538,15.1374,20.064501,24.992001,28.3487,27.6101,23.3403,17.141701,9.93988,5.74402
45428.73563,3447953.548,29.73195,0.40809,244,374470,244,5843.024007,30,3000,moz,375,3.4,4.2,4.2,5.2,5.3,4.8,4.6,4.7,4.2,3.8,3.5,3.5,3.18188,3.18188,4.20021,1.94583,1.34333,0.051458,0.016042,0.533958,2.69938,5.01042,3.0175,2.66375,14480,17513,22215,25753,27988,28695,28234,26594,22649,18882,15084,13257,17.988001,21.0457,25.2118,30.5214,35.414001,40.580299,43.0886,42.154301,37.8265,30.641399,23.0397,18.263901,10.4655,13.6368,17.650999,23.009001,28.0156,33.042999,34.687099,35.1567,30.790899,23.711901,16.2297,11.536,3.63679,6.45185,10.1753,15.1044,20.0296,24.931801,28.251301,27.5504,23.238501,16.9223,9.70796,5.53172
72013.44835,3447996.041,29.73228,0.64691,245,374471,245,8277.645111,30,3000,moz,354,3.5,4,4.6,5.3,5.2,4.8,4.6,4.5,4,3.5,3.6,3.6,3.18667,3.18667,4.19417,2.11194,1.37528,0.05,0.059097,0.524306,2.08569,4.60938,2.48625,2.74889,14514,17493,22242,25793,27930,28663,28221,26549,22727,18859,15104,13285,18.0459,21.091,25.278299,30.589399,35.494701,40.6628,43.035301,42.1581,37.813202,30.735001,23.117701,18.274099,10.5344,13.682,17.6982,23.063,28.082001,33.117001,34.7257,35.148602,30.8148,23.843,16.2978,11.6053,3.72235,6.50165,10.2276,15.1596,20.086201,25.0061,28.2855,27.558001,23.3088,17.0194,9.81132,5.60915
81362.66056,3447951.579,29.73193,0.73089,246,374472,246,3408.430141,30,3000,moz,368,3.6,4.5,4.4,5.2,5.2,4.9,4.6,4.6,4.5,3.8,3.7,3.7,3.22,3.22,4.1775,2.2175,1.36417,0.05,0.091042,0.510417,2.03292,4.46354,2.49458,2.79333,14576,17523,22221,25805,27891,28650,28182,26577,22723,18874,15120,13314,18.010799,21.052,25.2465,30.558001,35.415798,40.634399,42.894402,42.0201,37.687599,30.659201,23.039,18.138,10.5298,13.6711,17.691799,23.0602,28.035,33.122501,34.716202,35.089298,30.8162,23.8943,16.2957,11.6018,3.75385,6.52189,10.256,15.1895,20.0665,25.043301,28.351999,27.6145,23.341999,17.1443,9.94183,5.7454
45198.53783,3447904.34,29.73156,0.40603,247,374475,247,486.916776,30,3000,moz,375,3.4,4.2,4.2,5.2,5.3,4.8,4.6,4.7,4.2,3.8,3.5,3.5,3.18188,3.18188,4.20021,1.94583,1.34333,0.051458,0.016042,0.533958,2.69938,5.01042,3.0175,2.66375,14480,17513,22215,25753,27988,28695,28234,26594,22649,18882,15084,13257,17.988001,21.0457,25.2118,30.5214,35.414001,40.580299,43.0886,42.154301,37.8265,30.641399,23.0397,18.263901,10.4655,13.6368,17.650999,23.009001,28.0156,33.042999,34.687099,35.1567,30.790899,23.711901,16.2297,11.536,3.63679,6.45185,10.1753,15.1044,20.0296,24.931801,28.251301,27.5504,23.238501,16.9223,9.70796,5.53172
72203.83143,3447904.34,29.73156,0.64862,248,374476,248,486.916776,30,3000,moz,360,3.5,4,4.6,5.3,5.2,4.8,4.6,4.5,4,3.5,3.6,3.6,3.18667,3.18667,4.19417,2.11194,1.37528,0.05,0.059097,0.524306,2.08569,4.60938,2.48625,2.74889,14514,17493,22242,25793,27930,28663,28221,26549,22727,18859,15104,13285,18.0459,21.091,25.278299,30.589399,35.494701,40.6628,43.035301,42.1581,37.813202,30.735001,23.117701,18.274099,10.5344,13.682,17.6982,23.063,28.082001,33.117001,34.7257,35.148602,30.8148,23.843,16.2978,11.6053,3.72235,6.50165,10.2276,15.1596,20.086201,25.0061,28.2855,27.558001,23.3088,17.0194,9.81132,5.60915
72451.83298,3448010.272,29.73239,0.65085,249,374477,249,16068.38797,30,3000,moz,357,3.5,4,4.6,5.3,5.2,4.8,4.6,4.5,4,3.5,3.6,3.6,3.18667,3.18667,4.19417,2.11194,1.37528,0.05,0.059097,0.524306,2.08569,4.60938,2.48625,2.74889,14514,17493,22242,25793,27930,28663,28221,26549,22727,18859,15104,13285,18.0459,21.091,25.278299,30.589399,35.494701,40.6628,43.035301,42.1581,37.813202,30.735001,23.117701,18.274099,10.5344,13.682,17.6982,23.063,28.082001,33.117001,34.7257,35.148602,30.8148,23.843,16.2978,11.6053,3.72235,6.50165,10.2276,15.1596,20.086201,25.0061,28.2855,27.558001,23.3088,17.0194,9.81132,5.60915
44961.46846,3447892.53,29.73147,0.4039,250,374478,250,1947.665287,30,3000,moz,372,3.4,4.2,4.2,5.2,5.3,4.8,4.6,4.7,4.2,3.8,3.5,3.5,3.18188,3.18188,4.20021,1.94583,1.34333,0.051458,0.016042,0.533958,2.69938,5.01042,3.0175,2.66375,14480,17513,22215,25753,27988,28695,28234,26594,22649,18882,15084,13257,17.988001,21.0457,25.2118,30.5214,35.414001,40.580299,43.0886,42.154301,37.8265,30.641399,23.0397,18.263901,10.4655,13.6368,17.650999,23.009001,28.0156,33.042999,34.687099,35.1567,30.790899,23.711901,16.2297,11.536,3.63679,6.45185,10.1753,15.1044,20.0296,24.931801,28.251301,27.5504,23.238501,16.9223,9.70796,5.53172
71977.06943,3447892.53,29.73147,0.64658,251,374479,251,973.832644,30,3000,moz,358,3.5,4,4.6,5.3,5.2,4.8,4.6,4.5,4,3.5,3.6,3.6,3.18667,3.18667,4.19417,2.11194,1.37528,0.05,0.059097,0.524306,2.08569,4.60938,2.48625,2.74889,14514,17493,22242,25793,27930,28663,28221,26549,22727,18859,15104,13285,18.0459,21.091,25.278299,30.589399,35.494701,40.6628,43.035301,42.1581,37.813202,30.735001,23.117701,18.274099,10.5344,13.682,17.6982,23.063,28.082001,33.117001,34.7257,35.148602,30.8148,23.843,16.2978,11.6053,3.72235,6.50165,10.2276,15.1596,20.086201,25.0061,28.2855,27.558001,23.3088,17.0194,9.81132,5.60915
81398.0001,3447809.861,29.73082,0.73121,252,374481,252,486.913144,30,3000,moz,366,3.6,4.5,4.4,5.2,5.2,4.9,4.6,4.6,4.5,3.8,3.7,3.7,3.22,3.22,4.1775,2.2175,1.36417,0.05,0.091042,0.510417,2.03292,4.46354,2.49458,2.79333,14576,17523,22221,25805,27891,28650,28182,26577,22723,18874,15120,13314,18.010799,21.052,25.2465,30.558001,35.415798,40.634399,42.894402,42.0201,37.687599,30.659201,23.039,18.138,10.5298,13.6711,17.691799,23.0602,28.035,33.122501,34.716202,35.089298,30.8162,23.8943,16.2957,11.6018,3.75385,6.52189,10.256,15.1895,20.0665,25.043301,28.351999,27.6145,23.341999,17.1443,9.94183,5.7454
82274.12604,3447821.67,29.73092,0.73908,253,374482,253,1947.654393,30,3000,moz,371,3.6,4.5,4.3,5.2,5.2,4.9,4.6,4.5,4.5,3.9,3.7,3.7,3.22333,3.22333,4.17583,2.22806,1.36306,0.05,0.094236,0.509028,2.02764,3.94896,2.49542,2.79778,14577,17524,22205,25804,27889,28649,28181,26542,22702,18892,15120,13329,18.012199,21.053101,25.248301,30.5599,35.4179,40.6366,42.845299,41.971298,37.689999,30.661699,23.0411,18.139299,10.5293,13.67,17.691099,23.009899,28.035299,33.073101,34.665199,35.088402,30.816401,23.894501,16.2955,11.6015,3.752,6.51891,10.2538,15.1374,20.064501,24.992001,28.3487,27.6101,23.3403,17.141701,9.93988,5.74402
45198.53783,3447786.241,29.73064,0.40603,254,374483,254,486.912236,30,3000,moz,376,3.4,4.2,4.2,5.2,5.3,4.8,4.6,4.7,4.2,3.8,3.5,3.5,3.18188,3.18188,4.20021,1.94583,1.34333,0.051458,0.016042,0.533958,2.69938,5.01042,3.0175,2.66375,14480,17513,22215,25753,27988,28695,28234,26594,22649,18882,15084,13257,17.988001,21.0457,25.2118,30.5214,35.414001,40.580299,43.0886,42.154301,37.8265,30.641399,23.0397,18.263901,10.4655,13.6368,17.650999,23.009001,28.0156,33.042999,34.687099,35.1567,30.790899,23.711901,16.2297,11.536,3.63679,6.45185,10.1753,15.1044,20.0296,24.931801,28.251301,27.5504,23.238501,16.9223,9.70796,5.53172
72285.2057,3447909.313,29.7316,0.64935,255,374485,255,27754.26712,30,3000,moz,359,3.5,4,4.6,5.3,5.2,4.8,4.6,4.5,4,3.5,3.6,3.6,3.18667,3.18667,4.19417,2.11194,1.37528,0.05,0.059097,0.524306,2.08569,4.60938,2.48625,2.74889,14514,17493,22242,25793,27930,28663,28221,26549,22727,18859,15104,13285,18.0459,21.091,25.278299,30.589399,35.494701,40.6628,43.035301,42.1581,37.813202,30.735001,23.117701,18.274099,10.5344,13.682,17.6982,23.063,28.082001,33.117001,34.7257,35.148602,30.8148,23.843,16.2978,11.6053,3.72235,6.50165,10.2276,15.1596,20.086201,25.0061,28.2855,27.558001,23.3088,17.0194,9.81132,5.60915
72286.29035,3447668.143,29.72971,0.64936,256,374486,256,486.907697,30,3000,moz,356,3.5,4,4.6,5.3,5.2,4.8,4.6,4.5,4,3.5,3.6,3.6,3.18667,3.18667,4.19417,2.11194,1.37528,0.05,0.059097,0.524306,2.08569,4.60938,2.48625,2.74889,14514,17493,22242,25793,27930,28663,28221,26549,22727,18859,15104,13285,18.0459,21.091,25.278299,30.589399,35.494701,40.6628,43.035301,42.1581,37.813202,30.735001,23.117701,18.274099,10.5344,13.682,17.6982,23.063,28.082001,33.117001,34.7257,35.148602,30.8148,23.843,16.2978,11.6053,3.72235,6.50165,10.2276,15.1596,20.086201,25.0061,28.2855,27.558001,23.3088,17.0194,9.81132,5.60915
71740.00008,3447635.667,29.72946,0.64445,257,374487,257,3895.251592,30,3000,moz,355,3.4,3.7,4.4,5.3,5.2,4.6,4.6,4.5,3.7,3.5,3.6,3.6,3.18333,3.18333,4.19583,2.10139,1.37639,0.05,0.055903,0.525694,2.09097,4.62396,2.48542,2.74444,14499,17477,22225,25794,27931,28634,28221,26549,22728,18859,15104,13285,18.044399,21.089899,25.2764,30.5875,35.492599,40.660702,43.034401,42.156898,37.860699,30.7325,23.115601,18.272699,10.5349,13.6831,17.698799,23.063299,28.081699,33.116501,34.726601,35.149502,30.814699,23.8428,16.298,11.6056,3.7242,6.50463,10.2297,15.1616,20.0881,25.007401,28.288799,27.5623,23.2605,17.0219,9.76327,5.61052
71654.10537,3447581.539,29.72903,0.64368,258,374489,258,2921.426212,30,3000,moz,358,3.4,3.7,4.4,5.3,5.2,4.6,4.6,4.5,3.7,3.5,3.6,3.6,3.18333,3.18333,4.19583,2.10139,1.37639,0.05,0.055903,0.525694,2.09097,4.62396,2.48542,2.74444,14499,17477,22225,25794,27931,28634,28221,26549,22728,18859,15104,13285,18.044399,21.089899,25.2764,30.5875,35.492599,40.660702,43.034401,42.156898,37.860699,30.7325,23.115601,18.272699,10.5349,13.6831,17.698799,23.063299,28.081699,33.116501,34.726601,35.149502,30.814699,23.8428,16.298,11.6056,3.7242,6.50463,10.2297,15.1616,20.0881,25.007401,28.288799,27.5623,23.2605,17.0219,9.76327,5.61052
82031.16674,3447455.57,29.72805,0.7369,259,374490,259,3408.296692,30,3000,moz,366,3.6,4.5,4.3,5.2,5.2,4.9,4.6,4.5,4.5,3.9,3.7,3.7,3.22333,3.22333,4.17583,2.22806,1.36306,0.05,0.094236,0.509028,2.02764,3.94896,2.49542,2.79778,14577,17524,22205,25804,27889,28649,28181,26542,22702,18892,15120,13329,18.012199,21.053101,25.248301,30.5599,35.4179,40.6366,42.845299,41.971298,37.689999,30.661699,23.0411,18.139299,10.5293,13.67,17.691099,23.009899,28.035299,33.073101,34.665199,35.088402,30.816401,23.894501,16.2955,11.6015,3.752,6.51891,10.2538,15.1374,20.064501,24.992001,28.3487,27.6101,23.3403,17.141701,9.93988,5.74402
81134.13159,3447424.866,29.7278,0.72884,260,374491,260,4868.983473,30,3000,moz,365,3.6,4.5,4.4,5.2,5.2,4.9,4.6,4.6,4.5,3.8,3.7,3.7,3.22,3.22,4.1775,2.2175,1.36417,0.05,0.091042,0.510417,2.03292,4.46354,2.49458,2.79333,14576,17523,22221,25805,27891,28650,28182,26577,22723,18874,15120,13314,18.010799,21.052,25.2465,30.558001,35.415798,40.634399,42.894402,42.0201,37.687599,30.659201,23.039,18.138,10.5298,13.6711,17.691799,23.0602,28.035,33.122501,34.716202,35.089298,30.8162,23.8943,16.2957,11.6018,3.75385,6.52189,10.256,15.1895,20.0665,25.043301,28.351999,27.6145,23.341999,17.1443,9.94183,5.7454
81501.07374,3447325.667,29.72703,0.73214,261,374492,261,973.78907,30,3000,moz,366,3.6,4.5,4.4,5.2,5.2,4.9,4.6,4.6,4.5,3.8,3.7,3.7,3.22,3.22,4.1775,2.2175,1.36417,0.05,0.091042,0.510417,2.03292,4.46354,2.49458,2.79333,14576,17523,22221,25805,27891,28650,28182,26577,22723,18874,15120,13314,18.010799,21.052,25.2465,30.558001,35.415798,40.634399,42.894402,42.0201,37.687599,30.659201,23.039,18.138,10.5298,13.6711,17.691799,23.0602,28.035,33.122501,34.716202,35.089298,30.8162,23.8943,16.2957,11.6018,3.75385,6.52189,10.256,15.1895,20.0665,25.043301,28.351999,27.6145,23.341999,17.1443,9.94183,5.7454
71755.46111,3447225.287,29.72624,0.64459,262,374493,262,1947.562709,30,3000,moz,356,3.4,3.7,4.3,5.3,5.2,4.6,4.6,4.6,3.7,3.5,3.6,3.6,3.17333,3.17333,4.18583,2.10028,1.37861,0.05,0.054931,0.527639,2.08236,4.59854,2.48792,2.74722,14503,17480,22210,25795,27929,28632,28219,26583,22728,18860,15107,13273,18.0557,21.1029,25.2896,30.601,35.505501,40.7234,43.045799,42.168499,37.873299,30.796101,23.128799,18.284201,10.5469,13.6965,17.7129,23.0781,28.096399,33.180401,34.790401,35.163601,30.880199,23.8584,16.3116,11.6176,3.73539,6.5676,10.2438,15.1769,20.104799,25.072599,28.304501,27.579201,23.2777,17.037901,9.82662,5.62166
72059.52834,3447195.764,29.72601,0.64732,263,374494,263,486.889543,30,3000,moz,355,3.4,3.7,4.4,5.3,5.2,4.6,4.6,4.6,3.7,3.8,3.6,3.6,3.17667,3.17667,4.18417,2.11039,1.37772,0.05,0.058069,0.526361,2.07697,4.58413,2.48842,2.75144,14503,17479,22226,25794,27927,28631,28219,26582,22728,18878,15108,13288,18.057199,21.104099,25.291401,30.6029,35.507599,40.675598,43.0467,42.169701,37.825699,30.7486,23.130899,18.285601,10.5465,13.7455,17.7623,23.077801,28.0968,33.181,34.789501,35.162701,30.8804,23.9086,16.311501,11.6173,3.73361,6.56474,10.2917,15.175,20.1029,25.0714,28.351299,27.575001,23.326099,17.0856,9.82473,5.6703
81754.19072,3447661.465,29.72966,0.73441,264,374495,264,209857.107,30,3000,moz,365,3.6,4.5,4.4,5.2,5.2,4.9,4.6,4.6,4.5,3.8,3.7,3.7,3.22,3.22,4.1775,2.2175,1.36417,0.05,0.091042,0.510417,2.03292,4.46354,2.49458,2.79333,14576,17523,22221,25805,27891,28650,28182,26577,22723,18874,15120,13314,18.010799,21.052,25.2465,30.558001,35.415798,40.634399,42.894402,42.0201,37.687599,30.659201,23.039,18.138,10.5298,13.6711,17.691799,23.0602,28.035,33.122501,34.716202,35.089298,30.8162,23.8943,16.2957,11.6018,3.75385,6.52189,10.256,15.1895,20.0665,25.043301,28.351999,27.6145,23.341999,17.1443,9.94183,5.7454
