Pixel,State,lon,lat,Crop,Fraction,CropArea,elevation,sw_dist,sw_suit
"1248",N_gauma,35.357520000000001,-13.866400000000001,Maize,0.000026600000000,0.002657000000000,"889",33.182413581143720,"9999"
"8592",Mecuburi,38.750700000000002,-14.878959999999999,Maize,0.959116070000000,95.911607000000004,"456",21.884587114756293,"9999"
"43451",Pebane,38.240360000000003,-17.101610000000001,Maize,0.202135520000000,20.213552000000000,"7",18.954402470988949,"9999"
"31066",Gurue,37.005450000000003,-15.638510000000000,Maize,0.839415960000000,83.941596000000004,"573",6.392412095857110,"9999"
"23518",Alto_Molocue,37.789340000000003,-15.562889999999999,Maize,0.053703390000000,5.370339000000000,"535",11.664875431825790,"9999"
"8619",Mecuburi,38.648380000000003,-14.914990000000000,Maize,0.459688290000000,45.968828999999999,"454",30.208644247931552,"9999"
"14839",Morrumbala,35.511150000000001,-17.370840000000001,Maize,0.383497170000000,38.349716999999998,"31",18.454512411109722,"9999"
"423",Ribaue,38.239100000000001,-14.968240000000000,Maize,0.012631420000000,1.263142000000000,"469",18.979225187707371,"9999"
"31882",Gile,38.078370000000000,-15.573330000000000,Maize,2.504136690000000,250.413668999999999,"393",14.170633085872840,"9999"
"12636",Muidumbe,40.121710000000000,-11.847659999999999,Maize,1.700175970000000,170.017596999999995,"39",0.223509316599534,"1"
"12548",Funhalouro,34.390290000000000,-23.270320000000002,Maize,0.070925360000000,7.092536000000000,"81",6.297375029663627,"9999"
"10989",Angonia,34.245519999999999,-14.505340000000000,Maize,0.898837790000000,89.883779000000004,"1035",24.827902615584133,"9999"
"16649",Moatize,33.621810000000004,-16.113019999999999,Maize,1.145625380000000,114.562538000000004,"127",2.711375599879239,"1"
"40649",Maganja_da_Cost,38.033270000000002,-17.164000000000001,Maize,0.206345270000000,20.634526999999999,"22",3.635510832828326,"1"
"29817",Sanga,35.359000000000002,-13.162390000000000,Maize,0.491370150000000,49.137014999999998,"1316",17.523897555166023,"9999"
"36362",Maringue,34.678840000000001,-17.994830000000000,Maize,0.085935910000000,8.593591000000000,"57",22.478605887275616,"9999"
"16732",Moatize,33.811929999999997,-16.324940000000002,Maize,0.171020420000000,17.102042000000001,"122",6.947256980704085,"9999"
"42906",Pebane,38.034340000000000,-16.956119999999999,Maize,0.011425060000000,1.142506000000000,"4",18.350577329082828,"9999"
"34731",Chemba,34.782380000000003,-17.600280000000001,Maize,0.201262630000000,20.126263000000002,"140",5.239936292196674,"9999"
"6272",Sussundenga,33.863349999999997,-19.722629999999999,Maize,1.206241660000000,120.624166000000002,"69",3.583440447025017,"1"
"21719",Inharrime,34.364640000000001,-24.540310000000002,Maize,3.544911640000000,354.491164000000026,"4",7.343464713557112,"9999"
"2232",Malema,37.337119999999999,-14.972490000000001,Maize,0.322801810000000,32.280180999999999,"651",3.988465625696867,"1"
"9281",Govuro,35.011629999999997,-20.978600000000000,Maize,0.842326200000000,84.232619999999997,"4",0.985386933443393,"1"
"18403",Mecanhelas,35.821030000000000,-14.423670000000000,Maize,0.000006730000000,0.000673000000000,"660",2.164968302710145,"1"
"21444",Manica,33.233330000000002,-18.983300000000000,Maize,0.589973200000000,58.997320000000002,"625",15.095461712638626,"9999"
"29693",Sanga,35.258670000000002,-13.097770000000001,Maize,0.000597720000000,0.059772000000000,"1338",24.086805168764048,"9999"
"19815",Lichinga,35.349519999999998,-13.180310000000000,Maize,0.627307330000000,62.730733000000001,"1316",15.317644306674618,"9999"
"21348",Manica,33.368699999999997,-18.897449999999999,Maize,0.245896230000000,24.589623000000000,"432",26.273927363738380,"9999"
"4933",Cuamba,36.790920000000000,-14.750999999999999,Maize,0.312813180000000,31.281317999999999,"555",0.508609302211281,"1"
"43156",Pebane,38.644930000000002,-16.894819999999999,Maize,0.088794310000000,8.879431000000000,"21",6.764706971372174,"9999"
"29612",Sanga,35.185580000000002,-13.060600000000001,Maize,0.052946910000000,5.294691000000000,"1338",30.471741127102923,"9999"
"32725",Mopeia,35.683280000000003,-17.725809999999999,Maize,0.493491550000000,49.349155000000003,"38",18.822935663144612,"9999"
"18307",Mecanhelas,35.711199999999998,-14.331880000000000,Maize,0.417542660000000,41.754266000000001,"671",12.136401534077272,"9999"
"7368",Nhamatanda,34.044950000000000,-19.385339999999999,Maize,0.001512040000000,0.151204000000000,"62",9.679087768419960,"9999"
"14688",Morrumbala,35.446069999999999,-17.333590000000001,Maize,0.144860220000000,14.486022000000000,"30",11.974968820855995,"9999"
"34613",Chemba,34.369090000000000,-17.212389999999999,Maize,0.576763260000000,57.676326000000003,"175",0.910125392558302,"1"
"5466",Cuamba,36.716180000000001,-14.795450000000001,Maize,0.069763190000000,6.976319000000000,"562",2.826612539389638,"1"
"32100",Macossa,33.341090000000001,-17.717250000000000,Maize,0.285464850000000,28.546485000000001,"733",32.545267392844373,"9999"
"25505",Buzi,34.323979999999999,-19.915540000000000,Maize,0.074781700000000,7.478170000000000,"16",0.470645668712509,"1"
"28785",Mossurize,32.630319999999998,-20.591320000000000,Maize,0.000000000000000,0.000000000000000,"387",7.027797846039234,"9999"
"910",Mogovolas,39.515439999999998,-15.872990000000000,Maize,0.702375750000000,70.237575000000007,"85",14.597139204404909,"9999"
"1734",Malema,37.858510000000003,-14.840100000000000,Maize,0.000000000000000,0.000000000000000,"492",17.095381292415841,"9999"
"6623",Nhamatanda,34.251240000000003,-19.147510000000000,Maize,0.091366660000000,9.136666000000000,"52",0.930829517693050,"1"
"37719",Tsangano,34.554220000000001,-14.799970000000000,Maize,0.000090500000000,0.009049000000000,"1219",18.922701993028603,"9999"
"39828",Mabote,34.237020000000001,-22.067170000000001,Maize,0.351324630000000,35.132463000000001,"156",16.973784500782422,"9999"
"20607",Lichinga,35.530520000000003,-13.408519999999999,Maize,0.403606650000000,40.360664999999997,"773",18.396539934022893,"9999"
"41391",Macanga,33.771690000000000,-14.594340000000001,Maize,0.402368460000000,40.236846000000000,"993",31.606996349840784,"9999"
"41954",Mutarara,35.233899999999998,-17.140219999999999,Maize,0.000712430000000,0.071243000000000,"34",5.711359098645171,"9999"
"37012",Cahora_Bassa,32.123669999999997,-16.375409999999999,Maize,0.926134770000000,92.613477000000003,"513",0.590209608939544,"1"
"1062",N_gauma,35.368580000000001,-13.749230000000001,Maize,0.423278270000000,42.327826999999999,"889",22.363558661505593,"9999"
"11367",Angonia,34.438099999999999,-14.590320000000000,Maize,0.000000350000000,0.000035000000000,"1219",18.049436081447709,"9999"
"7080",Nhamatanda,34.455800000000004,-19.296930000000000,Maize,0.714005670000000,71.400566999999995,"14",1.311218848674447,"1"
"1525",N_gauma,35.512380000000000,-14.013090000000000,Maize,0.000122680000000,0.012268000000000,"809",15.114827739818301,"9999"
"40160",Vilanculos,35.313479999999998,-22.699420000000000,Maize,1.301963560000000,130.196356000000009,"47",0.104528258676509,"1"
"28905",Mossurize,32.493760000000002,-20.658159999999999,Maize,0.010220090000000,1.022009000000000,"399",7.292199496777570,"9999"
"23067",Alto_Molocue,37.529550000000000,-15.380540000000000,Maize,0.000144700000000,0.014470000000000,"630",18.447994547827580,"9999"
"32671",Mopeia,35.598880000000001,-17.706320000000002,Maize,0.486936880000000,48.693688000000002,"26",21.775606945019192,"9999"
"23907",Alto_Molocue,37.704680000000003,-15.679910000000000,Maize,0.354967390000000,35.496738999999998,"559",3.226028882637588,"1"
"43138",Pebane,38.616779999999999,-16.885729999999999,Maize,0.190981850000000,19.098185000000001,"21",4.005831370112656,"1"
"35643",Nampula,38.964460000000003,-15.267870000000000,Maize,0.011553850000000,1.155385000000000,"278",15.379361077951661,"9999"
"12353",Funhalouro,34.221390000000000,-22.526309999999999,Maize,0.060402300000000,6.040230000000000,"125",13.667146956402910,"9999"
"36532",Maringue,34.654110000000003,-17.849989999999998,Maize,0.420646410000000,42.064641000000002,"149",22.162422633967925,"9999"
"18079",Muanza,35.099020000000003,-19.005120000000002,Maize,0.101176440000000,10.117644000000000,"97",6.218963662245913,"9999"
"12993",Morrumbala,35.459650000000003,-16.611820000000002,Maize,0.520807070000000,52.080706999999997,"70",17.658956408242194,"9999"
"18717",Mecanhelas,36.128459999999997,-15.005630000000000,Maize,0.065762880000000,6.576288000000000,"609",18.807539317618026,"9999"
"42962",Pebane,38.042850000000001,-17.127890000000001,Maize,0.448192790000000,44.819279000000002,"4",1.205018839260409,"1"
"30211",Gondola,33.576920000000001,-18.894659999999998,Maize,2.092465910000000,209.246590999999995,"412",19.875606337574109,"9999"
"36748",Cahora_Bassa,32.853729999999999,-15.651430000000000,Maize,0.957474080000000,95.747407999999993,"229",8.918504142295694,"9999"
"43522",Pebane,38.211790000000001,-17.191890000000001,Maize,0.351830450000000,35.183045000000000,"7",14.994534928310781,"9999"
"5543",Cuamba,36.529969999999999,-14.838699999999999,Maize,0.000000320000000,0.000032000000000,"570",3.945542926406736,"1"
"30343",Jangamo,35.361890000000002,-24.134779999999999,Maize,0.566279820000000,56.627982000000003,"3",46.889027200217718,"9999"
"23197",Alto_Molocue,37.538420000000002,-15.443870000000000,Maize,0.490016350000000,49.001635000000000,"630",11.622141049006169,"9999"
"6691",Nhamatanda,34.136470000000003,-19.180550000000000,Maize,0.676187810000000,67.618780999999998,"82",0.663103472728688,"1"
"2506",Maravia,31.686409999999999,-14.538200000000000,Maize,0.077788310000000,7.778831000000000,"950",10.164721278720929,"9999"
"29910",Sanga,35.435659999999999,-12.955850000000000,Maize,0.110869940000000,11.086994000000001,"970",4.724330726638877,"1"
"43548",Chinde,35.892470000000003,-18.153549999999999,Maize,0.582626510000000,58.262650999999998,"5",4.887088570340662,"1"
"17350",Homoine,35.014879999999998,-23.594059999999999,Maize,0.059611140000000,5.961114000000000,"92",21.002976308810528,"9999"
"9112",Mecuburi,38.918109999999999,-14.698259999999999,Maize,0.001755570000000,0.175557000000000,"465",5.177110640444273,"9999"
"11783",Angonia,34.482340000000001,-14.690360000000000,Maize,0.051169970000000,5.116997000000000,"1219",11.915783951767967,"9999"
"32514",Mopeia,35.400489999999998,-17.738880000000002,Maize,0.004987920000000,0.498792000000000,"24",3.145536453718648,"1"
"16268",Moatize,34.359050000000003,-15.670600000000000,Maize,0.000000020000000,0.000002000000000,"484",15.077814108163730,"9999"
"16315",Moatize,34.339630000000000,-15.706239999999999,Maize,0.005391140000000,0.539114000000000,"484",12.786024950330496,"9999"
"41198",Macanga,33.712069999999997,-15.142460000000000,Maize,0.000000000000000,0.000000000000000,"928",5.420164856464519,"9999"
"33652",Barue,33.287030000000001,-18.228800000000000,Maize,0.624948640000000,62.494864000000000,"522",2.694202718884474,"1"
"8931",Mecuburi,38.881050000000002,-14.508369999999999,Maize,0.477522150000000,47.752215000000000,"429",11.430740336512491,"9999"
"33343",Barue,33.233519999999999,-17.849129999999999,Maize,0.385965900000000,38.596589999999999,"528",22.900135362362402,"9999"
"12093",Angonia,34.247560000000000,-14.838910000000000,Maize,0.545103470000000,54.510347000000003,"996",2.813996888317474,"1"
"3649",Gorongosa,34.494540000000001,-18.919239999999999,Maize,0.230372350000000,23.037234999999999,"23",2.033976481215759,"1"
"41582",Macanga,33.694899999999997,-14.709700000000000,Maize,0.661842640000000,66.184263999999999,"965",31.325960865899894,"9999"
"30062",Gondola,33.722749999999998,-19.367249999999999,Maize,1.940906130000000,194.090612999999991,"98",24.809779611827025,"9999"
"41457",Macanga,33.696860000000001,-14.628679999999999,Maize,0.065666020000000,6.566602000000000,"993",35.320344462638595,"9999"
"23678",Alto_Molocue,37.826380000000000,-15.608290000000000,Maize,0.015958910000000,1.595891000000000,"437",9.531287576391412,"9999"
"12187",Mueda,39.542180000000002,-11.234420000000000,Maize,0.189136270000000,18.913627000000002,"57",22.135675353078049,"9999"
"28630",Caia,35.369329999999998,-17.882680000000001,Maize,0.182430990000000,18.243099000000001,"29",2.239176441913606,"1"
"17365",Homoine,35.004010000000001,-23.629850000000001,Maize,0.059659770000000,5.965977000000000,"92",22.079512144772330,"9999"
"24258",Alto_Molocue,37.797339999999998,-15.788910000000000,Maize,0.253525210000000,25.352520999999999,"474",5.306672628456128,"9999"
"34384",Lugela,36.801259999999999,-16.404509999999998,Maize,0.000571730000000,0.057173000000000,"206",20.763405104588283,"9999"
"23950",Alto_Molocue,37.779269999999997,-15.689380000000000,Maize,0.049644510000000,4.964451000000000,"525",1.152319359272721,"1"
"41438",Macanga,33.678590000000000,-14.619249999999999,Maize,0.510764700000000,51.076470000000000,"993",37.538620680490624,"9999"
"8182",Manhica,32.878709999999998,-25.324000000000002,Maize,1.727993060000000,172.799306000000001,"8",2.587000230054019,"1"
"33220",Barue,33.248109999999997,-17.687529999999999,Maize,0.395425860000000,39.542586000000000,"733",22.165249329373118,"9999"
"5923",Cuamba,36.657339999999998,-15.083970000000001,Maize,1.279152180000000,127.915217999999996,"579",0.555169783106287,"1"
"10203",Muecate,39.475059999999999,-14.526000000000000,Maize,0.000064500000000,0.006446000000000,"301",24.473917154510627,"9999"
"35298",Nampula,39.308830000000000,-15.113960000000001,Maize,0.503251020000000,50.325102000000001,"355",5.435304733717249,"9999"
"8119",Manhica,32.890400000000000,-25.288489999999999,Maize,1.992314250000000,199.231425000000002,"10",0.558091605987082,"1"
"20425",Lichinga,35.522210000000001,-13.345210000000000,Maize,0.003753890000000,0.375389000000000,"1316",23.699773315784910,"9999"
"20685",Lichinga,35.281059999999997,-13.441060000000000,Maize,0.113407300000000,11.340730000000001,"1335",13.275236543625912,"9999"
"12038",Angonia,34.322440000000000,-14.804390000000000,Maize,1.069731170000000,106.973117000000002,"1090",1.787996629225691,"1"
"16419",Moatize,34.152329999999999,-15.756240000000000,Maize,0.488583150000000,48.858314999999997,"317",0.230149388567514,"1"
"15500",Morrumbala,35.347110000000001,-17.584479999999999,Maize,0.002952290000000,0.295229000000000,"28",2.430901142461682,"1"
"1237",N_gauma,35.505450000000003,-13.859529999999999,Maize,0.000000020000000,0.000002000000000,"780",22.801355592683301,"9999"
"26926",Ile,37.107689999999998,-15.675560000000001,Maize,0.000353030000000,0.035303000000000,"600",3.904449643305814,"1"
"26468",Ile,37.450119999999998,-16.030729999999998,Maize,0.000550130000000,0.055013000000000,"378",22.823535143121941,"9999"
"29536",Sanga,35.223350000000003,-12.997980000000000,Maize,0.000000000000000,0.000000000000000,"970",28.174928791310947,"9999"
"4932",Cuamba,36.920990000000003,-14.743169999999999,Maize,0.165254470000000,16.525447000000000,"531",0.836898195048658,"1"
"25466",Buzi,34.439039999999999,-19.891490000000001,Maize,0.076745200000000,7.674520000000000,"16",0.507142908573143,"1"
"14516",Morrumbala,35.916620000000002,-17.296260000000000,Maize,0.006044790000000,0.604479000000000,"146",13.772078815019201,"9999"
"2794",Maravia,31.432820000000000,-14.942830000000001,Maize,0.194552850000000,19.455285000000000,"835",4.171929511902648,"1"
"6907",Nhamatanda,34.334249999999997,-19.230760000000000,Maize,0.241971390000000,24.197139000000000,"30",0.534553757163098,"1"
"28137",Ile,37.558219999999999,-16.582780000000000,Maize,0.383471900000000,38.347189999999998,"166",10.609028584056288,"9999"
"16892",Zumbu,31.052450000000000,-14.750540000000001,Maize,1.899450730000000,189.945073000000008,"848",34.474605756028971,"9999"
"39217",Machaze,33.334009999999999,-21.192070000000001,Maize,0.399591320000000,39.959131999999997,"163",14.366548731653550,"9999"
"9667",Moma,39.432499999999997,-16.388449999999999,Maize,0.594259530000000,59.425953000000000,"11",13.390907161641389,"9999"
"5544",Cuamba,36.539259999999999,-14.838800000000001,Maize,0.032723630000000,3.272363000000000,"570",4.314949378550282,"1"
"27175",Ile,37.169800000000002,-16.028520000000000,Maize,0.000364540000000,0.036454000000000,"409",6.212057907665287,"9999"
"16215",Moatize,34.304279999999999,-15.624350000000000,Maize,1.139650980000000,113.965097999999998,"484",11.941939330622189,"9999"
"42505",Mutarara,34.627049999999997,-16.604970000000002,Maize,0.087391660000000,8.739166000000001,"81",21.554240507846984,"9999"
"18850",Mecanhelas,35.904220000000002,-15.092990000000000,Maize,0.351756430000000,35.175643000000001,"633",18.369310009534672,"9999"
"25833",Buzi,34.127730000000000,-20.099499999999999,Maize,0.342503700000000,34.250369999999997,"68",14.332856037972189,"9999"
"9900",Moma,39.133000000000003,-16.641970000000001,Maize,0.369011820000000,36.901181999999999,"22",9.832077379860767,"9999"
"22389",Alto_Molocue,37.725400000000000,-15.345599999999999,Maize,0.383921990000000,38.392198999999998,"586",15.257284216781407,"9999"
"23373",Alto_Molocue,37.481990000000003,-15.515800000000000,Maize,0.521156680000000,52.115667999999999,"630",11.571281614608512,"9999"
"26616",Ile,37.206530000000001,-16.101120000000002,Maize,0.006864160000000,0.686416000000000,"378",10.059422997737993,"9999"
"42173",Mutarara,35.283299999999997,-17.484030000000001,Maize,0.063559200000000,6.355920000000000,"34",4.901148982014111,"1"
"13047",Morrumbala,35.215850000000003,-16.634589999999999,Maize,0.549860280000000,54.986027999999997,"46",1.244727323244575,"1"
"25283",Buzi,33.894440000000003,-19.642430000000001,Maize,0.189255940000000,18.925594000000000,"88",9.936221206131505,"9999"
"11490",Angonia,34.419029999999999,-14.616989999999999,Maize,0.026401310000000,2.640131000000000,"1219",14.654870722252223,"9999"
"38940",Machaze,32.626649999999998,-20.905970000000000,Maize,0.046748130000000,4.674813000000000,"344",21.172659591266257,"9999"
"21256",Manica,33.126840000000001,-18.781939999999999,Maize,0.787709650000000,78.770965000000004,"634",19.624712298332366,"9999"
"1646",N_gauma,35.474580000000003,-14.066700000000001,Maize,0.421764470000000,42.176447000000003,"809",18.548243459594616,"9999"
"43511",Pebane,38.146090000000001,-17.164510000000000,Maize,0.449752600000000,44.975259999999999,"10",8.006933026948019,"9999"
"34196",Lugela,36.925590000000000,-16.152790000000000,Maize,0.043981480000000,4.398148000000000,"357",1.734701123699517,"1"
"43657",Chinde,36.142060000000001,-18.482479999999999,Maize,0.443643450000000,44.364345000000000,"6",1.470690622138149,"1"
"17984",Nacala_Velha,40.383789999999998,-14.404890000000000,Maize,0.232321600000000,23.232160000000000,"102",4.523132434720027,"1"
"43383",Pebane,38.400289999999998,-17.056960000000000,Maize,0.032537870000000,3.253787000000000,"40",15.593271750788679,"9999"
"36546",Maringue,34.691319999999997,-17.868849999999998,Maize,0.234580700000000,23.458069999999999,"149",21.695518213658229,"9999"
"14238",Morrumbala,35.635930000000002,-17.228560000000002,Maize,0.052673940000000,5.267394000000000,"32",30.313040318929488,"9999"
"20334",Lichinga,35.485729999999997,-13.317620000000000,Maize,0.621399990000000,62.139999000000003,"1316",19.472947656640393,"9999"
"17850",Homoine,35.073590000000003,-23.920210000000001,Maize,0.059631700000000,5.963170000000000,"73",30.567378054040283,"9999"
"7993",Manhica,32.856789999999997,-25.170120000000001,Maize,1.950467690000000,195.046769000000012,"12",10.107626076577496,"9999"
"26653",Ile,37.253100000000003,-16.119579999999999,Maize,0.010388430000000,1.038843000000000,"329",14.804736672133489,"9999"
"5905",Cuamba,36.685620000000000,-15.048120000000001,Maize,1.078223640000000,107.822363999999993,"590",0.611746143382276,"1"
"22548",Alto_Molocue,37.557119999999998,-15.434950000000001,Maize,0.254151620000000,25.415161999999999,"630",11.806478087796192,"9999"
"12209",Mueda,38.809199999999997,-11.388590000000001,Maize,0.516209780000000,51.620978000000001,"202",3.616407165011849,"1"
"2736",Maravia,31.991209999999999,-14.808050000000000,Maize,0.124055540000000,12.405554000000000,"827",18.326624685709781,"9999"
"8240",Manhica,32.738109999999999,-25.363050000000001,Maize,2.052131250000000,205.213124999999991,"12",9.849380986139449,"9999"
"2620",Maravia,31.756820000000001,-14.639160000000000,Maize,0.219775440000000,21.977544000000002,"950",6.602885515621695,"9999"
"38868",Machaze,32.761569999999999,-20.883990000000001,Maize,0.305813990000000,30.581399000000001,"267",17.219300223154516,"9999"
"25798",Buzi,34.739240000000002,-20.070270000000001,Maize,0.342755770000000,34.275576999999998,"4",10.944866924155365,"9999"
"17946",Tambara,34.361669999999997,-16.752459999999999,Maize,3.646075990000000,364.607598999999993,"87",1.655570979440624,"1"
"21820",Namarroi,36.844760000000001,-15.844799999999999,Maize,0.000358560000000,0.035856000000000,"520",9.093250370887183,"9999"
"8021",Manhica,32.833419999999997,-25.241129999999998,Maize,2.032526570000000,203.252656999999999,"12",6.451653096831988,"9999"
"39321",Machaze,32.665630000000000,-21.339160000000000,Maize,0.400907830000000,40.090783000000002,"149",2.524170996342348,"1"
"11009",Angonia,33.958680000000001,-14.508350000000000,Maize,0.002332440000000,0.233244000000000,"993",32.756924379792437,"9999"
"19733",Lichinga,35.660980000000002,-13.310960000000000,Maize,0.000000650000000,0.000065000000000,"721",20.893718159157203,"9999"
"16743",Moatize,34.175210000000000,-16.351610000000001,Maize,0.205247060000000,20.524705999999998,"235",3.703279253368829,"1"
"8692",Mecuburi,39.186950000000003,-14.065280000000000,Maize,0.741083490000000,74.108349000000004,"291",8.324066693695846,"9999"
"4069",Magude,32.693719999999999,-25.073280000000000,Maize,0.180340080000000,18.034008000000000,"29",5.404847769552750,"9999"
"20138",Lichinga,35.541800000000002,-13.264230000000000,Maize,0.627575660000000,62.757565999999997,"1316",26.083573872575460,"9999"
"5234",Cuamba,36.308799999999998,-14.700730000000000,Maize,1.224880210000000,122.488021000000003,"584",14.702880869571281,"9999"
"27648",Ile,37.663049999999998,-16.330420000000000,Maize,0.173055480000000,17.305548000000002,"222",11.703507789642966,"9999"
"6471",Nhamatanda,34.349299999999999,-19.032840000000000,Maize,0.655743360000000,65.574336000000002,"39",3.816627064578606,"1"
"33113",Barue,33.233409999999999,-18.425219999999999,Maize,0.448432370000000,44.843237000000002,"503",7.927976355279964,"9999"
"20030",Lichinga,35.247259999999997,-13.242010000000001,Maize,0.494498800000000,49.449880000000000,"1338",9.691620329315001,"9999"
"32956",Mopeia,35.650469999999999,-17.968959999999999,Maize,0.076383010000000,7.638301000000000,"19",0.491663987150320,"1"
"25685",Buzi,34.664670000000001,-20.005340000000000,Maize,0.315717640000000,31.571764000000002,"2",10.280248208776797,"9999"
"5548",Cuamba,36.399870000000000,-14.846299999999999,Maize,1.132982260000000,113.298226000000000,"583",3.562110095306038,"1"
"24487",Alto_Molocue,37.404609999999998,-15.876760000000001,Maize,0.204719200000000,20.471920000000001,"378",28.677375511436232,"9999"
"34954",Cheringoma,35.125529999999998,-18.256900000000002,Maize,0.181575830000000,18.157582999999999,"29",20.536601523011896,"9999"
"14008",Morrumbala,35.796810000000001,-17.158970000000000,Maize,0.525036460000000,52.503646000000003,"146",30.063942191518937,"9999"
"38713",Machaze,32.791350000000001,-20.858090000000001,Maize,0.079650140000000,7.965014000000000,"267",15.039756213674002,"9999"
"32431",Mopeia,35.355969999999999,-17.611719999999998,Maize,0.000000000000000,0.000000000000000,"42",2.965098984746932,"1"
"41272",Macanga,33.487160000000003,-14.506729999999999,Maize,0.674205100000000,67.420509999999993,"714",29.759828964696492,"9999"
"18383",Mecanhelas,35.654580000000003,-14.403309999999999,Maize,0.366631820000000,36.663181999999999,"676",13.574440718974312,"9999"
"536",Ribaue,37.932009999999998,-15.012210000000000,Maize,0.010446380000000,1.044638000000000,"571",23.544648012647365,"9999"
"5275",Cuamba,36.549959999999999,-14.712440000000001,Maize,0.108613100000000,10.861310000000000,"565",8.305111545698123,"9999"
"11732",Angonia,34.251089999999998,-14.676720000000000,Maize,0.057884420000000,5.788442000000000,"1035",6.264951128719763,"9999"
"31266",Gurue,36.993369999999999,-15.918509999999999,Maize,0.000025100000000,0.002508000000000,"451",5.840153464274501,"9999"
"26538",Ile,37.197510000000001,-16.064900000000002,Maize,0.003072060000000,0.307206000000000,"386",9.096054579014154,"9999"
"25027",Chiuta,33.381549999999997,-15.368539999999999,Maize,0.865242130000000,86.524213000000003,"406",14.447408874824944,"9999"
"36465",Maringue,34.468870000000003,-17.728570000000001,Maize,0.040537950000000,4.053795000000000,"213",23.271624621325095,"9999"
"35594",Nampula,39.066859999999998,-15.132239999999999,Maize,0.000001410000000,0.000141000000000,"282",11.449758150243289,"9999"
"5198",Cuamba,36.401800000000001,-14.683719999999999,Maize,1.268643460000000,126.864345999999998,"577",12.109257417014975,"9999"
"2603",Maravia,31.471660000000000,-14.621090000000001,Maize,0.189665760000000,18.966576000000000,"950",32.567283242405452,"9999"
"16613",Moatize,33.837859999999999,-16.046299999999999,Maize,0.000027000000000,0.002704000000000,"181",8.542961238009321,"9999"
"35421",Nampula,39.290340000000000,-15.204390000000000,Maize,0.087777400000000,8.777740000000000,"355",5.580343423115266,"9999"
"19124",Mecanhelas,35.892420000000001,-15.264390000000001,Maize,0.151858680000000,15.185867999999999,"631",2.837212775154930,"1"
"32092",Macossa,33.313220000000001,-17.707439999999998,Maize,0.463872410000000,46.387241000000003,"733",29.406484143708049,"9999"
"14759",Morrumbala,35.887520000000002,-17.349979999999999,Maize,0.551202810000000,55.120280999999999,"146",18.194575562464735,"9999"
"35068",Cheringoma,34.761229999999998,-18.483640000000001,Maize,0.097285190000000,9.728519000000000,"40",14.988456582925323,"9999"
"29581",Sanga,35.195200000000000,-13.033670000000001,Maize,0.666067480000000,66.606747999999996,"970",32.037783047375349,"9999"
"22188",Namarroi,37.028410000000001,-16.153770000000002,Maize,0.334003150000000,33.400314999999999,"349",3.615523458194506,"1"
"36239",Maringue,34.749510000000001,-17.797989999999999,Maize,0.036428530000000,3.642853000000000,"149",12.002866901856063,"9999"
"21994",Namarroi,37.039090000000002,-16.018329999999999,Maize,0.000515810000000,0.051581000000000,"426",6.964805529842090,"9999"
"5855",Cuamba,36.546799999999998,-14.992459999999999,Maize,0.353783410000000,35.378340999999999,"579",15.711026567409137,"9999"
"17270",Chifunde,33.071179999999998,-14.163600000000001,Maize,0.371311200000000,37.131120000000003,"844",10.367705013897956,"9999"
"30806",Gurue,37.062500000000000,-15.521550000000000,Maize,0.000085500000000,0.008546000000000,"597",16.651904880096986,"9999"
"22338",Alto_Molocue,37.716250000000002,-15.318429999999999,Maize,0.043390110000000,4.339011000000000,"586",12.730667255759153,"9999"
"43346",Pebane,38.494309999999999,-17.039130000000000,Maize,0.103611170000000,10.361117000000000,"8",7.283938187068311,"9999"
"5966",Cuamba,36.210070000000002,-15.160190000000000,Maize,0.000000000000000,0.000000000000000,"652",27.477958886792084,"9999"
"42077",Mutarara,35.199829999999999,-17.428319999999999,Maize,0.016123180000000,1.612318000000000,"33",12.974743448947784,"9999"
"8382",Manhica,32.833250000000000,-25.439060000000001,Maize,2.052289710000000,205.228971000000001,"8",2.094364653368519,"1"
"42383",Mutarara,34.168270000000000,-16.630849999999999,Maize,0.213624310000000,21.362431000000001,"102",2.874254913538409,"1"
"4230",Memba,40.353330000000000,-13.962120000000001,Maize,0.085644200000000,8.564420000000000,"11",28.260060804441430,"9999"
"26923",Ile,37.107770000000002,-15.666530000000000,Maize,0.022836040000000,2.283604000000000,"598",4.313580492214332,"1"
"35866",Dondo,34.783780000000000,-19.467140000000001,Maize,0.961176690000000,96.117669000000006,"4",24.115513186638530,"9999"
"12242",Mueda,39.524419999999999,-11.541919999999999,Maize,1.426714910000000,142.671491000000003,"262",37.436180686110404,"9999"
"1892",Malema,37.014090000000003,-14.716880000000000,Maize,0.635142510000000,63.514251000000002,"520",3.676405201479675,"1"
"17757",Homoine,35.126370000000001,-23.795300000000001,Maize,0.000079900000000,0.007988000000000,"3",22.616603510201191,"9999"
"15326",Morrumbala,35.423769999999998,-17.513690000000000,Maize,0.008141470000000,0.814147000000000,"45",8.343268019955532,"9999"
"6876",Nhamatanda,34.343989999999998,-19.222000000000001,Maize,0.289071290000000,28.907129000000001,"30",1.748935676887091,"1"
"22732",Alto_Molocue,37.400100000000002,-15.253119999999999,Maize,0.001192100000000,0.119210000000000,"752",15.150125044754347,"9999"
