uid,BASICA_AREA,Zone,total_volume_prod,geometry
84685.0,0.1,37.0,50,POINT (39.72123686028471 -14.71646915613054)
84689.0,0.26,37.0,NA,POINT (39.71081100471714 -14.71246010397946)
84693.0,0.14000000000000001,37.0,150,POINT (39.71189648934404 -14.71205897627801)
84695.0,0.3,37.0,90,POINT (39.7089930400194 -14.71902932676539)
84700.0,0.33,37.0,270,POINT (39.70673203692803 -14.7091997834014)
84705.0,0.6,37.0,1800,POINT (39.70946003033593 -14.71118948187772)
84709.0,0.2,37.0,90,POINT (39.70894094741413 -14.71152558110314)
84711.0,0.08,37.0,NA,POINT (39.72927867508341 -14.71855050310116)
84721.0,0.13,37.0,600,POINT (39.59337474295587 -14.9421139434074)
84724.0,0.06,37.0,1100,POINT (39.60862227198857 -14.94126018696989)
84730.0,0.13,37.0,1400,POINT (39.59701246857215 -14.94617285498666)
84732.0,0.28000000000000003,37.0,1600,POINT (39.59703550983238 -14.95114525940558)
84747.0,0.38,37.0,100,POINT (39.63019346733916 -14.89595244717093)
84749.0,0.42,37.0,600,POINT (39.62894866190675 -14.89628133564036)
84753.0,0.18,37.0,1300,POINT (39.62843676943002 -14.89608384091355)
84757.0,0.14000000000000001,37.0,5000,POINT (39.62885441050462 -14.89583859308356)
84768.0,0.4,37.0,700,POINT (39.63091394882839 -14.89435023756463)
84781.0,4.2000000000000003E-2,37.0,60,POINT (39.65935475311853 -14.9012677863415)
84784.0,0.22,37.0,100,POINT (39.66398235724838 -14.90356886580978)
84789.0,7.8E-2,37.0,7,POINT (39.66639009673356 -14.90955590862786)
84794.0,4.8000000000000001E-2,37.0,60,POINT (39.6885705450015 -14.91747327432554)
84800.0,0.3,37.0,300,POINT (39.6910300642741 -14.91902990935251)
84805.0,0.26,37.0,300,POINT (39.69147756093972 -14.92231938035297)
84809.0,0.08,37.0,50,POINT (39.66965947099727 -14.90549611105464)
84815.0,0.36,37.0,50,POINT (39.45683296112128 -14.92125342577101)
84820.0,0.26,37.0,90,POINT (39.49385480429572 -14.92408776152596)
84823.0,6.6000000000000003E-2,37.0,100,POINT (39.48343499881698 -14.92560177194537)
84826.0,6.0000000000000001E-3,37.0,150,POINT (39.47897030769246 -14.92489691830815)
84838.0,0.14000000000000001,37.0,NA,POINT (39.4558222150556 -14.8960399387243)
84843.0,0.13,37.0,250,POINT (39.45949486454771 -14.89181947351381)
84847.0,0.9,37.0,NA,POINT (39.50068191033403 -14.87274710988435)
84852.0,2,37.0,250,POINT (39.46201202355932 -14.89075661264175)
84859.0,1.6,37.0,400,POINT (39.45459304462086 -14.89066294339247)
84861.0,0.17,37.0,25,POINT (39.45282665599822 -14.89065739626918)
84868.0,0.31,37.0,150,POINT (39.6217523179865 -14.82129783690049)
84872.0,1.7999999999999999E-2,37.0,40,POINT (39.60483811923925 -14.81461642096765)
84879.0,0.1,37.0,40,POINT (39.60064486554406 -14.81389507372446)
84882.0,0.1,37.0,40,POINT (39.5979118270318 -14.81359478948445)
84900.0,0.25,37.0,150,POINT (39.61338800209161 -14.81794800139465)
84919.0,0.16,37.0,25,POINT (40.8148814038411 -14.76383374700785)
84927.0,0.14000000000000001,37.0,50,POINT (40.81507792801644 -14.76401295184114)
84931.0,0.1,37.0,100,POINT (40.81588236060686 -14.76358186992696)
84933.0,0.115,37.0,50,POINT (40.72518796873828 -14.79295398542313)
84944.0,5.6000000000000001E-2,37.0,50,POINT (40.72698601222746 -14.77481972322682)
84947.0,0.54,37.0,250,POINT (40.72929674645341 -14.77573331943527)
84951.0,0.06,37.0,60,POINT (40.7242962079535 -14.77412584111182)
84968.0,0.42,37.0,420,POINT (40.69233453876953 -14.7272202724576)
84970.0,0.2,37.0,200,POINT (40.69050943084863 -14.72537177739351)
84974.0,0.22,37.0,50,POINT (40.68591195497196 -14.72165451690932)
84979.0,0.1,37.0,70,POINT (40.68919749564724 -14.71900955645581)
84994.0,0.08,37.0,250,POINT (40.68354097139303 -14.7212650513238)
85012.0,7.1999999999999995E-2,37.0,25,POINT (40.73114127859206 -14.81623586798385)
85016.0,0.12,37.0,75,POINT (40.72896799888706 -14.81514054963623)
85019.0,0.18,37.0,150,POINT (40.72789829894515 -14.81614273424963)
85021.0,0.18,37.0,100,POINT (40.72674852495011 -14.81524758039896)
85025.0,0.18,37.0,150,POINT (40.72869764326908 -14.81385017698013)
85032.0,0.30399999999999999,37.0,75,POINT (40.72359158605556 -14.79665335083309)
85039.0,0.20399999999999999,37.0,200,POINT (40.72778310650646 -14.80395162621237)
85044.0,0.4,37.0,300,POINT (40.72655545308427 -14.80377103371501)
85045.0,2.1999999999999999E-2,37.0,25,POINT (40.72605405316186 -14.80262698948792)
85052.0,0.12,37.0,50,POINT (40.72837281980667 -14.80803228317343)
85057.0,0.21,37.0,60,POINT (40.72936104408599 -14.81081754111632)
85062.0,0.63,37.0,350,POINT (40.65192220743685 -14.81731489410904)
85066.0,4.8000000000000001E-2,37.0,25,POINT (40.67470930229081 -14.81822581235822)
85067.0,0.4,37.0,500,POINT (40.67557171102068 -14.81680961094482)
85069.0,0.16,37.0,150,POINT (40.67652439096379 -14.81626039723664)
85072.0,0.30399999999999999,37.0,150,POINT (40.65591437464625 -14.81940112838945)
85074.0,0.13600000000000001,37.0,100,POINT (40.67517473066626 -14.81592677562085)
85075.0,0.22800000000000001,37.0,350,POINT (40.67409732343624 -14.81596172469624)
85080.0,0.27,37.0,50,POINT (40.64686191394201 -14.81402511677159)
85082.0,0.24,37.0,25,POINT (40.65381410312851 -14.81809666491022)
85084.0,0.23799999999999999,37.0,150,POINT (40.67335805541007 -14.82010650305358)
85087.0,0.05,37.0,20,POINT (40.68301947415333 -14.86325553745392)
85095.0,0.51,37.0,300,POINT (40.68154629396285 -14.8650106525541)
85100.0,0.1,37.0,25,POINT (40.6819373600019 -14.8627121524867)
85104.0,0.22,37.0,50,POINT (40.68500177120288 -14.86604275494333)
85111.0,0.2,37.0,100,POINT (40.68432505817014 -14.86265849890292)
85114.0,0.20200000000000001,37.0,50,POINT (40.68359705978585 -14.86464314410785)
85118.0,0.3,37.0,75,POINT (40.68449005612287 -14.86476312503814)
85120.0,6.4000000000000001E-2,37.0,75,POINT (40.68435352277482 -14.8639326376302)
85126.0,0.19,37.0,75,POINT (40.68572302785383 -14.81882328707621)
85129.0,0.51,37.0,100,POINT (40.68304580758383 -14.81741487492377)
85132.0,0.12,37.0,100,POINT (40.68405001430362 -14.81872707468354)
85135.0,0.17,37.0,50,POINT (40.68594626415965 -14.818857804318)
85144.0,9.6000000000000002E-2,37.0,50,POINT (40.68370985599861 -14.81678640085604)
85150.0,5.3999999999999999E-2,37.0,300,POINT (40.68410805862818 -14.81782285422598)
85158.0,0.12,37.0,4,POINT (40.40481416771071 -15.06230958044209)
85159.0,8.5099999999999995E-2,37.0,50,POINT (40.40695247759808 -15.06355272516778)
85162.0,0.15,37.0,100,POINT (40.37795346314331 -15.07007602117959)
85165.0,0.16,37.0,60,POINT (40.37709500276202 -15.07111167059271)
85168.0,0.24,37.0,250,POINT (40.38051081636038 -15.06995200143202)
85170.0,0.09,37.0,20,POINT (40.34153944734611 -15.07236428639414)
85175.0,0.42,37.0,270,POINT (40.34538741017704 -15.07331770093102)
85176.0,0.11,37.0,50,POINT (40.3466677359548 -15.07425015649575)
85180.0,0.11,37.0,100,POINT (40.28481035394486 -15.0783513467127)
85185.0,0.25,37.0,100,POINT (40.28419029913407 -15.07734247054563)
85188.0,0.16,37.0,200,POINT (40.28494168950015 -15.08163182835497)
85192.0,0.22,37.0,250,POINT (40.28561563931873 -15.08076928350396)
85194.0,1.08,37.0,1450,POINT (40.28304624920544 -15.07893080811721)
85196.0,0.72,37.0,250,POINT (40.28251545015493 -15.0788434200208)
85198.0,0.16,37.0,100,POINT (40.2804559703873 -15.07825847562281)
85201.0,0.14000000000000001,37.0,NA,POINT (40.28173131153423 -15.0783958952461)
85212.0,0.56999999999999995,37.0,150,POINT (40.46009240365835 -15.33518616681918)
85214.0,0.5,37.0,500,POINT (40.51011725365004 -15.34054745767231)
85217.0,0.16,37.0,25,POINT (40.50796510880637 -15.33785957414132)
85219.0,1.66,37.0,2750,POINT (40.46113350143524 -15.33355243933354)
85221.0,2.4E-2,37.0,250,POINT (40.48167394319768 -15.30103261661755)
85223.0,4.2000000000000003E-2,37.0,200,POINT (40.49254216775319 -15.28143754246457)
85228.0,0.26,37.0,600,POINT (40.48928654275625 -15.28981969814444)
85230.0,0.6,37.0,300,POINT (40.48985316343895 -15.28698692269213)
85234.0,7.0199999999999999E-2,37.0,50,POINT (40.49396971729634 -15.26606282889)
85237.0,0.13,37.0,150,POINT (40.49350026987025 -15.27077494053881)
85248.0,0.105,37.0,25,POINT (40.54700863704878 -15.26314523117704)
85251.0,1.4999999999999999E-2,37.0,150,POINT (40.54586610124601 -15.26223121951455)
85262.0,0.104,37.0,280,POINT (40.54377665539703 -15.27060592887763)
85268.0,7.1999999999999995E-2,37.0,NA,POINT (40.54357162595703 -15.26803146200158)
85274.0,1.76,37.0,1500,POINT (40.32138545076406 -15.30797551093239)
85276.0,0.35199999999999998,37.0,200,POINT (40.3157462567121 -15.30422145625207)
85277.0,0.22,37.0,200,POINT (40.31980688576841 -15.30871698550327)
85281.0,1.1599999999999999,37.0,500,POINT (40.3244780470491 -15.30808375825198)
85283.0,0.09,37.0,75,POINT (40.33379359532185 -15.30260506466096)
85287.0,0.08,37.0,25,POINT (40.32703697484595 -15.30774318614591)
85291.0,0.15,37.0,150,POINT (40.32457241533518 -15.30679967632953)
85293.0,0.184,37.0,250,POINT (40.32890793943054 -15.30906982877104)
85298.0,0.06,37.0,300,POINT (40.33011766595739 -15.31039134994641)
85310.0,3.35,37.0,2000,POINT (40.46126557528634 -15.27472035533083)
85314.0,1,37.0,400,POINT (40.4608559073109 -15.27472302708454)
85317.0,0.92,37.0,2000,POINT (40.46097962617583 -15.27376414294337)
85319.0,0.192,37.0,50,POINT (40.46191713648912 -15.28006687277548)
85322.0,0.24,37.0,200,POINT (40.46356645496885 -15.27621475773838)
85326.0,0.16,37.0,250,POINT (40.45888276976068 -15.21950165211834)
85330.0,0.49,37.0,500,POINT (40.4596697344793 -15.21888192394746)
85338.0,0.15,37.0,500,POINT (40.45404962017734 -15.22192818145316)
85340.0,0.19500000000000001,37.0,250,POINT (40.46137757825909 -15.21816582318803)
85342.0,0.22,37.0,150,POINT (40.43594372693751 -15.22600350294652)
85345.0,NA,37.0,270,POINT (40.46807569928669 -15.21489543764416)
85349.0,0.21,37.0,250,POINT (40.43458007663717 -15.22670818571074)
85350.0,0.26,37.0,400,POINT (40.4239111756035 -14.93868439222151)
85354.0,0.28499999999999998,37.0,100,POINT (40.42330460393677 -14.93833565486219)
85363.0,0.16,37.0,2500,POINT (40.42455761523653 -14.93943962721455)
85367.0,0.1,37.0,25,POINT (40.42362871831609 -14.93814382080329)
85371.0,0.4,37.0,10,POINT (40.42457132139575 -14.93869835676897)
85379.0,0.42,37.0,400,POINT (40.38678504563987 -14.87114730030221)
85382.0,0.12,37.0,100,POINT (40.38774763081812 -14.87052682938469)
85384.0,0.22,37.0,420,POINT (40.38609576959209 -14.87527325711775)
85387.0,0.18,37.0,150,POINT (40.38810416482073 -14.87541478017664)
85389.0,0.28000000000000003,37.0,450,POINT (40.38705312986076 -14.87674083184706)
85393.0,0.13600000000000001,37.0,20,POINT (40.38842858815311 -14.87673251302264)
85397.0,0.23,37.0,100,POINT (40.3880890794078 -14.87305568899761)
85400.0,0.14000000000000001,37.0,150,POINT (40.4868898863261 -14.81866567376153)
85402.0,0.24,37.0,650,POINT (40.3946195941865 -14.82040905061302)
85405.0,0.22,37.0,350,POINT (40.39036182778301 -14.81423401446999)
85407.0,0.27,37.0,300,POINT (40.46955483935913 -14.82727340554631)
85408.0,0.11,37.0,280,POINT (40.403160136082 -14.82210168830248)
85417.0,0.27,37.0,50,POINT (40.4413826492782 -14.82166669832868)
85421.0,0.12,37.0,100,POINT (40.4054345278323 -14.82034328908298)
85423.0,0.13600000000000001,37.0,10,POINT (40.40481387962301 -14.81775288442404)
85425.0,0.46,37.0,1150,POINT (40.44826624354685 -15.00762347070131)
85426.0,0.19,37.0,25,POINT (40.4482835024535 -15.00742450929169)
85428.0,0.75,37.0,1300,POINT (40.44864744263567 -15.00761200636786)
85429.0,0.86,37.0,500,POINT (40.45000428250564 -15.00610294260498)
85431.0,0.24,37.0,150,POINT (40.44858901508378 -15.00584079128054)
85438.0,0.18,37.0,100,POINT (40.44758273963878 -15.00831476039749)
85440.0,1.9,37.0,575,POINT (40.44776762545122 -15.00815088773968)
85441.0,0.8,37.0,800,POINT (40.44785952056105 -15.00798760645394)
85444.0,1.52,37.0,250,POINT (40.44747267194332 -15.00854142813784)
85450.0,0.13,37.0,100,POINT (40.52212013547575 -14.823759206537)
85453.0,0.6,37.0,600,POINT (40.52428193523152 -14.82597742852357)
85454.0,0.15,37.0,350,POINT (40.52454790095323 -14.82680721532679)
85455.0,0.2,37.0,100,POINT (40.52422278142232 -14.82681840738641)
85460.0,0.3,37.0,225,POINT (40.49234978779776 -14.82361067059392)
85463.0,0.2,37.0,200,POINT (40.49244027979032 -14.82461337828703)
85469.0,0.182,37.0,150,POINT (40.49680126913431 -14.78312460244766)
85471.0,8.7999999999999995E-2,37.0,60,POINT (40.49146179452922 -14.77525932919935)
85472.0,0.23,37.0,100,POINT (40.5513765800191 -14.78566551349543)
85487.0,0.08,37.0,50,POINT (40.54932658029303 -14.78608602151176)
85493.0,5.6000000000000001E-2,37.0,20,POINT (40.55178380096327 -14.78414430713772)
85501.0,0.11,37.0,60,POINT (40.57283075849095 -14.77988028228224)
85536.0,0.18,37.0,50,POINT (40.72636862031777 -14.98564772613306)
85542.0,8.6400000000000005E-2,37.0,10000,POINT (40.72521238680743 -14.97594098216792)
85544.0,3.5000000000000003E-2,37.0,25,POINT (40.72660851227052 -14.97613828219395)
85550.0,0.161,37.0,100,POINT (40.67065574499147 -14.96976760257157)
85554.0,2.0400000000000001E-2,37.0,50,POINT (40.58695418307558 -14.97106115303906)
85557.0,0.13,37.0,50,POINT (40.67507085685927 -14.9684518472535)
85568.0,0.19,37.0,90,POINT (40.66789404624298 -14.93962825057882)
85571.0,0.32,37.0,50,POINT (40.67091251150266 -14.94049191936034)
85581.0,0.69,37.0,300,POINT (40.12072081382693 -14.69736237237944)
85584.0,0.5,37.0,150,POINT (40.11728067881081 -14.6984275991944)
85587.0,0.68799999999999994,37.0,850,POINT (40.12190039601322 -14.6973837915584)
85590.0,0.28999999999999998,37.0,300,POINT (40.12382386107363 -14.69939943047565)
85593.0,0.32,37.0,50,POINT (40.12499054048163 -14.70778283752059)
85596.0,0.36,37.0,1000,POINT (40.12454991469095 -14.70698042066551)
85599.0,0.56000000000000005,37.0,400,POINT (40.12806373566052 -14.70758710815667)
85603.0,0.12,37.0,500,POINT (40.12089368074942 -14.70394262123879)
85606.0,0.68,37.0,400,POINT (40.11754314690938 -14.70255759661064)
85608.0,0.4,37.0,300,POINT (40.12211843404619 -14.70552772897598)
85613.0,0.16,37.0,350,POINT (40.07632448097142 -15.23343784714775)
85615.0,0.22,37.0,300,POINT (40.07589444819813 -14.73781185769047)
85616.0,0.105,37.0,100,POINT (40.07525766529792 -14.73676617184826)
85619.0,0.6,37.0,300,POINT (40.073475106175 -14.7369552468659)
85622.0,0.31,37.0,200,POINT (40.07313897836023 -14.73280742202648)
85624.0,6.91,37.0,4000,POINT (40.07370164417126 -14.73200024866507)
85629.0,0.23799999999999999,37.0,50,POINT (40.07550016878201 -14.73128677744708)
85632.0,0.99399999999999999,37.0,180,POINT (40.07577641097026 -14.64152653211409)
85635.0,0.48,37.0,200,POINT (40.07271063905952 -14.73638926788628)
85639.0,0.3,37.0,500,POINT (40.07435938675695 -14.73543241609458)
85643.0,0.1,37.0,350,POINT (40.07389189571546 -14.73481082197829)
85644.0,0.22,37.0,200,POINT (40.02233403707924 -14.62596495694116)
85647.0,0.34,37.0,200,POINT (40.02337170688379 -14.62749724679843)
85652.0,0.18,37.0,150,POINT (40.02300985589631 -14.62353920154574)
85655.0,0.44,37.0,350,POINT (40.02740831176976 -14.6230407229083)
85658.0,0.76,37.0,400,POINT (40.02491708866526 -14.62438964771941)
85660.0,1.28,37.0,500,POINT (40.02802300734944 -14.62545175925072)
85662.0,0.16,37.0,150,POINT (40.02037200691642 -14.62129069625611)
85667.0,0.39,37.0,350,POINT (40.0234532255765 -14.62104214306945)
85672.0,0.13,37.0,50,POINT (39.85407532690229 -14.69245798110783)
85677.0,0.22,37.0,250,POINT (39.8607153019253 -14.69465743681485)
85685.0,0.06,37.0,NA,POINT (39.84603228436092 -14.68522782425017)
85690.0,0.3,37.0,50,POINT (39.85423556709875 -14.69306311114433)
85694.0,0.46,37.0,300,POINT (39.85965026956792 -14.69543887397376)
85698.0,0.4,37.0,50,POINT (39.85242188406406 -14.68520445791471)
85702.0,0.13,37.0,40,POINT (39.86706479607375 -14.63008399821135)
85708.0,0.5,37.0,500,POINT (39.86075130864739 -14.63016164900012)
85709.0,0.32,37.0,300,POINT (39.86796002699933 -14.62870649231366)
85719.0,0.42,37.0,150,POINT (39.9006450144499 -14.63607707068287)
85720.0,0.63,37.0,200,POINT (39.89563378195157 -14.63675635330826)
85723.0,NA,37.0,75,POINT (39.89749678703556 -14.63137005763285)
85727.0,1.1200000000000001,37.0,1000,POINT (39.89986794844774 -14.63450702018252)
85730.0,0.57999999999999996,37.0,50,POINT (39.8996898001054 -14.63636101888871)
85731.0,0.36799999999999999,37.0,25,POINT (39.8989886654564 -14.63747571244222)
85732.0,0.15,37.0,450,POINT (39.89448093383034 -14.63639012091484)
85734.0,0.22,37.0,180,POINT (39.90499940070302 -14.63825704115757)
85736.0,0.17,37.0,75,POINT (39.90933155212647 -14.64403513629611)
85748.0,0.22,37.0,25,POINT (39.90291676686451 -14.63758708486415)
85752.0,0.32400000000000001,37.0,150,POINT (39.90311179026753 -14.63759536925619)
85761.0,0.15,37.0,100,POINT (84.18366262502104 -10.51347001838845)
85763.0,0.22,37.0,25,POINT (39.96244863863887 -14.79547322023696)
85770.0,0.26,37.0,200,POINT (39.9663815580849 -14.79184066692062)
85774.0,0.69,37.0,650,POINT (39.96558881130167 -14.7932723494469)
85778.0,0.44400000000000001,37.0,350,POINT (39.96500247212015 -14.79095145279437)
85782.0,0.32200000000000001,37.0,250,POINT (39.96078175172487 -14.79041761169397)
85785.0,0.26,37.0,150,POINT (39.96128352947641 -14.78620274857991)
85788.0,0.24,37.0,100,POINT (39.96197064997637 -14.79032225468201)
85792.0,0.06,37.0,200,POINT (39.92962934132242 -14.79531854810018)
85797.0,0.56000000000000005,37.0,150,POINT (39.93059251043158 -14.7967520794935)
85799.0,0.05,37.0,125,POINT (39.92899367852164 -14.80097132890963)
85804.0,0.15,37.0,100,POINT (39.9279754886911 -14.80189754500088)
85810.0,0.46,37.0,100,POINT (39.93085614825378 -14.79756464684304)
85818.0,0.6,37.0,200,POINT (40.03998548778063 -14.7969808023426)
85823.0,0.55000000000000004,37.0,500,POINT (40.04048564701409 -14.79859672177954)
85827.0,0.18,37.0,50,POINT (40.04223952832307 -14.80007137431327)
85830.0,0.16,37.0,350,POINT (34.9260136641704 -14.76639353563794)
85835.0,0.54,37.0,1000,POINT (40.04012550057109 -14.78736151284774)
85841.0,0.9,37.0,1500,POINT (40.04122129225863 -14.79308798836433)
85846.0,0.36,37.0,270,POINT (40.0417725649443 -14.79568000402228)
85853.0,0.12,37.0,100,POINT (40.04074173948139 -14.79579313915158)
85858.0,0.18,37.0,200,POINT (40.04038789795998 -14.78978307513861)
85861.0,0.12,37.0,750,POINT (40.03652599535547 -14.78460239772405)
85865.0,4.8000000000000001E-2,37.0,200,POINT (40.03851078893933 -14.78972825163001)
85868.0,0.6,37.0,200,POINT (39.93677651944767 -14.71756960717577)
85872.0,0.18,37.0,100,POINT (39.92806093621671 -14.72346286054573)
85874.0,0.24,37.0,20,POINT (39.93567617463747 -14.72091899899051)
85881.0,0.24,37.0,150,POINT (39.93428002516781 -14.72461311469877)
85886.0,0.06,37.0,25,POINT (39.93654223450054 -14.719261107939)
85892.0,8.7999999999999995E-2,37.0,150,POINT (39.93955440565388 -14.76971225057366)
85903.0,9.6000000000000002E-2,37.0,75,POINT (39.92914433076862 -14.71168790114493)
85911.0,0.55000000000000004,37.0,50,POINT (39.91877310827342 -14.73478233399148)
85913.0,0.16800000000000001,37.0,100,POINT (39.91816135057174 -14.73510117588273)
85918.0,0.06,37.0,25,POINT (39.90926292981329 -14.73303891408092)
85925.0,0.16,37.0,200,POINT (39.91147459461152 -14.73323814804978)
85929.0,0.12,37.0,100,POINT (39.91657531795924 -14.73346210302856)
85934.0,8.7999999999999995E-2,37.0,100,POINT (39.91968928191647 -14.73174111456348)
85941.0,0.6,37.0,250,POINT (39.99599246853332 -14.71803685875058)
85944.0,0.20100000000000001,37.0,850,POINT (39.99372483476836 -14.71775730542225)
85948.0,0.17,37.0,150,POINT (39.99211657218074 -14.71950896742066)
85951.0,0.15,37.0,150,POINT (39.99346014224459 -14.71673689054617)
85953.0,0.77,37.0,300,POINT (39.98524027425282 -14.70645701294295)
85955.0,0.5,37.0,700,POINT (39.98333150782616 -14.70954785483226)
85957.0,0.3,37.0,250,POINT (39.98423268816507 -14.70752804603967)
85959.0,0.72,37.0,400,POINT (39.98265256814278 -14.71557156811039)
85961.0,1.28,37.0,500,POINT (39.98414593295377 -14.71511321752534)
85964.0,0.36,37.0,300,POINT (39.9821537344497 -14.71202988769812)
85967.0,0.63,37.0,300,POINT (39.97162383463741 -14.71688370846292)
85971.0,0.24,37.0,600,POINT (39.97243779762645 -14.70981980768191)
85975.0,0.75,37.0,300,POINT (39.97035762031577 -14.70990084545661)
85979.0,0.13500000000000001,37.0,250,POINT (39.96740042063276 -14.71119692983119)
85981.0,0.5,37.0,500,POINT (39.96475230339436 -14.70885747710985)
85983.0,9.6000000000000002E-2,37.0,60,POINT (39.96523420213969 -14.70861138248294)
85985.0,1.08,37.0,500,POINT (39.96887804996843 -14.71138060620023)
85988.0,0.28000000000000003,37.0,500,POINT (39.96641179531225 -14.71026989878912)
85993.0,0.48,37.0,150,POINT (39.96564056067106 -14.68905542873931)
85995.0,0.44,37.0,500,POINT (39.96085859823312 -13.78380315021676)
85997.0,0.48,37.0,200,POINT (39.96331215761778 -14.68967080574565)
85999.0,0.38,37.0,500,POINT (39.96620338378927 -14.69032777617202)
86002.0,0.5,37.0,600,POINT (39.96910057389419 -14.68811889626976)
86005.0,0.36,37.0,200,POINT (39.96743527074207 -14.68957229686993)
86010.0,0.44,37.0,250,POINT (39.96390442521613 -14.69554457594862)
86011.0,0.32,37.0,150,POINT (39.96447004142905 -14.69533429788766)
86015.0,0.42799999999999999,37.0,450,POINT (40.13628955786979 -14.59888681867135)
86016.0,0.75,37.0,650,POINT (40.11728918049691 -14.60295614476881)
86017.0,0.35199999999999998,37.0,250,POINT (40.11939262460987 -14.60770111898654)
86018.0,2.1,37.0,1000,POINT (40.12207058341277 -14.60855609708953)
86019.0,0.79,37.0,250,POINT (85.66888263076258 -10.42513450868695)
86020.0,0.6,37.0,750,POINT (40.13997629661715 -14.60456402675945)
86021.0,0.45,37.0,500,POINT (40.13584698211665 -14.61032454877768)
86022.0,0.25,37.0,25,POINT (40.13341912636285 -14.59668597454865)
86024.0,0.2,37.0,200,POINT (40.13695090631796 -14.59390256726267)
86027.0,0.66,37.0,400,POINT (40.32781789261891 -14.87761553888108)
86031.0,0.46,37.0,100,POINT (40.32900070048651 -14.87497828226038)
86034.0,0.3,37.0,200,POINT (40.32747693454932 -14.88417093630661)
86035.0,0.32,37.0,720,POINT (40.32786485607942 -14.88073379326902)
86039.0,0.08,37.0,50,POINT (40.33256830712925 -14.82471764742421)
86042.0,0.25,37.0,270,POINT (40.3320938260614 -14.8246209621483)
86048.0,0.01,37.0,NA,POINT (40.33537834826728 -14.82838032596819)
86053.0,0.7,37.0,150,POINT (40.27357925539367 -14.8051015682717)
86054.0,0.44500000000000001,37.0,150,POINT (40.27309741257153 -14.80054835535554)
86056.0,0.32,37.0,100,POINT (40.27355329567938 -14.80065431058375)
86058.0,0.22,37.0,50,POINT (40.2734313424986 -14.803637997526)
86061.0,0.24,37.0,500,POINT (40.27427244198562 -14.79651931521791)
86062.0,1.08,37.0,400,POINT (40.27381419374831 -14.79600659914602)
86063.0,1.1000000000000001,37.0,550,POINT (40.2729198833334 -14.7940047815949)
86064.0,0.72,37.0,450,POINT (40.26559560971828 -14.79507558936491)
86067.0,0.99,37.0,600,POINT (40.26693807414586 -14.7958636904903)
86069.0,0.57999999999999996,37.0,200,POINT (40.26509370706093 -14.79504218536804)
86072.0,0.84,37.0,50,POINT (40.26434294731149 -14.79535364450435)
86074.0,0.34,37.0,50,POINT (40.26556489310527 -14.79618761188845)
86076.0,0.64,37.0,250,POINT (40.26427349104067 -14.79619469571412)
86081.0,0.08,37.0,75,POINT (40.26708509787159 -14.79558265948292)
86082.0,0.24,37.0,100,POINT (40.36237254573093 -14.80025500052566)
86087.0,0.33,37.0,50,POINT (40.36163037957516 -14.80043112925726)
86092.0,0.12,37.0,50,POINT (40.36258786336395 -14.80051586337837)
86097.0,0.36,37.0,75,POINT (40.36235238471803 -14.80000202338112)
86101.0,0.16,37.0,270,POINT (40.36202035408072 -14.80039266891291)
86103.0,6.8400000000000002E-2,37.0,100,POINT (40.36368041176534 -14.79991281922163)
86108.0,7.1999999999999995E-2,37.0,150,POINT (40.36332404289114 -14.79938161708506)
86115.0,0.152,37.0,150,POINT (40.36360896879356 -14.80037423841432)
86122.0,0.09,37.0,250,POINT (40.36447590863753 -14.79786526504147)
86125.0,0.12,37.0,50,POINT (129.7956715964322 -88.68600497911234)
86130.0,0.14399999999999999,37.0,200,POINT (40.30124085304855 -14.59991489081379)
86134.0,0.12,37.0,100,POINT (40.31137118861742 -14.61140158766142)
86141.0,0.13200000000000001,37.0,100,POINT (40.31183268843837 -14.61251988491619)
86147.0,0.22,37.0,150,POINT (40.31085238719395 -14.60531190755124)
86150.0,0.4,37.0,250,POINT (48.58584772266877 -82.43908389378716)
86154.0,0.33600000000000002,37.0,1000,POINT (40.31354203578505 -14.603353299031)
86159.0,0.08,37.0,50,POINT (40.30340524322413 -14.60175591005111)
86162.0,0.48,37.0,300,POINT (40.31651942617466 -14.60452068841697)
86166.0,0.14399999999999999,37.0,100,POINT (40.3120900146176 -14.60425637411967)
86171.0,0.09,37.0,100,POINT (40.31182882796845 -14.61186906589958)
86176.0,0.12,37.0,50,POINT (40.25046034087269 -14.52992703044704)
86182.0,0.192,37.0,100,POINT (129.8764868856552 -88.80714677813967)
86186.0,0.13200000000000001,37.0,100,POINT (40.24503717308835 -14.51598047594499)
86192.0,0.2,37.0,150,POINT (40.42069059386633 -32.56967430934166)
86198.0,0.24,37.0,100,POINT (40.23813439026226 -14.51114457260765)
86204.0,0.3,37.0,100,POINT (40.26422032608357 -14.53939007556386)
86210.0,0.3,37.0,200,POINT (40.26553791484852 -14.53446539071892)
86214.0,0.2,37.0,200,POINT (40.23573069304743 -14.50939448561156)
86218.0,0.13,37.0,100,POINT (40.24306988250211 -14.51430047496074)
86221.0,0.09,37.0,50,POINT (40.24980135846339 -14.53155769156131)
86224.0,8.1000000000000003E-2,37.0,250,POINT (40.11520088158089 -15.07280393135801)
86228.0,7.1999999999999995E-2,37.0,50,POINT (40.11500778939411 -15.0785993172194)
86229.0,0.21,37.0,500,POINT (40.11480768978137 -15.07054594314572)
86232.0,0.36,37.0,200,POINT (40.11487759560058 -15.06967778957737)
86234.0,0.6,37.0,500,POINT (40.11506906728067 -15.0707164122721)
