Unnamed: 0,State,lon,lat,Crop,Fraction,harv_area,sw_depth,sw_dist,sw_suit,geometry,country,curr_yield,max_yield
28789,Mossurize,32.68754000000001,-20.593429999999998,Maize,0.00010358,0.010358,387.0,9.672474163700668,9999,POINT (-158816.4911213506 7710046.237952209),moz,4500,6000
30202,Gondola,33.50189,-18.87444,Maize,0.39436624,39.436624,377.0,22.57510516264318,9999,POINT (-79816.66094795079 7904046.277716567),moz,4500,6000
39178,Machaze,33.45176,-21.12396,Maize,0.39002666,39.00266600000001,104.0,26.91937444345134,9999,POINT (-76816.44872553099 7654046.478307536),moz,4500,6000
38189,Chibabava,34.07184,-20.35926,Maize,0.24693527,24.693527,57.0,28.08386279619719,9999,POINT (-14816.10493056732 7741046.122461643),moz,4500,6000
14655,Morrumbala,35.54018,-17.326220000000006,Maize,7.695e-05,0.0076950000000000005,30.0,21.91373489415418,9999,POINT (132183.482374298 8081046.117622952),moz,4500,6000
8104,Manhica,32.85135,-25.27787,Maize,2.05032239,205.03223899999998,11.0,4.480638657374165,1,POINT (-119816.5146381455 7190045.799742433),moz,4500,6000
36980,Cahora_Bassa,32.09642,-16.35655,Maize,0.94016505,94.01650500000001,518.0,1.580848595831862,1,POINT (-238815.8941069545 8179045.847316912),moz,4500,6000
9976,Moma,39.09551,-16.68719,Maize,0.59589949,59.589949,22.0,4.512168815863153,1,POINT (510183.1119054117 8155046.602213795),moz,4500,6000
31496,Gurue,36.71078,-15.30135,Maize,0.05531998,5.531998000000001,597.0,18.642226375591854,9999,POINT (254183.1319801864 8307046.493499708),moz,4500,6000
12420,Funhalouro,33.73782,-22.99757,Maize,0.01777499,1.7774990000000002,61.0,4.3089783537487545,1,POINT (-39816.67719027773 7447045.740727669),moz,4500,6000
4173,Magude,32.57217,-25.13101,Maize,0.1123787,11.23787,34.0,2.722994152521984,1,POINT (-148816.6358344912 7205045.831474153),moz,4500,6000
5221,Cuamba,36.46665,-14.693470000000001,Maize,0.28650770000000003,28.65077,575.0,10.642787098353663,9999,POINT (227183.8649921916 8374046.573928793),moz,4500,6000
19430,Mecanhelas,35.98412000000001,-15.355939999999999,Maize,0.21387256,21.387256,652.0,6.768815503148156,9999,POINT (176183.489770732 8300046.483088351),moz,4500,6000
6481,Nhamatanda,34.12149,-19.044970000000006,Maize,0.69995267,69.99526700000001,57.0,3.5942308055065584,1,POINT (-13816.58696529071 7887046.54898514),moz,4500,6000
26606,Ile,37.34681,-16.093220000000002,Maize,0.00030113,0.030113,391.0,25.0675605837006,9999,POINT (323183.9398459394 8220045.851579174),moz,4500,6000
3959,Magude,32.65708,-25.01774,Maize,0.24335328,24.335328,27.0,1.266456118815516,1,POINT (-140816.4657725152 7218046.279200947),moz,4500,6000
40406,Maganja_da_Cost,37.95012,-16.90148,Maize,0.10179954,10.179953999999999,46.0,12.886536693781256,9999,POINT (388183.9156422444 8131045.826229392),moz,4500,6000
34067,Marracuene,32.6661,-25.60284,Maize,0.86783399,86.783399,11.0,4.184709577123889,1,POINT (-136816.0179490353 7153045.968488719),moz,4500,6000
22526,Alto_Molocue,37.66905,-15.41758,Maize,1.315e-05,0.001315,630.0,15.895301606627724,9999,POINT (357183.2922644349 8295045.906557876),moz,4500,6000
26875,Ile,37.373670000000004,-16.238020000000002,Maize,0.04754049,4.754049,250.0,21.009104500106503,9999,POINT (326184.0579199396 8204045.946899319),moz,4500,6000
18568,Mecanhelas,35.89921,-14.794939999999999,Maize,0.09490813,9.490813000000001,628.0,5.420139593370858,9999,POINT (166183.6777840287 8362046.063599136),moz,4500,6000
27055,Ile,37.17103,-15.89298,Maize,0.00198487,0.198487,448.0,4.650837032070925,1,POINT (304183.3445201779 8242046.451050638),moz,4500,6000
3385,Gorongosa,34.21232,-18.5156,Maize,0.91038576,91.038576,158.0,11.846058577787616,9999,POINT (-5816.143345596676 7946046.729230586),moz,4500,6000
5832,Cuamba,36.46338,-14.973479999999999,Maize,0.81913848,81.913848,590.0,18.282217464491655,9999,POINT (227183.0707834191 8343046.150489179),moz,4500,6000
37436,Tsangano,34.30099000000001,-14.93917,Maize,0.00529327,0.529327,979.0,7.059482535063157,9999,POINT (-5816.342131073296 8343046.219753857),moz,4500,6000
14249,Morrumbala,35.77679000000001,-17.23087,Maize,0.00023940000000000002,0.02394,146.0,29.28806247859147,9999,POINT (157183.8251448981 8092046.1457638),moz,4500,6000
4348,Nicoadala,36.72251,-17.505770000000002,Maize,0.02141664,2.141664,25.0,5.113973373779077,9999,POINT (258183.718128664 8063046.547268393),moz,4500,6000
35646,Nampula,39.01102,-15.27691,Maize,0.79311657,79.31165699999998,278.0,10.914860487981622,9999,POINT (501183.1939099077 8311046.128053334),moz,4500,6000
13923,Morrumbala,35.87237000000001,-17.13307,Maize,0.48613932,48.613932,146.0,25.150134345218092,9999,POINT (167183.2370697924 8103046.078003106),moz,4500,6000
11918,Angonia,34.08289,-14.74531,Maize,1.09158833,109.158833,993.0,13.709724106785734,9999,POINT (-29816.66359175683 8364046.756414824),moz,4500,6000
6795,Nhamatanda,34.13621,-19.18955,Maize,0.56731804,56.731804000000004,82.0,1.36741677717107,1,POINT (-11816.16276761348 7871046.420175399),moz,4500,6000
25259,Buzi,34.00035,-19.60037,Maize,0.31658844,31.658844000000002,54.0,20.587383258761577,9999,POINT (-24816.36841056752 7825045.768587823),moz,4500,6000
6436,Sussundenga,33.407340000000005,-19.97905,Maize,1.99780033,199.780033,153.0,0.021146557253626,1,POINT (-85816.81845349749 7781046.37436141),moz,4500,6000
43607,Chinde,36.63695,-18.28156,Maize,0.64638163,64.638163,9.0,7.701300580334191,9999,POINT (250184.0751801525 7977046.664719048),moz,4500,6000
21145,Manica,33.276920000000004,-18.53456,Maize,0.04809972,4.809972,487.0,1.5231064174960198,1,POINT (-104816.6276136994 7941046.508128097),moz,4500,6000
4408,Nicoadala,36.86286,-17.57961,Maize,0.00332777,0.332777,19.0,8.527322397993213,9999,POINT (273183.4388803857 8055045.717586253),moz,4500,6000
19816,Lichinga,35.35873,-13.180439999999999,Maize,0.62921887,62.921887,1316.0,15.639803520616924,9999,POINT (105183.1417321214 8540046.467273928),moz,4500,6000
24676,Alto_Molocue,37.63714,-16.013920000000002,Maize,0.22022159,22.022159,363.0,3.609530110064335,1,POINT (354183.8294349508 8229046.384133453),moz,4500,6000
42590,Mutarara,34.83,-16.73542,Maize,0.20041888,20.041888,70.0,12.38075759267696,9999,POINT (55183.7473798329 8145046.759039816),moz,4500,6000
8020,Manhica,32.82355,-25.24071,Maize,2.05164411,205.164411,12.0,7.4333321692021155,9999,POINT (-122816.5666447415 7194046.411084847),moz,4500,6000
7407,Nhamatanda,34.15854,-19.39742,Maize,0.64124256,64.124256,53.0,0.45464795475223,1,POINT (-8816.408500892809 7848046.290733336),moz,4500,6000
23308,Alto_Molocue,37.4262,-15.497329999999998,Maize,7.98e-06,0.000798,630.0,17.86720861233687,9999,POINT (331183.8199602294 8286046.284257773),moz,4500,6000
37894,Tsangano,34.25833,-15.19069,Maize,0.0,0.0,840.0,15.986176964830749,9999,POINT (-9815.947770951199 8315045.755073783),moz,4500,6000
4254,Memba,40.12219,-14.017539999999999,Maize,0.79534565,79.534565,150.0,19.3698338932486,9999,POINT (621183.8595363472 8450046.375226021),moz,4500,6000
11471,Angonia,34.09517,-14.610389999999999,Maize,0.86214231,86.21423100000001,1035.0,19.520107515758905,9999,POINT (-28816.19138789317 8379046.181512028),moz,4500,6000
40577,Maganja_da_Cost,37.82667,-17.12675,Maize,0.29994121,29.994121000000003,27.0,6.828593570486915,9999,POINT (375183.9542034528 8106046.761968762),moz,4500,6000
19782,Lichinga,35.15629000000001,-13.168460000000001,Maize,0.0,0.0,1338.0,22.326691738673862,9999,POINT (83183.62534321571 8541046.170769889),moz,4500,6000
31536,Gurue,36.66405,-15.31894,Maize,0.36716584,36.71658400000001,605.0,16.67430001370646,9999,POINT (249183.8411902662 8305046.003914855),moz,4500,6000
27150,Ile,37.14202,-16.001170000000002,Maize,6e-08,6e-06,418.0,3.989101166221472,1,POINT (301183.2054294675 8230046.371615313),moz,4500,6000
29817,Sanga,35.359,-13.16239,Maize,0.49137015,49.137015000000005,1316.0,17.523897555166524,9999,POINT (105183.4563562043 8542046.641855154),moz,4500,6000
10626,Lago,34.73451,-12.521360000000001,Maize,0.71470216,71.47021600000001,502.0,15.74928788521982,9999,POINT (36183.18222658674 8612046.121972628),moz,4500,6000
26363,Ile,37.42272,-15.94919,Maize,0.0,0.0,378.0,24.893153432319107,9999,POINT (331183.5274044521 8236046.309062447),moz,4500,6000
28131,Ile,37.53975,-16.5465,Maize,0.66303423,66.303423,166.0,9.578770204813198,9999,POINT (344183.0598171168 8170046.719588229),moz,4500,6000
6588,Nhamatanda,34.30862,-19.13096,Maize,0.19421932,19.421932,43.0,5.9398604067385925,9999,POINT (6184.06657518039 7878045.908437933),moz,4500,6000
32393,Mavago,36.58976,-12.634789999999999,Maize,1.8716138,187.16138,509.0,6.753132365231727,9999,POINT (238183.0857672447 8602045.839661568),moz,4500,6000
20020,Lichinga,35.50533,-13.23665,Maize,0.0,0.0,1316.0,23.146522344679532,9999,POINT (121183.7965026677 8534046.139591012),moz,4500,6000
13542,Morrumbala,35.79082000000001,-16.96026,Maize,0.5351688,53.51688000000001,276.0,24.373946824471307,9999,POINT (158183.253090307 8122046.657292603),moz,4500,6000
12752,Morrumbala,35.43324000000001,-16.52112,Maize,0.0,0.0,90.0,18.81083578385716,9999,POINT (119183.9272301644 8170046.001809504),moz,4500,6000
38733,Machaze,32.71454,-20.86427,Maize,0.40019184,40.019184,344.0,14.959391821617732,9999,POINT (-154816.0511342015 7680045.887746846),moz,4500,6000
42790,Pebane,38.94544000000001,-16.705289999999998,Maize,0.03408805,3.408805,31.0,8.436426062230591,9999,POINT (494183.4559551893 8153045.99015554),moz,4500,6000
40527,Maganja_da_Cost,37.97725,-17.09142,Maize,0.32386085,32.386084999999994,4.0,8.809391341965984,9999,POINT (391183.2857057347 8110046.12523699),moz,4500,6000
12087,Angonia,34.423770000000005,-14.833470000000002,Maize,1.28e-06,0.000128,1158.0,8.917260757629396,9999,POINT (7183.913317377097 8355046.5574793),moz,4500,6000
19745,Lichinga,35.799009999999996,-13.3308,Maize,0.13214334,13.214334,704.0,9.352263346658278,9999,POINT (153183.4326435895 8524046.39895054),moz,4500,6000
34138,Marracuene,32.71181,-25.67679,Maize,0.84733568,84.733568,4.0,1.632022634780678,1,POINT (-131816.6367707564 7145045.989849481),moz,4500,6000
817,Mogovolas,39.49637,-15.71031,Maize,0.86406419,86.406419,122.0,15.994752123802536,9999,POINT (553183.8205276661 8263045.707693053),moz,4500,6000
40755,Maganja_da_Cost,37.393029999999996,-17.27739,Maize,0.21820524,21.820524,15.0,13.829775535514411,9999,POINT (329183.9684872339 8089046.70709141),moz,4500,6000
291,Ribaue,38.03492,-14.877070000000002,Maize,1.8423203000000001,184.23203,492.0,13.356762281814875,9999,POINT (396183.364758473 8355046.039392101),moz,4500,6000
20669,Lichinga,35.38261,-13.433520000000001,Maize,0.36298255,36.29825500000001,1322.0,14.953730561629849,9999,POINT (108183.5221720122 8512045.854399225),moz,4500,6000
24272,Alto_Molocue,37.55459000000001,-15.796470000000001,Maize,0.00257762,0.257762,378.0,22.045602372754992,9999,POINT (345183.6535368366 8253046.094319337),moz,4500,6000
8741,Mecuburi,39.19631,-14.173770000000001,Maize,0.00379824,0.379824,308.0,13.563425315763268,9999,POINT (521183.6798205817 8433046.569719814),moz,4500,6000
10018,Moma,39.17994,-16.70522,Maize,0.27184757,27.184757,13.0,12.034196548206792,9999,POINT (519183.1127166483 8153045.871016791),moz,4500,6000
32972,Mopeia,35.65013,-17.98701,Maize,0.00545921,0.545921,19.0,0.9092356209058672,1,POINT (145183.3057787096 8008046.006631378),moz,4500,6000
38334,Chibabava,33.75933,-20.27808,Maize,0.07630172,7.630172,90.0,9.104032293453168,9999,POINT (-47816.73951635207 7749045.918276426),moz,4500,6000
36097,Dondo,34.85287,-19.7393,Maize,1.11516257,111.51625700000001,3.0,15.73103308790634,9999,POINT (65183.74524973182 7812046.034806317),moz,4500,6000
34152,Marracuene,32.69105,-25.69388,Maize,0.84836103,84.83610299999998,5.0,1.19321993941603,1,POINT (-133816.7861717104 7143046.225361456),moz,4500,6000
41487,Macanga,33.8816,-14.641829999999999,Maize,0.0021029,0.21029,993.0,20.370795780621453,9999,POINT (-51816.19241398806 8375046.139515152),moz,4500,6000
25875,Buzi,34.06857,-20.16093,Maize,0.33971444,33.971444,68.0,21.54052868989076,9999,POINT (-15815.99712322984 7763046.022047065),moz,4500,6000
2782,Maravia,31.41501,-14.9243,Maize,0.21871838,21.871838,835.0,3.895781756521381,1,POINT (-317816.7304629609 8336045.738665792),moz,4500,6000
31894,Gile,37.93458,-16.31389,Maize,6.65258599,665.258599,186.0,1.6578313287996769,1,POINT (386183.1410514573 8196046.075575015),moz,4500,6000
21258,Manica,33.145720000000004,-18.78254,Maize,0.05709647,5.709647,634.0,20.597736053075216,9999,POINT (-117816.4137891157 7913046.013083804),moz,4500,6000
4434,Nicoadala,37.02198,-17.67161,Maize,0.06979164,6.979164,5.0,9.859727292722834,9999,POINT (290183.222602698 8045045.907199437),moz,4500,6000
24524,Alto_Molocue,37.60991,-15.89625,Maize,0.50874787,50.874787,378.0,9.516819319947873,9999,POINT (351183.0888110824 8242046.2881044),moz,4500,6000
2342,Maravia,32.19826,-14.382979999999998,Maize,0.23358889,23.358889,871.0,1.1611522166070578,1,POINT (-234816.6369057987 8399045.708050147),moz,4500,6000
38627,Machaze,32.764540000000004,-20.81213,Maize,0.12187297,12.187297000000001,267.0,9.389479880526276,9999,POINT (-149816.8333281557 7686046.157391075),moz,4500,6000
27731,Ile,37.39141,-16.35564,Maize,0.00517141,0.517141,250.0,14.719294509873619,9999,POINT (328183.0315496423 8191045.740015864),moz,4500,6000
40726,Maganja_da_Cost,37.7789,-17.24396,Maize,0.33940127,33.940127000000004,11.0,5.613388512930138,9999,POINT (370183.3462595208 8093046.44471009),moz,4500,6000
7644,Maua,37.06919,-13.696129999999998,Maize,0.46681744,46.681744,548.0,27.919563986436444,9999,POINT (291183.935299925 8485046.48707455),moz,4500,6000
16586,Moatize,33.50549,-15.93896,Maize,0.47644048,47.644048,135.0,10.248118018692352,9999,POINT (-88816.2349027982 8230046.15325011),moz,4500,6000
42681,Mutarara,35.0482,-17.04646,Maize,0.15738386,15.738385999999998,61.0,15.435484666464125,9999,POINT (79183.1782695257 8111046.242050238),moz,4500,6000
29057,Mossurize,32.538779999999996,-20.7228,Maize,0.23477537,23.477536999999998,427.0,7.891289231000496,9999,POINT (-173816.7774178451 7695046.790749009),moz,4500,6000
3327,Gorongosa,34.02431,-18.483710000000002,Maize,0.0,0.0,388.0,13.979679622041305,9999,POINT (-25816.5071975739 7949045.987467684),moz,4500,6000
911,Mogovolas,39.53413,-15.87294,Maize,0.88603986,88.60398599999999,85.0,16.59856934677619,9999,POINT (557184.0920528292 8245046.307359233),moz,4500,6000
16642,Moatize,33.59413,-16.10332,Maize,1.14041027,114.041027,123.0,4.107095332696042,1,POINT (-78816.16931831383 8212045.826396955),moz,4500,6000
15821,Lalaua,37.8237,-14.396970000000001,Maize,0.40784164,40.784164000000004,438.0,5.606398696780587,9999,POINT (373183.6727861679 8408046.350095253),moz,4500,6000
28922,Mossurize,32.70328,-20.674960000000002,Maize,0.27571373,27.571372999999998,517.0,4.469496210058292,1,POINT (-156816.2399929218 7701046.170259167),moz,4500,6000
25018,Chiuta,33.54015,-15.336479999999998,Maize,0.01257874,1.257874,472.0,5.298005753742089,9999,POINT (-86816.02602283075 8297046.052318612),moz,4500,6000
19532,Mecanhelas,36.01126,-15.41049,Maize,0.16503546,16.503546,652.0,12.794678349181705,9999,POINT (179183.4913701913 8294046.204479272),moz,4500,6000
27442,Ile,37.69148,-16.27637,Maize,0.49931769,49.931769,245.0,11.150847233381462,9999,POINT (360183.1359399355 8200046.193397584),moz,4500,6000
11436,Angonia,34.25265,-14.60464,Maize,0.00023224,0.023224,1035.0,14.008582702556305,9999,POINT (-11816.01975722879 8380046.415307187),moz,4500,6000
41165,Macanga,33.712959999999995,-15.10645,Maize,0.67487443,67.487443,972.0,3.542826961685262,1,POINT (-68816.68093930825 8323046.401811324),moz,4500,6000
24319,Alto_Molocue,37.39577,-15.813429999999999,Maize,0.0,0.0,552.0,29.511441644510608,9999,POINT (328183.3009350765 8251046.18174145),moz,4500,6000
321,Ribaue,38.11839000000001,-14.92261,Maize,0.00722104,0.722104,492.0,22.08708108180689,9999,POINT (405183.0709849554 8350045.794182776),moz,4500,6000
16062,Moatize,34.3639,-15.454329999999999,Maize,1.06856508,106.856508,554.0,26.280769384285414,9999,POINT (2183.219475265476 8286046.740402709),moz,4500,6000
1143,N_gauma,35.48779000000001,-13.80512,Maize,0.35575597,35.57559699999999,889.0,21.608492276445688,9999,POINT (120184.0241592819 8471045.884311326),moz,4500,6000
41098,Macanga,33.3524,-15.07071,Maize,0.30992319,30.992319000000002,620.0,2.432546214227938,1,POINT (-107816.4843477415 8326045.872386363),moz,4500,6000
12024,Angonia,34.378209999999996,-14.7965,Maize,0.11448544,11.448544,1158.0,2.5570781505205638,1,POINT (2183.493263869255 8359045.968462016),moz,4500,6000
38989,Machaze,32.5586,-20.93039,Maize,0.00013913,0.013913,344.0,26.942560319933825,9999,POINT (-170816.5834039939 7672046.160869804),moz,4500,6000
3531,Gorongosa,34.0579,-18.628770000000006,Maize,0.3634594,36.34594,316.0,6.680055520547367,9999,POINT (-21816.70083096396 7933045.995603383),moz,4500,6000
6516,Nhamatanda,34.28172,-19.07619,Maize,0.21524688,21.524688,46.0,1.874733420485388,1,POINT (3183.367843306216 7884045.929671455),moz,4500,6000
21169,Manica,33.25535,-18.61492,Maize,0.49470206,49.470206,493.0,6.920352488572986,9999,POINT (-106816.1947382593 7932046.342192079),moz,4500,6000
15452,Morrumbala,35.39449000000001,-17.5673,Maize,0.00023174,0.023174,28.0,6.934774080977925,9999,POINT (117183.1443945888 8054046.735479324),moz,4500,6000
29610,Sanga,35.15797,-13.060189999999999,Maize,0.00065577,0.065577,1338.0,31.86725861091392,9999,POINT (83183.23415169143 8553046.587483132),moz,4500,6000
13118,Morrumbala,35.5897,-16.66816,Maize,0.23885432,23.885432,127.0,11.619713778258625,9999,POINT (136183.1505051225 8154045.934118131),moz,4500,6000
5814,Cuamba,36.42633,-14.96403,Maize,0.31653426,31.653426,590.0,14.926029498760712,9999,POINT (223183.8249466579 8344046.308614435),moz,4500,6000
35784,Namacurra,37.1179,-17.50992,Maize,0.72021207,72.02120699999999,5.0,7.099487766632158,9999,POINT (300183.2109979096 8063045.972491441),moz,4500,6000
27955,Ile,37.59682,-16.42941,Maize,0.11270007,11.270007000000001,204.0,0.031516820822504,1,POINT (350183.7310316637 8183045.792749388),moz,4500,6000
33624,Barue,33.38231,-18.195610000000002,Maize,0.6210717,62.107169999999996,530.0,7.076941898271109,9999,POINT (-94816.7916672451 7979046.322179622),moz,4500,6000
26669,Ile,37.41195,-16.12986,Maize,0.13241242,13.241242000000002,250.0,27.805747301282967,9999,POINT (330183.6976579173 8216046.223747983),moz,4500,6000
1759,Malema,37.78386,-14.89395,Maize,0.18197667,18.197667000000003,492.0,27.05754092700148,9999,POINT (369183.069557683 8353046.668254379),moz,4500,6000
26244,Ile,37.24612,-15.84842,Maize,6.411e-05,0.006411,473.0,13.434912548489287,9999,POINT (312183.6777582418 8247046.223802097),moz,4500,6000
40386,Maganja_da_Cost,37.78131,-16.87343,Maize,0.21172157,21.172157000000002,57.0,3.236842925882522,1,POINT (370183.7384543776 8134045.906600047),moz,4500,6000
5855,Cuamba,36.5468,-14.992460000000001,Maize,0.35378341,35.378341,579.0,15.711026567408929,9999,POINT (236183.1421067302 8341046.262020868),moz,4500,6000
25486,Buzi,34.58165,-19.90411,Maize,0.04025345,4.0253450000000015,8.0,2.36367807001662,1,POINT (37183.46614513395 7793046.088382173),moz,4500,6000
83,Guro,33.78703,-16.55855,Maize,1.52893289,152.89328899999998,99999.0,99999.0,9999,POINT (-56816.03499010543 8162045.873646338),moz,4500,6000
11831,Angonia,34.37086,-14.70619,Maize,1.09062479,109.06247900000001,1196.0,4.476658613824816,1,POINT (1183.780049079971 8369046.674289359),moz,4500,6000
11824,Angonia,34.22274,-14.70318,Maize,0.00096026,0.096026,1035.0,2.957441257592267,1,POINT (-14816.0648858163 8369046.570652099),moz,4500,6000
17957,Tambara,34.077690000000004,-16.88105,Maize,3.6170934,361.70934,189.0,2.1790312384369632,1,POINT (-24816.47844269592 8127045.795764798),moz,4500,6000
22032,Namarroi,36.78648,-16.05201,Maize,7.9e-07,7.900000000000001e-05,475.0,0.728529503796461,1,POINT (263183.1337785107 8224046.205711257),moz,4500,6000
35488,Nampula,39.33708,-15.321860000000001,Maize,1.11723334,111.72333400000001,223.0,15.299343909680672,9999,POINT (536184.0237384009 8306046.23137532),moz,4500,6000
26017,Ile,37.06902,-15.81981,Maize,0.12154319,12.154319000000001,508.0,3.765311677127699,1,POINT (293183.7175898476 8250045.739296259),moz,4500,6000
41995,Mutarara,35.14798,-17.21078,Maize,0.01626757,1.626757,35.0,15.596029724500092,9999,POINT (90183.18947109272 8093046.609413133),moz,4500,6000
6103,Sussundenga,33.19331,-19.31508,Maize,0.0,0.0,565.0,7.724687437036495,9999,POINT (-110816.5134771899 7854046.543685366),moz,4500,6000
10395,Muecate,39.34582,-14.96925,Maize,0.06221755,6.221755,285.0,9.766434110185854,9999,POINT (537183.7374197389 8345046.102849936),moz,4500,6000
12048,Angonia,34.04443,-14.807570000000002,Maize,0.00135713,0.135713,955.0,6.701470876668848,9999,POINT (-33816.95990976423 8357046.746307527),moz,4500,6000
18338,Mecanhelas,35.608959999999996,-14.357520000000001,Maize,0.40539209,40.539209,676.0,19.64795711415486,9999,POINT (134183.5765444659 8410046.490122596),moz,4500,6000
16435,Moatize,34.20793,-15.76648,Maize,0.021325900000000002,2.13259,322.0,4.585146122186189,1,POINT (-13816.53990815405 8251046.730493031),moz,4500,6000
18293,Mecanhelas,36.33911,-15.252070000000002,Maize,0.21757916,21.757916,629.0,14.1520078782915,9999,POINT (214183.192125318 8312046.794705155),moz,4500,6000
24258,Alto_Molocue,37.79734000000001,-15.788910000000001,Maize,0.25352521,25.352521,474.0,5.306672628455388,9999,POINT (371183.1778367677 8254046.096517268),moz,4500,6000
7771,Maua,37.24277,-13.96858,Maize,0.5197902,51.97902,527.0,6.823004432711714,9999,POINT (310183.1419779157 8455045.788911641),moz,4500,6000
28339,Caia,35.110079999999996,-17.670170000000006,Maize,0.27768478,27.768478,37.0,3.369940795810096,1,POINT (87183.6113505247 8042046.680042505),moz,4500,6000
30269,Gondola,33.59292,-18.98519,Maize,1.67604207,167.604207,412.0,22.43971365660008,9999,POINT (-69816.32555453759 7892045.809342687),moz,4500,6000
