id,state,c_code,country,crop,year,harv_area_ha,yield,production_ha,statearea_ha,perimeter_km,lon,lat
"17969",Machaze,MOZ,Mozambique,Maize,2000,8991.000000000000000,0.149260371482594,1342.000000000000000,1421607.9891788883,604.3251209329,33.3432309994,-20.9493098883
"18100",Machaze,MOZ,Mozambique,Maize,2000,8991.000000000000000,0.149260371482594,1342.000000000000000,1421607.9891788883,604.3251209329,32.4786380936,-21.0082677274
"18101",Machaze,MOZ,Mozambique,Maize,2000,8991.000000000000000,0.149260371482594,1342.000000000000000,1421607.9891788883,604.3251209329,32.5742475798,-21.0119202900
"18102",Machaze,MOZ,Mozambique,Maize,2000,8991.000000000000000,0.149260371482594,1342.000000000000000,1421607.9891788883,604.3251209329,32.6698774420,-21.0155197140
"18103",Machaze,MOZ,Mozambique,Maize,2000,8991.000000000000000,0.149260371482594,1342.000000000000000,1421607.9891788883,604.3251209329,32.7655273837,-21.0190659518
"18104",Machaze,MOZ,Mozambique,Maize,2000,8991.000000000000000,0.149260371482594,1342.000000000000000,1421607.9891788883,604.3251209329,32.8611971080,-21.0225589567
"18105",Machaze,MOZ,Mozambique,Maize,2000,8991.000000000000000,0.149260371482594,1342.000000000000000,1421607.9891788883,604.3251209329,32.9568863175,-21.0259986827
"18106",Machaze,MOZ,Mozambique,Maize,2000,8991.000000000000000,0.149260371482594,1342.000000000000000,1421607.9891788883,604.3251209329,33.0525947148,-21.0293850842
"18107",Machaze,MOZ,Mozambique,Maize,2000,8991.000000000000000,0.149260371482594,1342.000000000000000,1421607.9891788883,604.3251209329,33.1483220018,-21.0327181166
"18108",Machaze,MOZ,Mozambique,Maize,2000,8991.000000000000000,0.149260371482594,1342.000000000000000,1421607.9891788883,604.3251209329,33.2440678801,-21.0359977358
"18109",Machaze,MOZ,Mozambique,Maize,2000,8991.000000000000000,0.149260371482594,1342.000000000000000,1421607.9891788883,604.3251209329,33.3398320512,-21.0392238984
"18110",Machaze,MOZ,Mozambique,Maize,2000,8991.000000000000000,0.149260371482594,1342.000000000000000,1421607.9891788883,604.3251209329,33.4356142162,-21.0423965619
